channcap_bs,samp_size,frac,bins,username,date,binding_energy,operator,repressors,rbs
1.0348850617124128,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0011098154270823,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.035193324345831,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9398445176177394,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9262404867865363,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9323948272324811,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0160023790426649,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0025066827678084,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9992467676663698,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.002838471416357,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0003046672092253,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0632419134520925,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0025088161482387,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9992837048017135,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0261956888194796,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9995996150838329,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9197231025505868,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0210693093378893,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0385976892427182,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0230813122264923,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9990629843431414,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0415735870119949,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0222789090983486,122.0,0.14285714285714285,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0375437323365064,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0264831444819462,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0003678121796096,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0141185780984565,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9991391935703899,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0229831005893892,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9413140922204255,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9995085268523153,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0007996543052162,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0033299005888874,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9251631443880104,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0007317517689966,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0010798720315093,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0624011132242563,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9231780761731897,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9718873782213517,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0215601599258914,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9390169869861421,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9399766837923691,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.023330309196669,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0260082874064678,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9399065523491057,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.012683971024041,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9297624332237615,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9537066722456603,145.0,0.16666666666666666,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0169273404446706,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0155584629606063,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9567973322613819,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0500103678440205,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0176905628525414,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0163072878949289,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0098904796073436,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9996865395073,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9875560312088381,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0041167770275392,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0017776609911877,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9558383639084116,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.999285287101764,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9598227565329605,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0004316185886633,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.999242811574406,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9575037196335171,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0289922992636584,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0053804947914582,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.000389759608562,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9346738083793606,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.020406663282194,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0245315836530584,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0248906642923588,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.014363139559038,179.0,0.2,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0273674623670592,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9697114973147576,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0061144226980732,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.950447077444511,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.97342500764582,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.941257319697788,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0190879972696434,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.000207478445955,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.96928682459036,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0073521399596628,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9992549156127551,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.002337023713273,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9990244578268608,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9636480325922074,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0006993310955135,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9379032546699584,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9555958446073608,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0165815679016292,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.015330404710003,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0144533576699377,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9515927535529948,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0020478353259998,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9103923334996672,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9514795127713142,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.998899782547213,238.0,0.25,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9211512347851533,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9163897755508335,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
1.000148620073164,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0067290581237127,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.999413304734705,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9540946830016609,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9162532584768011,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9683054037696744,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0358493152675998,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9987834653245747,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0000731985987232,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9467757959171154,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9622305865476162,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.968274565260616,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9993609534541219,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9544855254443335,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9724617703887259,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9987761109321239,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9470415986909565,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9457100158425974,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
1.0095756605129957,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9598554292547061,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9569183121651682,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9479796732518462,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9993810976332613,351.0,0.3333333333333333,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9218463563390963,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9477487855233253,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9209136569149242,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9383288067833033,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9438118847903895,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9237563373232949,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9687981407902106,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.942497001132841,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9992945273217174,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9077188671081708,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9236746947522724,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9421875304772157,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.927195639358205,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9396368649643793,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9667860873951176,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9678630996932754,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9682155993869022,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9670210674591123,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9449807461486597,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9239281354098329,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9420228237631002,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9669000646808429,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9448332712069736,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9422757739456474,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.966810870396112,673.0,0.5,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
0.9324814049245128,8081.0,1.0,10,gchure,20161020,-13.9,O2,130,RBS1027
1.1179407655173443,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.05566424021041,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0836592395438494,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1258551255121703,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1068116170418063,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1076491231300574,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0753965958728575,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1259254647542378,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0378968465867373,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0546673884088944,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.2436286271615948,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0718488739171939,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1072764839137423,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0389501631459523,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0545760351503701,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0528231725068795,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.094522890938675,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0913886770646308,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0831710754357056,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0735316036812308,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.102487601900653,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1027821328013456,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.2026620241702106,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.008448911557343,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0818759620715355,81.0,0.1,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0599918141378986,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.060506564497263,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0436460580871674,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0758895100102712,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1427148716487174,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0543273709069416,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.043150135221964,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.049347849381739,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.037176272109575,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1006331163386487,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0514242115247354,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0512125683326883,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0482541234964853,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0493635854062304,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.153390044312411,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1446311587887752,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1473326648912572,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.2013636819905678,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0309212439773816,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0599919973157164,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0795740170846109,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1128857882256236,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0575709621135236,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1445230163156892,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0286013961424134,89.0,0.1111111111111111,11,gchure,20161020,-13.9,O2,130,RBS1027
1.102481197499135,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0614838860225535,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0480263434750279,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0528474908345489,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.103487296155956,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1018604259122609,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.0502924392147486,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.1132866855920065,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
1.023698754486867,102.0,0.125,11,gchure,20161020,-13.9,O2,130,RBS1027
