date,username,operator,rbs,IPTG_uM,area,eccentricity,solidity,mean_intensity
20180323,mrazomej,O2,auto,0,2.5856000000000003,0.8638247665129378,0.9351851851851852,169.03433860464074
20180323,mrazomej,O2,auto,0,4.6848,0.96798545856542,0.905940594059406,197.6197558795604
20180323,mrazomej,O2,auto,0,2.2528,0.8189682028524053,0.946236559139785,174.6614426127639
20180323,mrazomej,O2,auto,0,4.2752,0.964452992481202,0.8267326732673267,176.2984308131935
20180323,mrazomej,O2,auto,0,2.8672,0.89394280623178,0.9411764705882352,206.07556238036813
20180323,mrazomej,O2,auto,0,3.4560000000000004,0.9388346919099416,0.9310344827586208,194.75247991478344
20180323,mrazomej,O2,auto,0,2.8928000000000003,0.8677964538863777,0.9495798319327732,185.34730064356108
20180323,mrazomej,O2,auto,0,2.6112,0.8879891894759376,0.9444444444444444,195.36565375207593
20180323,mrazomej,O2,auto,0,3.3792,0.9311403535691529,0.8918918918918919,196.3504745423069
20180323,mrazomej,O2,auto,0,3.6096,0.9271364028146284,0.9591836734693876,191.89189957898682
20180323,mrazomej,O2,auto,0,2.3552,0.8335385248313195,0.9684210526315791,195.1114330195556
20180323,mrazomej,O2,auto,0,5.247999999999999,0.9680043768989618,0.8798283261802575,213.07602525441646
20180323,mrazomej,O2,auto,0,2.7648,0.9154923706747086,0.9473684210526316,195.31050211580362
20180323,mrazomej,O2,auto,0,4.2752,0.9593349921778114,0.8978494623655914,197.9744011820312
20180323,mrazomej,O2,auto,0,5.760000000000002,0.8659986291909116,0.907258064516129,212.8747655547727
20180323,mrazomej,O2,auto,0,3.2512000000000003,0.9238022786143438,0.9548872180451128,199.79414560981357
20180323,mrazomej,O2,auto,0,3.4560000000000004,0.9295743859265604,0.9183673469387756,205.16983793200748
20180323,mrazomej,O2,auto,0,2.8416,0.8999232271905042,0.925,191.02124285476813
20180323,mrazomej,O2,auto,0,3.7632,0.931457010571184,0.9423076923076924,213.25951345080455
20180323,mrazomej,O2,auto,0,3.4560000000000004,0.9325557478706408,0.906040268456376,202.33278528285842
20180323,mrazomej,O2,auto,0,3.8656,0.9567773525356866,0.9041916167664672,198.85443037174582
20180323,mrazomej,O2,auto,0,3.6864,0.9385213269614232,0.8944099378881988,202.5277709451448
20180323,mrazomej,O2,auto,0,3.2512000000000003,0.9027071276239874,0.9407407407407408,224.06683126583283
20180323,mrazomej,O2,auto,0,3.2768,0.9336291239714644,0.9208633093525179,190.76360126538174
20180323,mrazomej,O2,auto,0,3.9936,0.9481261856206192,0.9454545454545454,200.50270292512013
20180323,mrazomej,O2,auto,0,3.5328000000000004,0.9434991298265376,0.913907284768212,196.46801575634285
20180323,mrazomej,O2,auto,0,2.4064,0.804911696265751,1.0,191.4828018098257
20180323,mrazomej,O2,auto,0,2.4064,0.8572702297227561,0.9791666666666666,212.24717591942763
20180323,mrazomej,O2,auto,0,3.3536,0.9085229707841909,0.9632352941176472,207.99548149867462
20180323,mrazomej,O2,auto,0,3.2512000000000003,0.9167976397112224,0.9338235294117648,189.05664587774368
20180323,mrazomej,O2,auto,0,2.6368,0.8699182410418494,0.9626168224299064,196.30973417633876
20180323,mrazomej,O2,auto,0,4.5056,0.9615960050623428,0.9214659685863874,193.91357776993829
20180323,mrazomej,O2,auto,0,3.9424,0.9251359774082792,0.927710843373494,192.72830703888226
20180323,mrazomej,O2,auto,0,3.3792,0.9457166866623952,0.9777777777777776,201.7860036711108
20180323,mrazomej,O2,auto,0,3.0976000000000004,0.915019747557207,0.968,197.06186898222057
20180323,mrazomej,O2,auto,0,3.6864,0.9439895197644734,0.8944099378881988,194.9801261568132
20180323,mrazomej,O2,auto,0,4.4032,0.9626010866685504,0.9347826086956522,191.45005446084275
20180323,mrazomej,O2,auto,0,2.944,0.8942169402163737,0.950413223140496,198.6731221676312
20180323,mrazomej,O2,auto,0,5.4784000000000015,0.9665755374471338,0.7867647058823529,194.54703827147262
20180323,mrazomej,O2,auto,0,3.9936,0.9575402439696108,0.8764044943820225,209.71864214829722
20180323,mrazomej,O2,auto,0,3.2,0.9019305996032364,0.9191176470588236,169.39232120374848
20180323,mrazomej,O2,auto,0,3.4816000000000003,0.924130603902016,0.9379310344827586,181.7814213258857
20180323,mrazomej,O2,auto,0,3.968,0.944753888450592,0.8857142857142857,164.72052562959232
20180323,mrazomej,O2,auto,0,4.0704,0.951851450659659,0.8833333333333333,169.21090732291532
20180323,mrazomej,O2,auto,0,2.9696,0.9083383972236332,1.0,188.0721640055005
20180323,mrazomej,O2,auto,0,2.8416,0.9026481507277327,0.9327731092436976,188.3648374640616
20180323,mrazomej,O2,auto,0,2.8672,0.8932116460586941,0.9572649572649572,182.24773833889282
20180323,mrazomej,O2,auto,0,2.7648,0.8932578937678509,0.9557522123893806,193.75137213373088
20180323,mrazomej,O2,auto,0,3.1488,0.9215061409419222,0.924812030075188,168.66898638549137
20180323,mrazomej,O2,auto,0,3.7119999999999997,0.9419324581010956,0.8950617283950617,174.3273575598322
20180323,mrazomej,O2,auto,0,3.8912,0.9367654698264102,0.9325153374233128,176.7688387071265
20180323,mrazomej,O2,auto,0,3.2,0.9183434194734754,0.9328358208955224,188.73231954430767
20180323,mrazomej,O2,auto,0,3.7888,0.9397587770882396,0.9135802469135802,182.98269623653385
20180323,mrazomej,O2,auto,0,3.6864,0.930237388419047,0.9473684210526316,172.9987773237043
20180323,mrazomej,O2,auto,0,3.9168,0.9543934438731374,0.8742857142857143,181.56303727875974
20180323,mrazomej,O2,auto,0,2.8672,0.879859717023762,0.9411764705882352,176.42909097976022
20180323,mrazomej,O2,auto,0,3.3024,0.904941570397474,0.9485294117647058,170.0463839658709
20180323,mrazomej,O2,auto,0,3.5839999999999996,0.9392029815823344,0.945945945945946,181.19890722684846
20180323,mrazomej,O2,auto,0,5.12,0.9730321422657384,0.8438818565400844,174.58963261770856
20180323,mrazomej,O2,auto,0,3.5328000000000004,0.9557661616312046,0.913907284768212,188.117558699557
20180323,mrazomej,O2,auto,0,5.171200000000002,0.9658615533364712,0.8744588744588745,176.69059358939094
20180323,mrazomej,O2,auto,0,5.3248000000000015,0.9680169683243368,0.8888888888888888,179.5942272011747
20180323,mrazomej,O2,auto,0,3.7119999999999997,0.9411425184333052,0.935483870967742,175.014498033268
20180323,mrazomej,O2,auto,0,3.5839999999999996,0.9339934577504256,0.9271523178807948,161.13564354699747
20180323,mrazomej,O2,auto,0,3.7888,0.933850244929308,0.9308176100628932,196.48092593934615
20180323,mrazomej,O2,auto,0,3.6864,0.9443425821698224,0.9290322580645162,167.44295421565755
20180323,mrazomej,O2,auto,0,3.0976000000000004,0.9216378848133272,0.9236641221374046,162.94669023476098
20180323,mrazomej,O2,auto,0,4.7360000000000015,0.9582634218942484,0.902439024390244,162.24766006088592
20180323,mrazomej,O2,auto,0,2.9184,0.8820431019272216,0.890625,169.52745784469792
20180323,mrazomej,O2,auto,0,4.5312,0.9591921706651336,0.9315789473684212,160.06052375583303
20180323,mrazomej,O2,auto,0,2.8416,0.9035056616353327,0.9736842105263158,149.32224616385417
20180323,mrazomej,O2,auto,0,3.5839999999999996,0.9330760697829076,0.915032679738562,161.0014212005125
20180323,mrazomej,O2,auto,0,3.3024,0.9267624094155049,0.9280575539568344,141.63501504146382
20180323,mrazomej,O2,auto,0,3.2,0.9334651197297792,0.9541984732824428,148.9994751221802
20180323,mrazomej,O2,auto,0,2.7648,0.8741726100107386,0.972972972972973,163.66340643635644
20180323,mrazomej,O2,auto,0,2.176,0.8286835254376371,0.9550561797752808,167.8161190232685
20180323,mrazomej,O2,auto,0,2.9184,0.8977359292972206,0.9193548387096774,143.2644255210174
20180323,mrazomej,O2,auto,0,3.2,0.9171981701597384,0.9124087591240876,163.4604036463966
20180323,mrazomej,O2,auto,0,3.4048000000000003,0.9509006825256024,0.93006993006993,169.2588592562723
20180323,mrazomej,O2,auto,0,3.2512000000000003,0.9203490587272324,0.9694656488549618,164.75839262227132
20180323,mrazomej,O2,auto,0,3.4304,0.9082394523036432,0.9178082191780822,172.6936087191083
20180323,mrazomej,O2,auto,0,2.9184,0.8831786259042584,0.9421487603305784,152.22564985558566
20180323,mrazomej,O2,auto,0,3.6096,0.9440408494586312,0.9155844155844156,164.94014112855606
20180323,mrazomej,O2,auto,0,3.4816000000000003,0.9245506429238896,0.9006622516556292,162.31800676524642
20180323,mrazomej,O2,auto,0,3.1744000000000003,0.8939717088692497,0.9253731343283582,171.64328765693026
20180323,mrazomej,O2,auto,0,3.3024,0.9433092145175528,0.9772727272727272,167.1516475547611
20180323,mrazomej,O2,auto,0,3.5839999999999996,0.918511127911236,0.9333333333333332,169.6216802731751
20180323,mrazomej,O2,auto,0,2.4832,0.8881301460451358,0.941747572815534,180.12300748149158
20180323,mrazomej,O2,auto,0,3.4304,0.9314560355234196,0.9305555555555556,165.6989771309757
20180323,mrazomej,O2,auto,0,4.1984,0.9523332182387478,0.8864864864864865,161.7020070588065
20180323,mrazomej,O2,auto,0,3.072,0.916769595384532,0.9523809523809524,173.51311347810528
20180323,mrazomej,O2,auto,0,3.2768,0.8860063913067965,1.0,163.59871626628222
20180323,mrazomej,O2,auto,0,4.224,0.9614106463728828,0.8967391304347826,159.5467611157086
20180323,mrazomej,O2,auto,0,3.8912,0.8942079330886726,0.8085106382978723,186.51255394958005
20180323,mrazomej,O2,auto,0,4.6336,0.9622303646198378,0.8701923076923077,159.02742690069113
20180323,mrazomej,O2,auto,0,4.0448,0.9344978034963812,0.8449197860962567,181.89008224890017
20180323,mrazomej,O2,auto,0,4.864,0.8434410476573123,0.9134615384615384,168.43274294264978
20180323,mrazomej,O2,auto,0,4.2496,0.957819094573736,0.8877005347593583,171.65086729073357
20180323,mrazomej,O2,auto,0,4.6592,0.9436694840921066,0.9238578680203046,178.9673558668477
20180323,mrazomej,O2,auto,0,4.2752,0.8840675900084211,0.8028846153846154,166.92129263895745
20180323,mrazomej,O2,auto,0,4.7872,0.8743497083372285,0.7164750957854407,170.35161642677397
20180323,mrazomej,O2,auto,0,3.0208,0.8649657415227135,0.921875,173.37616584989914
20180323,mrazomej,O2,auto,0,3.6096,0.947084832077236,0.9215686274509804,164.35862097909248
20180323,mrazomej,O2,auto,0,2.048,0.8247347620348545,0.975609756097561,176.53469229355636
20180323,mrazomej,O2,auto,0,3.7376,0.9376712005564896,0.9182389937106918,161.55817273506878
20180323,mrazomej,O2,auto,0,4.6336,0.9695774078223314,0.8916256157635468,156.3931476490716
20180323,mrazomej,O2,auto,0,3.6096,0.9354425829093246,0.9657534246575342,170.8510721971987
20180323,mrazomej,O2,auto,0,3.6864,0.9407108054737258,0.9171974522292994,167.39769977715832
20180323,mrazomej,O2,auto,0,3.1232,0.9151948347743756,0.931297709923664,162.5447644236329
20180323,mrazomej,O2,auto,0,2.7136,0.8988114098083129,0.954954954954955,158.70563909297286
20180323,mrazomej,O2,auto,0,4.2496,0.9584175190253088,0.8877005347593583,157.99527549591352
20180323,mrazomej,O2,auto,0,5.12,0.9610232970442422,0.8333333333333334,163.16101571909903
20180323,mrazomej,O2,auto,0,5.504,0.9684498858009566,0.8206106870229007,157.92906358635378
20180323,mrazomej,O2,auto,0,2.8928000000000003,0.8600195341994673,0.9658119658119658,190.39342226441124
20180323,mrazomej,O2,auto,0,3.3536,0.9342503798009058,0.9357142857142856,178.37859590017922
20180323,mrazomej,O2,auto,0,2.4832,0.8547697368043405,0.9797979797979798,176.1060776620791
20180323,mrazomej,O2,auto,0,3.6096,0.9364446943011462,0.8980891719745223,149.80076003382166
20180323,mrazomej,O2,auto,0,2.6624000000000003,0.8705937734738843,0.9454545454545454,190.12548411202758
20180323,mrazomej,O2,auto,0,2.8416,0.8723681167869975,0.9487179487179488,178.95133363604077
20180323,mrazomej,O2,auto,0,3.0464,0.9002710863275777,0.9370078740157479,172.77184529500306
20180323,mrazomej,O2,auto,0,3.1744000000000003,0.8924304646093116,0.984126984126984,171.97015018575988
20180323,mrazomej,O2,auto,0,4.6848,0.96720553133499,0.8883495145631068,170.95655315137253
20180323,mrazomej,O2,auto,0,2.944,0.9080558517854248,0.934959349593496,179.86969068522475
20180323,mrazomej,O2,auto,0,4.1216,0.9565290856652292,0.936046511627907,158.03051281527428
20180323,mrazomej,O2,auto,0,4.224,0.9609698955987592,0.8638743455497382,169.14095902410438
20180323,mrazomej,O2,auto,0,3.8656,0.937839663454638,0.8988095238095238,173.02794402667598
20180323,mrazomej,O2,auto,0,4.3008000000000015,0.9589460077717956,0.875,188.4166947681247
20180323,mrazomej,O2,auto,0,5.4784000000000015,0.9727425390747172,0.8392156862745098,178.58310523155623
20180323,mrazomej,O2,auto,0,3.4560000000000004,0.9391020020980876,0.944055944055944,157.0707192512267
20180323,mrazomej,O2,auto,0,3.4048000000000003,0.9222769547448406,0.9708029197080292,183.01233356644696
20180323,mrazomej,O2,auto,0,4.5056,0.9514429722033876,0.9072164948453608,183.5446444651784
20180323,mrazomej,O2,auto,0,4.3008000000000015,0.9467433549688528,0.9081081081081082,182.33327882754656
20180323,mrazomej,O2,auto,0,2.56,0.8470158256901896,1.0,161.89094946946923
20180323,mrazomej,O2,auto,0,2.944,0.9122247951745394,1.0,176.36133005479843
20180323,mrazomej,O2,auto,0,3.6608,0.9358870540344849,0.9533333333333334,177.0199914949472
20180323,mrazomej,O2,auto,0,2.2528,0.8593407990209353,0.9887640449438202,177.34014364285096
20180323,mrazomej,O2,auto,0,2.7904,0.9049903755291284,0.9646017699115044,181.09367470684532
20180323,mrazomej,O2,auto,0,3.84,0.9297159195391644,0.8823529411764706,170.72711239172384
20180323,mrazomej,O2,auto,0,3.5072,0.9512601195342496,0.9194630872483222,180.97846928843174
20180323,mrazomej,O2,auto,0,5.1968000000000005,0.9702545776257212,0.8185483870967742,181.95660628954357
20180323,mrazomej,O2,auto,0,2.9952,0.8893354177685016,0.9069767441860463,176.553250188468
20180323,mrazomej,O2,auto,0,3.6096,0.9320404275526049,0.9155844155844156,163.83718652140112
20180323,mrazomej,O2,auto,0,3.8656,0.9593263452002698,0.9207317073170732,167.8084808182349
20180323,mrazomej,O2,auto,0,2.7392000000000003,0.909801128473288,0.9469026548672568,167.15940316940694
20180323,mrazomej,O2,auto,0,3.6864,0.9383461220065266,0.9411764705882352,159.78224802076846
20180323,mrazomej,O2,auto,0,3.3792,0.9267110232814494,0.9705882352941176,194.25156005023217
20180323,mrazomej,O2,auto,0,3.0208,0.9344202858266809,0.921875,184.0354446733855
20180323,mrazomej,O2,auto,0,2.432,0.8434913852955329,0.931372549019608,161.7764271094701
20180323,mrazomej,O2,auto,0,3.3792,0.9200609706383971,0.9230769230769232,196.4855390548239
20180323,mrazomej,O2,auto,0,2.4576,0.8981223622069124,0.96,175.95212355609104
20180323,mrazomej,O2,auto,0,2.4832,0.8847002247389373,0.9603960396039604,168.96557350943874
20180323,mrazomej,O2,auto,0,2.9952,0.8925098997631737,0.9435483870967742,155.20517104936704
20180323,mrazomej,O2,auto,0,3.7632,0.9505922799110506,0.8855421686746988,181.22601126473012
20180323,mrazomej,O2,auto,0,3.072,0.9305720341008862,0.9448818897637796,191.04997675878516
20180323,mrazomej,O2,auto,0,2.9696,0.9181102415222329,0.9508196721311476,169.79025018178132
20180323,mrazomej,O2,auto,0,2.9184,0.9183853398028886,0.8976377952755905,154.58666962278656
20180323,mrazomej,O2,auto,0,3.5328000000000004,0.9340994888185232,0.9387755102040816,186.7374908258716
20180323,mrazomej,O2,auto,0,3.6352,0.9410582662975452,0.9281045751633988,196.3717376676168
20180323,mrazomej,O2,auto,0,3.3024,0.9300523974472816,0.9485294117647058,186.48330216349999
20180323,mrazomej,O2,auto,0,3.5328000000000004,0.9397625938540722,0.913907284768212,179.84018495377975
20180323,mrazomej,O2,auto,0,3.4816000000000003,0.9445622135615136,0.9444444444444444,202.737663421595
20180323,mrazomej,O2,auto,0,2.5344,0.8669834957671936,0.9428571428571428,168.06703091241096
20180323,mrazomej,O2,auto,0,2.688,0.8684798931915262,0.945945945945946,196.3745807725195
20180323,mrazomej,O2,auto,0,3.8912,0.9525441474839724,0.9101796407185628,188.8371673762135
20180323,mrazomej,O2,auto,0,3.072,0.9272894277390854,0.9302325581395348,169.63944174049612
20180323,mrazomej,O2,auto,0,4.3008000000000015,0.961491927967798,0.8527918781725888,184.45120643298577
20180323,mrazomej,O2,auto,0,2.8672,0.9044207450171429,0.9572649572649572,182.9382248150387
20180323,mrazomej,O2,auto,0,4.3008000000000015,0.9651867337381964,0.9491525423728814,182.79532948724892
20180323,mrazomej,O2,auto,0,3.7376,0.9459327409293756,0.8848484848484849,187.30562524453603
20180323,mrazomej,O2,auto,0,2.4832,0.8673406708660575,0.9603960396039604,170.59385199932044
20180323,mrazomej,O2,auto,0,3.2,0.9352602950854544,0.9398496240601504,200.71474227860162
20180323,mrazomej,O2,auto,0,2.8928000000000003,0.9101318135659608,0.91869918699187,161.67329822833815
20180323,mrazomej,O2,auto,0,3.0464,0.9266741016370468,0.9224806201550388,191.12494489185542
20180323,mrazomej,O2,auto,0,2.6624000000000003,0.8386090143493277,0.9454545454545454,206.1608699222739
20180323,mrazomej,O2,auto,0,3.1488,0.9096878950527524,0.946153846153846,179.98808239972763
20180323,mrazomej,O2,auto,0,3.6096,0.9253702965494872,0.9657534246575342,182.51156026612168
20180323,mrazomej,O2,auto,0,3.2,0.9131376784142284,0.925925925925926,177.32641865955262
20180323,mrazomej,O2,auto,0,4.352,0.956986131324648,0.8673469387755102,177.3252991728547
20180323,mrazomej,O2,auto,0,2.9696,0.9193849791579104,0.9279999999999999,179.27728705505706
20180323,mrazomej,O2,auto,0,2.2272000000000003,0.8364167200036343,0.9666666666666668,172.87428443665837
20180323,mrazomej,O2,auto,0,3.2768,0.9315722858412236,0.9481481481481482,178.36841289840225
20180323,mrazomej,O2,auto,0,4.1984,0.95606013713773,0.9371428571428572,169.8577205905206
20180323,mrazomej,O2,auto,0,3.2768,0.919500142312681,0.9208633093525179,161.00769761300091
20180323,mrazomej,O2,auto,0,2.8160000000000003,0.9059711592082684,0.9401709401709402,164.8824261642431
20180323,mrazomej,O2,auto,0,3.0208,0.8996811580373085,0.975206611570248,158.39549268665243
20180323,mrazomej,O2,auto,0,4.0704,0.9670715440468121,0.8368421052631579,165.68313280656622
20180323,mrazomej,O2,auto,0,2.9184,0.921331806970916,0.9047619047619048,156.13802957306152
20180323,mrazomej,O2,auto,0,2.9184,0.8820861539680992,0.9579831932773109,147.16421953084284
20180323,mrazomej,O2,auto,0,3.4560000000000004,0.9309887549826869,0.906040268456376,175.12160583292862
20180323,mrazomej,O2,auto,0,3.2256,0.930368900038342,0.9473684210526316,171.67680501536796
20180323,mrazomej,O2,auto,0,4.224,0.9548050750386122,0.8776595744680851,165.8748336734966
20180323,mrazomej,O2,auto,0,4.352,0.962169531559769,0.913978494623656,176.65493476484804
20180323,mrazomej,O2,auto,0,3.6096,0.9467767585083784,0.9155844155844156,155.9653064381157
20180323,mrazomej,O2,auto,0,2.4832,0.8667377266812756,0.97,178.92297083207578
20180323,mrazomej,O2,auto,0,3.9424,0.9377742161223966,0.9166666666666666,167.8707563122268
20180323,mrazomej,O2,auto,0,3.072,0.8892173472808235,0.9448818897637796,178.14751447967484
20180323,mrazomej,O2,auto,0,2.5344,0.8360450478480935,0.9801980198019802,158.62445047698768
20180323,mrazomej,O2,auto,0,3.4048000000000003,0.9211190305350364,0.9432624113475178,144.91083267608573
20180323,mrazomej,O2,auto,0,4.352,0.9616096647488266,0.8673469387755102,188.8455018830269
20180323,mrazomej,O2,auto,0,3.6864,0.9373201280741276,0.9411764705882352,183.1482149410408
20180323,mrazomej,O2,auto,0,3.0208,0.9051290131279788,0.9440000000000001,162.7899883336641
20180323,mrazomej,O2,auto,0,4.4288,0.9647624624487746,0.8522167487684729,160.0818369639011
20180323,mrazomej,O2,auto,0,2.1248,0.8242098012000795,0.9651162790697676,164.9664838939508
20180323,mrazomej,O2,auto,0,3.0464,0.8886061483024174,0.9444444444444444,172.51304740203238
