,operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,lambda_m0p1,lambda_m1p1,lambda_m0p2,lambda_m2p1,lambda_m1p2,lambda_m0p3
337,O1,-15.3,130.0,0.1,-3.845072835053899,0.42052857955699946,-0.013664707665280058,-0.04497139307238234,0.004642341474449832,0.00011006378978600409,-0.00026259536794631417,-1.8942436736311612e-06,-8.425453406474556e-08
338,O1,-15.3,130.0,5.0,-3.060499510457458,0.2954362795582953,-0.008629630106669579,-0.021380677428371738,0.002652762670924601,3.524584185325625e-05,-0.00013627562498818422,-7.504793553612377e-07,-2.0385298909127016e-08
339,O1,-15.3,130.0,10.0,-2.21618172613316,0.17417987932823567,-0.004233509307355542,-0.008131209042475348,0.0011300694863324633,7.664284576935379e-06,-4.987222909659858e-05,-1.601916083103262e-07,-3.1798701800248986e-09
340,O1,-15.3,130.0,25.0,-1.0619624039726914,0.05200814540119808,-0.0008405974686899895,-0.001548010428384155,0.00015951348736585965,6.608036268800851e-07,-5.004311994096144e-06,7.680589473450001e-10,-1.6234037651636387e-10
341,O1,-15.3,130.0,50.0,-0.5697708341917379,0.020203530173676973,-0.00026431146091132515,-0.0008217283327759525,3.162678797334476e-05,2.632089681777586e-07,-8.788922116136872e-07,2.041674110704482e-09,-3.330306082999244e-11
342,O1,-15.3,130.0,75.0,-0.40327486312015404,0.012161068768552264,-0.00015003667378252441,-0.000749697794992205,1.3978885048465102e-05,2.0154915352261218e-07,-4.2614906272345007e-07,1.4851784168652725e-09,-1.8326026013314467e-11
343,O1,-15.3,130.0,100.0,-0.3148735557674942,0.008235471320332243,-9.806204929257203e-05,-0.0007448224157683161,8.453339940853934e-06,1.7910005240966152e-07,-2.967838385524131e-07,1.2383188106878307e-09,-1.3657412978912139e-11
344,O1,-15.3,130.0,250.0,-0.12782015359772592,0.0001763546726701422,4.799074690275806e-06,-0.000790574574035751,2.6486525182617303e-06,1.5143640953346218e-07,-1.6676775383440004e-07,8.920768982267176e-10,-8.481943824437714e-12
345,O1,-15.3,130.0,500.0,-0.05038919531882953,-0.003166906482338973,4.679952766676351e-05,-0.0008212217105340708,1.7018248309253945e-06,1.4576698783713282e-07,-1.438334580169794e-07,8.0479991385219e-10,-7.445826800714678e-12
346,O1,-15.3,130.0,1000.0,-0.00748439451700901,-0.005029377534456441,7.011886139899956e-05,-0.0008390385154722569,1.40039547977597e-06,1.4357684720574848e-07,-1.352787481952487e-07,7.659314676444119e-10,-7.029380509100368e-12
347,O1,-15.3,130.0,5000.0,0.029032129221880417,-0.0066191835398331095,8.998265277055643e-05,-0.0008542847289803018,1.2399944364213433e-06,1.4212738412686944e-07,-1.2971314571346082e-07,7.370983484578557e-10,-6.740755213413361e-12
348,O1,-15.3,610.0,0.0,-5.509610447027069,0.6831775161540043,-0.024349358552537365,-0.17140154587559384,0.008597286126853135,0.0006743747595067844,-0.0006053226902031269,-3.1137345004948258e-06,-7.294720437050599e-07
349,O1,-15.3,610.0,0.1,-5.504694758738497,0.6824406679447051,-0.02432031306654019,-0.17074541686353412,0.008589370513524854,0.0006712625208464833,-0.0006042582573263851,-3.1199350944871935e-06,-7.257251335552079e-07
350,O1,-15.3,610.0,5.0,-4.70550307723596,0.5594580509123441,-0.01939083917194838,-0.09124176834913596,0.006956147748598401,0.00030184106922968287,-0.0004335751375123808,-3.218728987006596e-06,-2.8903107251648455e-07
351,O1,-15.3,610.0,10.0,-3.833886418848673,0.41871269468620864,-0.013589951705169846,-0.044533814613627,0.004611583823411251,0.00010847137867259435,-0.00026054403385080733,-1.8747983406134752e-06,-8.274173056002073e-08
352,O1,-15.3,610.0,25.0,-2.363028522599896,0.1937443780439221,-0.004891626723073833,-0.009763790900002307,0.0013412646089055646,1.0235243604109672e-05,-6.108727378578703e-05,-2.2091745243242243e-07,-4.492352393196033e-09
353,O1,-15.3,610.0,50.0,-1.4098711850075087,0.08222438943116665,-0.00153521126397423,-0.0026338729089467852,0.0003381567725311393,1.374514690819919e-06,-1.1965446406545882e-05,-1.1285775238402765e-08,-4.2060629686655776e-10
354,O1,-15.3,610.0,75.0,-1.0320214788312443,0.04970289356097476,-0.0007928753954813026,-0.0014795746198732276,0.0001479001248748403,6.222047974563245e-07,-4.590469433194892e-06,1.1766231947559448e-09,-1.4888326928133904e-10
355,O1,-15.3,610.0,100.0,-0.8408558749697546,0.036116534419268036,-0.0005292680144768456,-0.0011217420859934203,8.620365604294072e-05,4.2937146747655917e-07,-2.506114272070228e-06,2.4454818240482037e-09,-8.347874707615831e-11
356,O1,-15.3,610.0,250.0,-0.5048046674601384,0.01693548653037882,-0.000216382889793481,-0.0007835088075930383,2.3482027418706313e-05,2.3601249485917683e-07,-6.634124313519843e-07,1.8198791258568392e-09,-2.6341720695461778e-11
357,O1,-15.3,610.0,500.0,-0.3925268618716087,0.011674481075922824,-0.0001434857676265431,-0.0007479437352872607,1.318245800723455e-05,1.9845662672567473e-07,-4.070604941185747e-07,1.4524038776694844e-09,-1.7655639620920067e-11
358,O1,-15.3,610.0,1000.0,-0.3340797266439789,0.009075837048095623,-0.00010903731163807885,-0.0007441284865270587,9.465269751698289e-06,1.8341563507233974e-07,-3.1995154470713253e-07,1.2874080447686497e-09,-1.4518082795301758e-11
359,O1,-15.3,610.0,5000.0,-0.2851065691098263,0.006942082131514327,-8.129423398769273e-05,-0.0007477587163991118,7.068682733462449e-06,1.7302867241809563e-07,-2.654494680998249e-07,1.167483726519018e-09,-1.247261490762722e-11
360,O1,-15.3,870.0,0.0,-5.89843000345708,0.7403995614038874,-0.026569286882661764,-0.23165507120745182,0.009118268079900876,0.0009622600027901021,-0.0006897743221526628,-2.3467136620074845e-06,-1.0781134536685928e-06
361,O1,-15.3,870.0,0.1,-5.893487289678296,0.7396835762218756,-0.026541878510376527,-0.23077707095874783,0.009113242346396122,0.0009580408165601915,-0.0006887111127798055,-2.3603187203505325e-06,-1.0729808458381376e-06
362,O1,-15.3,870.0,5.0,-5.087694893879222,0.6191969300638874,-0.021810163025892552,-0.1231936650514584,0.00782430673443753,0.00044776772449395486,-0.0005144532162135871,-3.40016288164287e-06,-4.587908193991329e-07
363,O1,-15.3,870.0,10.0,-4.211602550928643,0.48012450336042706,-0.016126128784391583,-0.06134878420243668,0.005655110338211213,0.00017346082141083923,-0.0003327643600600037,-2.530692703471193e-06,-1.478374558724987e-07
364,O1,-15.3,870.0,25.0,-2.7285316024607393,0.24543942111502975,-0.006734138660312082,-0.01496888136031882,0.0019654012807141527,2.012477500171743e-05,-9.586144410604184e-05,-4.4292068819465273e-07,-1.0206617952440656e-08
365,O1,-15.3,870.0,50.0,-1.7039025317688654,0.11244126921088093,-0.0023378706855520927,-0.004066962608783498,0.0005599018716220935,2.6115252285934045e-06,-2.169050454045924e-05,-3.8808292546894955e-08,-8.995170362420022e-10
366,O1,-15.3,870.0,75.0,-1.2660435275452366,0.06897736996725061,-0.0012157874633678689,-0.002115022226154326,0.0002541403772783304,1.0087894442936898e-06,-8.56723941097949e-06,-4.360734812718962e-09,-2.8641617083077965e-10
367,O1,-15.3,870.0,100.0,-1.0364019979557497,0.05003707548736706,-0.0007997384870712591,-0.0014892004491476234,0.00014956595379095404,6.275817225654828e-07,-4.6494827060038395e-06,1.1212279534227816e-09,-1.507705954909521e-10
368,O1,-15.3,870.0,250.0,-0.6266835897868035,0.023228548912137614,-0.00031066784162363974,-0.000865818450751395,4.02226150630782e-05,2.9055263506624295e-07,-1.1159876200978221e-06,2.2218136558760158e-09,-4.077546948509253e-11
369,O1,-15.3,870.0,500.0,-0.4937846457219505,0.01639921029521111,-0.00020872313097937718,-0.0007783492645981529,2.226577718516757e-05,2.318191369075078e-07,-6.321731221113369e-07,1.7823521690604937e-09,-2.531375006329939e-11
370,O1,-15.3,870.0,1000.0,-0.42684913806335184,0.013239019575566734,-0.0001646717784314329,-0.0007547632804853505,1.5860340850176755e-05,2.087060412885048e-07,-4.7177196967055807e-07,1.5593511497382345e-09,-1.9909041872498337e-11
371,O1,-15.3,870.0,5000.0,-0.37209935909797137,0.0107583278371056,-0.00013124507094897008,-0.0007454818593855392,1.1767332319772037e-05,1.928488660284602e-07,-3.735621525563265e-07,1.3922577417687547e-09,-1.6463362252286387e-11
372,O1,-15.3,22.0,0.0,-2.00649790107442,0.14761673224957184,-0.0033811791669291044,-0.006187466421271537,0.0008663622325724887,4.988614680457884e-06,-3.639505454916662e-05,-9.581234889895667e-08,-1.91525880172538e-09
373,O1,-15.3,22.0,0.1,-2.002158207173532,0.14707819968214136,-0.003364463366721219,-0.00615206638337727,0.0008615382154391818,4.943945315664773e-06,-3.614161875708466e-05,-9.487106473686109e-08,-1.8950818559687775e-09
374,O1,-15.3,22.0,5.0,-1.3649187425458353,0.07797281262916136,-0.0014303530866188105,-0.0024603363964174592,0.000310266896161106,1.2471962188343742e-06,-1.0816461478892122e-05,-8.756260722782046e-09,-3.734667943298447e-10
375,O1,-15.3,22.0,10.0,-0.8507015531216605,0.03676819830927529,-0.0005411792799318132,-0.0011370883091939526,8.887579407976907e-05,4.374492708084021e-07,-2.591921994244274e-06,2.4253555221302125e-09,-8.611876743650589e-11
376,O1,-15.3,22.0,25.0,-0.3559185005127305,0.010038822561243724,-0.00012170443388679386,-0.000744413896571875,1.0736763634133182e-05,1.8867962288930624e-07,-3.494384556772964e-07,1.3465120576944992e-09,-1.5593968000242804e-11
377,O1,-15.3,22.0,50.0,-0.12105717983794624,-0.00011477374208124587,8.464513708053635e-06,-0.0007931190297764914,2.5413464429088022e-06,1.5083755677572137e-07,-1.642797761967213e-07,8.833969870178477e-10,-8.373573998678313e-12
378,O1,-15.3,22.0,75.0,-0.014541986791107572,-0.004722732487099009,6.628457176820683e-05,-0.0008360932684683398,1.4413111616086192e-06,1.4389863600166827e-07,-1.3653022501191629e-07,7.719350733511716e-10,-7.091721434731025e-12
379,O1,-15.3,22.0,100.0,0.04708876631748102,-0.007406675968307569,9.980813682874494e-05,-0.0008617833030032633,1.1888396288860375e-06,1.4152848979563678e-07,-1.2743929208349475e-07,7.240404458120291e-10,-6.616583660427364e-12
380,O1,-15.3,22.0,250.0,0.17090027554796822,-0.012822377680837908,0.0001671713532252428,-0.0009110499035610238,1.2202170352349774e-06,1.3894527240644057e-07,-1.1834797853283658e-07,6.513901234939266e-10,-6.005712999759421e-12
381,O1,-15.3,22.0,500.0,0.2132828572925252,-0.014678944280762928,0.00019017770972481451,-0.0009267319489402615,1.3473327886319873e-06,1.3848924496298133e-07,-1.1716332850281109e-07,6.316033169083037e-10,-5.865689105933377e-12
382,O1,-15.3,22.0,1000.0,0.23381193198626812,-0.01557796881151627,0.00020130333950799155,-0.0009340663104777182,1.4243619099793298e-06,1.3831941763894958e-07,-1.1686227071498091e-07,6.227609676070378e-10,-5.80673442273686e-12
383,O1,-15.3,22.0,5000.0,0.24963571509697446,-0.016270585104574166,0.00020986576283269152,-0.0009396026134922516,1.4890922372462502e-06,1.382087368403874e-07,-1.1672081292973142e-07,6.162382736264379e-10,-5.764771313492211e-12
384,O1,-15.3,60.0,0.0,-3.029242249057671,0.29062445522694685,-0.008443191807012505,-0.02069913941277693,0.002583414012483568,3.350458008369393e-05,-0.00013211390726494628,-7.168092405486202e-07,-1.9143130854600535e-08
385,O1,-15.3,60.0,0.1,-3.024485557671556,0.2898963664682876,-0.008415068293284573,-0.02059697900816564,0.0025729117153539737,3.324601559720625e-05,-0.0001314886625787446,-7.117296134823568e-07,-1.895998793770176e-08
386,O1,-15.3,60.0,5.0,-2.2600780474295923,0.17994911067113845,-0.004425053733670954,-0.008594438683141217,0.0011908536016128515,8.365194222181646e-06,-5.306610565421246e-05,-1.7685644662360112e-07,-3.5289874210564378e-09
387,O1,-15.3,60.0,10.0,-1.511196002669406,0.09217214683724342,-0.0017887151953333072,-0.003067225435492612,0.0004066855703414947,1.714254857893665e-06,-1.4866530185540124e-05,-1.8427846773349967e-08,-5.483343380847256e-10
388,O1,-15.3,60.0,25.0,-0.6720193747265111,0.0257545497828351,-0.00035085837591419794,-0.000908037593275661,4.8102457032606816e-05,3.1488561465427393e-07,-1.340855126128822e-06,2.3444916888148383e-09,-4.7757886655507367e-11
389,O1,-15.3,60.0,50.0,-0.3448843440380253,0.00955133305943291,-0.00011528069466535725,-0.0007440489215656776,1.0077604240089492e-05,1.859530990344742e-07,-3.3408874169115123e-07,1.3161404028438621e-09,-1.5035577279619326e-11
390,O1,-15.3,60.0,75.0,-0.21729083490724393,0.004020495330566554,-4.386519940904747e-05,-0.0007615062581535777,4.6433696013602664e-06,1.6172792875795505e-07,-2.1137907430715763e-07,1.0295281958876446e-09,-1.0349323929184896e-11
391,O1,-15.3,60.0,100.0,-0.14317906350806958,0.0008371433645887043,-3.531934236316309e-06,-0.0007849888989320335,2.9116726661520413e-06,1.5289108093621756e-07,-1.7278139400363164e-07,9.125884150609519e-10,-8.74347206034741e-12
392,O1,-15.3,60.0,250.0,0.020190025281522205,-0.006233865825662443,8.51716380205784e-05,-0.0008505985018531462,1.2715041875506395e-06,1.4244760137588311e-07,-1.309355497458324e-07,7.437712683941614e-10,-6.805803165577877e-12
393,O1,-15.3,60.0,500.0,0.08548032665591708,-0.009083647373720643,0.00012070667910109547,-0.0008775241008727656,1.1341316538635327e-06,1.4047214523628896e-07,-1.2351770318632696e-07,6.985658929542524e-10,-6.38679131257712e-12
394,O1,-15.3,60.0,1000.0,0.1199975038342469,-0.010592741381909371,0.00013947158071358262,-0.0008913680066021171,1.1349416370198111e-06,1.397428194290052e-07,-1.2083571973019187e-07,6.781109830008045e-10,-6.2142427816928415e-12
395,O1,-15.3,60.0,5000.0,0.14819952938136347,-0.01182824898323486,0.00015483315844447428,-0.0009023946030032607,1.1739787482080147e-06,1.3926218113020918e-07,-1.1931729276130848e-07,6.628122517018057e-10,-6.092544776252819e-12
396,O1,-15.3,124.0,0.0,-3.799628336316027,0.4131446589356304,-0.013360834188796876,-0.0432141115786647,0.004517829472750347,0.00010370725735936729,-0.00025428848045529775,-1.815920461016406e-06,-7.82465737890651e-08
397,O1,-15.3,124.0,0.1,-3.794837386831499,0.4123657196529101,-0.013328768897286437,-0.04303211297029808,0.004504704595776333,0.00010305473107516344,-0.0002534174474334224,-1.8076614450995438e-06,-7.763453351247506e-08
398,O1,-15.3,124.0,5.0,-3.0105572942175782,0.2877636966380694,-0.008332813665302679,-0.020300405151010968,0.0025422991710852506,3.249984232369383e-05,-0.00012966059889753725,-6.970943351474303e-07,-1.8433843647320708e-08
399,O1,-15.3,124.0,10.0,-2.1695047690123226,0.1681232521017479,-0.004034789411683594,-0.007661395215096911,0.0010675287415952237,6.977715695462539e-06,-4.6621803543531315e-05,-1.437030979015233e-07,-2.8447213856648195e-09
400,O1,-15.3,124.0,25.0,-1.0330985724390993,0.04978455846597271,-0.0007945459271169282,-0.0014820415107214804,0.00014830773425712364,6.235917348170273e-07,-4.604958613919387e-06,1.1638773762108778e-09,-1.4936057821881577e-10
401,O1,-15.3,124.0,50.0,-0.5536134370667926,0.019372927019555706,-0.0002519231964271704,-0.0008110110168025581,2.9441547453807633e-05,2.560566363317326e-07,-8.200529307384167e-07,1.986944442232131e-09,-3.142369267325394e-11
402,O1,-15.3,124.0,75.0,-0.3906534678022324,0.011590197555552531,-0.00014235510867153758,-0.0007476532613567281,1.3046743326446958e-05,1.9792343544520886e-07,-4.038514523455725e-07,1.4468500747167163e-09,-1.75415449041083e-11
403,O1,-15.3,124.0,100.0,-0.30354622980075474,0.007741823113551301,-9.164249690743881e-05,-0.000745701469646126,7.901074592833513e-06,1.7670840757725795e-07,-2.8425398662178786e-07,1.2107278612536425e-09,-1.3186583601130464e-11
404,O1,-15.3,124.0,250.0,-0.11818401001422445,-0.0002385311333532009,1.0022807027821321e-05,-0.0007942058821003885,2.4973796652544634e-06,1.5058918922297957e-07,-1.632596293148368e-07,8.797871072182078e-10,-8.328690989030156e-12
405,O1,-15.3,124.0,500.0,-0.04135557456187764,-0.0035586758802630433,5.17093899600909e-05,-0.0008249449984963435,1.627071794169725e-06,1.4525765025159302e-07,-1.4181624881385708e-07,7.961066459597645e-10,-7.35037700162213e-12
406,O1,-15.3,124.0,1000.0,0.001119836959635547,-0.005403622876977743,7.47983745183525e-05,-0.0008426314865803547,1.3551109036493261e-06,1.4320402719850914e-07,-1.3384292708084267e-07,7.588418639657817e-10,-6.956463791175291e-12
407,O1,-15.3,124.0,5000.0,0.037215672616256454,-0.006975973020789477,9.443551275684236e-05,-0.000857684832158098,1.2145996916198693e-06,1.418466281834032e-07,-1.286458765965248e-07,7.310879351337148e-10,-6.683065994779645e-12
408,O1,-15.3,260.0,0.0,-4.588539132523218,0.540843117511447,-0.018628495210898193,-0.08317276533408696,0.00666207456949953,0.0002660971320667723,-0.00040924305087053646,-3.090587570347883e-06,-2.4861725745441895e-07
409,O1,-15.3,260.0,0.1,-4.583743734699019,0.5400682745094171,-0.01859633635277986,-0.082854960039547,0.006649888640529647,0.0002647014260365277,-0.0004082500912097597,-3.0848755773340987e-06,-2.4705183929005995e-07
410,O1,-15.3,260.0,5.0,-3.796216627361475,0.41259020936948415,-0.013338022158904771,-0.04308445129144998,0.004508501024056047,0.0001032422162472431,-0.0002536682813720264,-1.810069713281296e-06,-7.781021454492522e-08
411,O1,-15.3,260.0,10.0,-2.929424031215756,0.2754005837517765,-0.007858739459971006,-0.01863534072143342,0.002368138622592548,2.8417788578608543e-05,-0.00011931091756580405,-6.159210857529564e-07,-1.5611431292241066e-08
412,O1,-15.3,260.0,25.0,-1.5664526267873797,0.09780591657515166,-0.0019371201455074655,-0.0033290992090132224,0.00044749129613684264,1.9342597142276956e-06,-1.6641272325820343e-05,-2.3280635528104573e-08,-6.326471050063441e-10
413,O1,-15.3,260.0,50.0,-0.8624454067001361,0.037552197649096335,-0.0005556092281665903,-0.0011557117868966013,9.21366712528182e-05,4.47254690839792e-07,-2.6972290195465447e-06,2.3959237239800794e-09,-8.935058439390529e-11
414,O1,-15.3,260.0,75.0,-0.6220938686312807,0.022978685015238733,-0.00030676580134968536,-0.0008618989683516402,3.947673459715227e-05,2.8821996794828113e-07,-1.0950517458115947e-06,2.2081270012275085e-09,-4.012127705769963e-11
415,O1,-15.3,260.0,100.0,-0.503236067780839,0.016858976517602504,-0.00021528788346176838,-0.0007827750339122225,2.3303819889612335e-05,2.3542057314102105e-07,-6.588620796394678e-07,1.814841781597249e-09,-2.6194630974479837e-11
416,O1,-15.3,260.0,250.0,-0.278322830898021,0.006648635529045262,-7.751115023139758e-05,-0.0007487097346072506,6.782740031337518e-06,1.717403499961551e-07,-2.590388340241262e-07,1.1522974074734056e-09,-1.2225675286076544e-11
417,O1,-15.3,260.0,500.0,-0.1912752160643558,0.0029030274277650862,-2.9660852614300814e-05,-0.0007689325845836426,3.941688326912847e-06,1.5824765461302876e-07,-1.9581084124741606e-07,9.847335933579104e-10,-9.713088483659195e-12
418,O1,-15.3,260.0,1000.0,-0.14302146966604262,0.000830366527721728,-3.446433641450076e-06,-0.0007850459836709646,2.9087869516245244e-06,1.528757526645267e-07,-1.7271614454322175e-07,9.123737471025544e-10,-8.740690837708175e-12
419,O1,-15.3,260.0,5000.0,-0.10139227559128366,-0.0009624139845405869,1.9131861897906792e-05,-0.0008006632379912328,2.2588876271195928e-06,1.4921219615356696e-07,-1.576581395280328e-07,8.594255392920808e-10,-8.079523289255926e-12
420,O1,-15.3,1220.0,0.0,-6.5261326341459185,0.979393098381415,-0.04251316164766147,-0.30645339295394114,0.009068392050405697,0.0013206111387689444,-0.0008542039675694523,-7.650077216248282e-07,-1.5122253400120947e-06
421,O1,-15.3,1220.0,0.1,-6.266331719752121,0.7932342108063303,-0.028576867971225817,-0.30595742045120056,0.00939734482081972,0.0013209558755361281,-0.0007699914151242921,-1.0748405187784217e-06,-1.5159262195556484e-06
422,O1,-15.3,1220.0,5.0,-5.454591850256573,0.6749479443346983,-0.024025954428851786,-0.16419303077078948,0.00850784606889814,0.0006402113100774691,-0.0005934114127741781,-3.181287585174462e-06,-6.883704180485247e-07
423,O1,-15.3,1220.0,10.0,-4.572492990123301,0.5382782412718414,-0.018523110346714233,-0.08211694147132069,0.006620945317867345,0.00026146684297331574,-0.0004059303797837939,-3.0709479946470653e-06,-2.4343051959074966e-07
424,O1,-15.3,1220.0,25.0,-3.0842392561311334,0.2991001160945467,-0.008771969151923409,-0.021909763497990533,0.0027061049854348192,3.661790826536921e-05,-0.00013948980413553465,-7.767238525789155e-07,-2.137540521852965e-08
425,O1,-15.3,1220.0,50.0,-2.014242011832608,0.14856714895754594,-0.0034107927386065255,-0.006251853797732096,0.0008753357568473394,5.070084993827461e-06,-3.684161604578967e-05,-9.77858526632352e-08,-1.9520323950821245e-09
426,O1,-15.3,1220.0,75.0,-1.5259098010911114,0.0936586142206217,-0.0018275112991046768,-0.003135253634246362,0.00041732486948594175,1.7703547211503206e-06,-1.532618735863234e-05,-1.9659319386737264e-08,-5.696835605046189e-10
427,O1,-15.3,1220.0,100.0,-1.259137275396211,0.06836954497903029,-0.0012016954292191444,-0.002092775414659432,0.00025045943062626855,9.942316767860892e-07,-8.423482841356411e-06,-4.100762960952789e-09,-2.8114937651353586e-10
428,O1,-15.3,1220.0,250.0,-0.7670602874392748,0.03139954936169639,-0.0004454340147080843,-0.0010171811986633783,6.778388845507386e-05,3.7420767425758176e-07,-1.928374107273685e-06,2.492032083144476e-09,-6.579124033332333e-11
429,O1,-15.3,1220.0,500.0,-0.6072188503087385,0.02217603108769609,-0.0002943187453228455,-0.0008496313838751576,3.712407715194797e-05,2.8081641974037925e-07,-1.029466767512329e-06,2.16268487438662e-09,-3.806522579700743e-11
430,O1,-15.3,1220.0,1000.0,-0.528346867578468,0.018098204339824973,-0.00023318525940722878,-0.0007958816585268263,2.623619052905961e-05,2.4539735187897036e-07,-7.351440161051267e-07,1.9008279950779334e-09,-2.8684527867140125e-11
431,O1,-15.3,1220.0,5000.0,-0.4651783649133066,0.015029075029929917,-0.00018940412306153547,-0.0007665780931903783,1.932872614047335e-05,2.214256028818134e-07,-5.576544176535937e-07,1.6851536536943005e-09,-2.2830296525008145e-11
432,O1,-15.3,1740.0,0.0,-6.665206103315879,0.8493025177710721,-0.030666125627598646,-0.40893242560046655,0.009411771315908018,0.001821704988144903,-0.0008572326360747115,1.0284756564770193e-06,-2.1302295933090887e-06
433,O1,-15.3,1740.0,0.1,-6.660196743376115,0.8486011240311536,-0.030640072809937312,-0.4074812002192589,0.009413899982250984,0.001814628267141834,-0.0008561243365704772,9.962653198428884e-07,-2.1215320884023088e-06
434,O1,-15.3,1740.0,5.0,-6.600371955949626,1.1984979176498647,-0.06411176779037377,-0.21935514714881807,0.011215277521077514,0.000891356423494752,-0.000940761587683563,-6.878622985788096e-06,-9.792757154609549e-07
435,O1,-15.3,1740.0,10.0,-4.953653897340074,0.5984302530170243,-0.02097378632230031,-0.11090462205652923,0.007536917942804221,0.0003910187283079144,-0.00048588927294830104,-3.3807792696023725e-06,-3.9209478854925816e-07
436,O1,-15.3,1740.0,25.0,-3.460792203671657,0.35843912888368124,-0.01112874581184121,-0.031735503130000044,0.0036170400999479086,6.49745990728171e-05,-0.00019583969649758786,-1.2691144478946953e-06,-4.3676887681029864e-08
437,O1,-15.3,1740.0,50.0,-2.3640154554997745,0.19387883190452676,-0.004896243734959262,-0.009775445687891321,0.001342757977903849,1.0254596725189468e-05,-6.116778401579135e-05,-2.213809045142604e-07,-4.5025628424826325e-09
438,O1,-15.3,1740.0,75.0,-1.8341017847995718,0.1270942421051792,-0.002759560932566725,-0.004889642452846641,0.0006814896059930782,3.4611498186231523e-06,-2.7377366589967064e-05,-5.8975427131531436e-08,-1.2492338627375963e-09
439,O1,-15.3,1740.0,100.0,-1.5318334476892659,0.0942536360545315,-0.001843118018891091,-0.003162914774599626,0.00042169958338993466,1.7933534452035258e-06,-1.5511766047258533e-05,-2.018573217061898e-08,-5.784908608390261e-10
440,O1,-15.3,1740.0,250.0,-0.9465466852511628,0.04338486493772399,-0.0006664022560846092,-0.0013033523117863344,0.00011771274513930494,5.256900891763802e-07,-3.545131502808668e-06,1.9987479981248135e-09,-1.1565858765483545e-10
441,O1,-15.3,1740.0,500.0,-0.7510333406890543,0.030413895106986256,-0.0004284579812485731,-0.000996791295799479,6.415405830742454e-05,3.633430000232673e-07,-1.8175187534885247e-06,2.480799787231897e-09,-6.23990906210687e-11
442,O1,-15.3,1740.0,1000.0,-0.6550933105034162,0.02479911897753278,-0.00033549912067869404,-0.0008915386978424799,4.50502890837496e-05,3.055238979993143e-07,-1.2529731191895665e-06,2.3015854161027604e-09,-4.50379422369178e-11
443,O1,-15.3,1740.0,5000.0,-0.5792320750924482,0.020695501637872902,-0.00027172008760170934,-0.0008283744161115858,3.2959446936092804e-05,2.6751980459934424e-07,-9.149968097591106e-07,2.0727701137310717e-09,-3.445151231218892e-11
444,O2,-13.9,1.0,0.0,0.11297832404877914,-0.011520351494140987,0.0001562623987458756,-0.000983064336605727,-1.775753329342551e-08,1.827626332222447e-07,-1.1524542582470819e-07,8.899421828892745e-10,-9.375768546500768e-12
445,O2,-13.9,1.0,0.1,0.11359291114218806,-0.011542426689561158,0.0001565117214986908,-0.000982884961008771,-1.662473977267715e-08,1.8255053092687567e-07,-1.151209587044816e-07,8.884513969644231e-10,-9.356102336122583e-12
446,O2,-13.9,1.0,5.0,0.19977061283621225,-0.01467483016149377,0.0001919007515972313,-0.00096784468818166,4.009830663812523e-07,1.587471653119174e-07,-1.035204837054183e-07,7.15942151131195e-10,-7.240823540603622e-12
447,O2,-13.9,1.0,10.0,0.263501415480423,-0.017125588212585658,0.00022087954998161754,-0.0009647277219967565,1.0074893125679626e-06,1.4697152738913904e-07,-1.064665137583965e-07,6.393895546692276e-10,-6.283175737134506e-12
448,O2,-13.9,1.0,25.0,0.31377764621667614,-0.01913305422861899,0.00024522270571619855,-0.0009660106439577235,1.6320333319279258e-06,1.400838568991821e-07,-1.1362899342509635e-07,5.981924932962324e-10,-5.7516893998855394e-12
449,O2,-13.9,1.0,50.0,0.32624335846550434,-0.019639384186297817,0.00025142736072664574,-0.0009667348262751177,1.8022347969912508e-06,1.3863166536615558e-07,-1.1592101876365594e-07,5.900084814228008e-10,-5.64250750881879e-12
450,O2,-13.9,1.0,75.0,0.3291921044154078,-0.01975949478033665,0.0002529021025897688,-0.0009669250794159143,1.843000036956162e-06,1.3830079581916483e-07,-1.1648400950508934e-07,5.881637618608723e-10,-5.61776124131761e-12
451,O2,-13.9,1.0,100.0,0.3303884415722028,-0.019808817566388214,0.0002535101928977087,-0.0009670187047181913,1.861811558057991e-06,1.3816654995130636e-07,-1.1672554397205552e-07,5.8734890990749e-10,-5.6077308392516725e-12
452,O2,-13.9,1.0,250.0,0.3320553748621236,-0.019876454413809447,0.0002543389001284948,-0.0009671344162560887,1.8832385637306894e-06,1.3798649435951842e-07,-1.1703460732421386e-07,5.863902583862651e-10,-5.594229441169775e-12
453,O2,-13.9,1.0,500.0,0.33245839741514177,-0.01989298530023369,0.00025454256310904747,-0.0009671640696306948,1.8892966648589973e-06,1.379419278894456e-07,-1.1711512759845621e-07,5.861262307086189e-10,-5.590905040737312e-12
454,O2,-13.9,1.0,1000.0,0.332630983970992,-0.01990006716962489,0.00025462985033810454,-0.0009671775593658494,1.891934397735954e-06,1.3792288189370507e-07,-1.1714994769166362e-07,5.860113742692936e-10,-5.5894818360925235e-12
455,O2,-13.9,1.0,5000.0,0.3327550054009052,-0.019905158469809982,0.0002546926229712751,-0.0009671875253562254,1.893852290408034e-06,1.3790920043474332e-07,-1.1717514030339063e-07,5.859279842856495e-10,-5.588458795499418e-12
