kp_on,kp_off,rm,gm,rp,m0p0,m1p0,m2p0,m3p0,m4p0,m5p0,m6p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3,m3p1,m2p2,m1p3,m0p4,m4p1,m3p2,m2p3,m1p4,m0p5,m5p1,m4p2,m3p3,m2p4,m1p5,m0p6
0.04153108341563461,0.7413559737638856,1.6093418824892163,0.00449261319201518,0.06633170734041106,1.0000007733441731,24.444852113671566,760.0628662846018,29115.77315582554,1324011.8036813608,68994529.94989769,4006543815.5522685,14011.33088971878,363973.28025595396,204730432.27623874,12012320.996300165,5659501362.083236,3121500223116.3164,483409261.7788635,197359297495.6175,91655319851392.53,4.96069918596947e+16,22780350275.009304,8281298208757.98,3355248300597881.0,1.5400098626404e+18,8.195728109319035e+20,1215621939409.714,401549143101052.25,1.4570378012961808e+17,5.87461144307123e+19,2.6726561560900535e+22,1.4025043648923299e+25
0.03553016328824596,0.5949877519902935,1.4834069071892417,0.006509836220857858,0.05620292135210505,1.0000002289431342,16.647155389885793,380.54452848158087,11239.723554659087,407559.14291897224,17375605.01439555,842707309.2223737,8114.009507765954,143690.5612329089,68694978.26706158,3483603.727148752,1295572384.2285726,607217334546.5452,107913664.41433424,33153428968.727528,12170080976439.48,5597893019426650.0,4048119404.774927,1069165088887.4615,326546533699787.0,1.1864617390671853e+17,5.3682287428539515e+19,176478455383.25406,41207447607910.73,1.0882819492835292e+16,3.313487691822637e+18,1.1951606730777816e+21,5.335289126271143e+23
0.038678501851698785,0.6685676193112696,1.4904496259595639,0.0053346709741782464,0.05995022674286569,1.000003765357259,19.733115182459688,511.9817860561033,16713.36099796152,657452.5793086052,29983219.0586228,1538411175.9871252,10244.541395258217,214940.3216630101,109474662.5830768,5916831.6265270095,2445210223.366951,1221042623575.839,202737605.46986666,71085250624.66739,28976168787652.074,1.419946655196417e+16,8257239478.17698,2537601406418.653,883771024718254.1,3.5630105696750106e+17,1.7171371774016284e+20,385346313056.98865,106265666323010.33,3.2626434943243744e+16,1.1317518193957665e+19,4.5260815296793207e+21,2.1514558876214533e+24
0.028594076676067275,0.6355941296285846,1.5538581058216467,0.0044333608456529495,0.07262742929631018,0.9999998485400516,19.403555245646306,502.61538637159254,16570.986477597104,664801.5350639306,31177653.971081384,1656441830.4311304,12155.065376213479,251037.53495056665,154334979.8312631,6908505.23423204,3397487233.8249307,2048160932256.1982,239451275.5038782,98883898499.16975,47969726526499.63,2.8376892602801276e+16,9961564936.752705,3576242932317.738,1466988627771161.2,7.038247504071338e+17,4.093745534929693e+20,478684457704.9562,153183725070780.0,5.494791918524679e+16,2.2450216344077214e+19,1.0683159755346013e+22,6.126709002655436e+24
0.0362831667765527,0.8491982763010357,1.229004052326212,0.004778526529586303,0.06246033154639521,1.000000038321975,13.576896155435985,245.64754077656193,5614.15040296233,154921.6956884114,4967270.856994066,179657546.84730476,7337.1906348679195,105984.85899324455,56204610.78381635,2034061.7295882166,864890572.8827728,449755635612.05634,48794633.26947613,17528878879.881664,7358593227739.357,3755430586623403.0,1394935458.9169602,438194223619.8934,156489749242749.72,6.502209680056259e+16,3.2634906194724786e+19,45812083957.45204,12888821934775.367,4047269524863660.5,1.4405235660592307e+18,5.940582428432006e+20,2.9406638782655703e+23
0.03022822040880295,0.8327105638121093,1.4031481703520319,0.005061838367553619,0.06375608563831209,1.0000001236046407,12.526143871354188,216.45300241904627,4829.09907326284,132213.85148491614,4259849.095488344,156421382.2888916,6906.410610186007,92120.76045477146,49837759.70407893,1689087.3405280022,708760089.3373107,375983143620.74725,39559371.77884459,13727236174.495983,5689552310295.208,2962064117994921.0,1122067347.9158955,335064604959.01465,115653668060094.12,4.74682372604505e+16,2.4304749003787633e+19,37027660998.07252,9778343895270.357,2920826542325855.5,1.0054070755485467e+18,4.097668806335975e+20,2.069428611269053e+23
0.0268500296286353,0.8197256509944953,1.6738245999203685,0.005983534936048829,0.057913012228193846,1.0000002156890273,11.484595074434866,191.1446822370614,4228.629457728802,117189.0017579314,3881320.6345806816,148272569.501452,5764.055741165232,70532.07963343574,34726569.895823665,1245366.1893183887,453284399.8143744,218807142185.2252,28907852.949747864,8451614953.1161585,3040249142351.037,1440281933253863.2,829424777.2438871,204352487728.97147,59472762938866.375,2.119921782514874e+16,9.878207543587447e+18,28116256692.66402,6028999403875.264,1487091284269218.5,4.319358136012478e+17,1.5299413065232866e+20,7.033066524734671e+22
0.042198271885063296,0.5372266054699267,1.3580820141425995,0.00602249791615459,0.05774191189046935,1.0000002073600558,21.261047671717723,593.8507193289946,20859.25074370129,882059.3971706402,43182517.97959328,2374660669.6503067,10640.004758341707,240455.49846889972,118037826.71478371,7123459.4240068225,2838792665.9754014,1366197223065.8418,262488197.28606543,88774299980.44968,34892815690360.145,1.647975038206248e+16,11484495739.778564,3406009605109.2803,1144185199787152.2,4.4480737336054496e+17,2.0663307383576455e+20,574946326985.8954,153120736291665.03,4.537084364523404e+16,1.5181593653737046e+19,5.854973553635608e+21,2.68323782763062e+24
0.034736017066334855,0.9330113264029734,1.3863099509400676,0.0056149399341025264,0.03691236632923264,0.999999344880776,11.457184218543045,181.29006199324806,3697.394361985612,92344.48387062807,2709326.3883506022,90475176.77729264,3715.432076834603,45272.60024319729,14400462.894892678,758884.1122429312,186842092.82698843,58260628449.95581,16222749.014297739,3303384774.7904534,803352463127.5234,245796632527084.75,419259322.78694296,73503975313.26944,14888061948546.104,3585365424263309.5,1.0787311716949208e+18,12588280122.085855,1952724819522.8926,342421254858543.9,6.916315271836664e+16,1.6539166489345262e+19,4.907554026062921e+21
0.04320011456414255,0.6544743953337414,1.5399926710551208,0.0043248247044283625,0.05006286342096005,1.0000011482345017,28.335065212632976,1008.5354806120357,43871.179250623645,2252066.511347149,131832127.77057755,8563254993.600975,12342.518878911307,371372.88213109795,158736809.25951526,14026237.819609925,5079152072.83644,2128546685033.4531,640923395.550154,202655235260.79526,72301520318800.6,2.9728183957404456e+16,34093942274.17951,9655473720001.617,3028054338783597.0,1.0671814698878879e+18,4.313617484927401e+20,2043676802821.9963,528499602751122.5,1.493160469492304e+17,4.657427928817852e+19,1.62620067067102e+22,6.479731489534016e+24
0.04086022306998446,0.6126938556135939,1.8744165980327914,0.005095176287902974,0.08230507171045884,1.0000000392045645,29.67420003202957,1128.9606924507511,53302.002401282625,3004367.268172105,194839227.72268832,14121251163.885172,21016.587516863263,662952.8252866936,460710962.64720595,26780363.70647098,15468723920.34501,10540436312707.676,1328200765.6495826,660318442462.1193,375938710578887.0,2.513968779956258e+17,77544136843.47127,34138113203687.88,1.6844393592397156e+16,9.478922658684494e+18,6.234056252707147e+21,5146245089088.607,2049665731547282.5,9.008967872926052e+17,4.4244950583967724e+20,2.468435960582528e+23,1.6012600785309856e+26
0.03332007005358535,0.8203201516090554,1.411331782953209,0.005592714403599776,0.06116094863717765,1.0000017594359174,12.733518363408765,223.4942957035647,5061.262669098442,140538.62025356377,4588115.57754901,170556256.06230465,6740.90226670852,91366.4887511963,47452586.92371013,1700777.0180389348,685438181.4510975,349048785980.6748,40408043.41781592,13470349650.36481,5362080906161.204,2679877581187507.5,1161655810.3172905,333329020649.57526,110529856614628.8,4.357103346421757e+16,2.1419140016385855e+19,38818779814.84101,9853293587959.443,2828159440686310.0,9.352499533062968e+17,3.661266211075273e+20,1.7755677798774114e+23
0.03571065554184906,0.7671435356434556,1.5105307893320035,0.006909126526352335,0.06152586461391715,0.9999987038174124,12.619865135191032,224.00511604920467,5192.961276277275,148829.48689239836,5044045.5886979075,195481564.2500588,6719.064242240622,90245.7180039112,47129842.75677554,1698012.5958580452,674433773.0207741,345328681663.19855,41263372.08118875,13387629935.115202,5253296581818.434,2640202781612046.0,1223170045.7339675,338541933308.51965,109290197537603.4,4.248332766443271e+16,2.1006575010686874e+19,42392127046.19198,10309245293442.93,2855130108456954.0,9.195396116757672e+17,3.551140514450716e+20,1.7328444697543353e+23
0.04228143973113156,0.6698406106511101,1.3164166683102614,0.006374150504301411,0.06076674816382951,1.0000007400838076,15.891156417582327,338.62401366320677,9167.83258763297,300857.1000962506,11495708.91686003,495943731.9589767,8359.009809330395,141254.07817052858,72883927.36848845,3191010.6158567835,1311155067.602341,663290902801.0903,90582043.92964217,31252643079.019424,12675354906509.496,6293542655621190.0,3074888988.5957394,923329780556.6155,316682195198570.56,1.2712750355706342e+17,6.209529980005131e+19,120147322697.0815,32200196909875.16,9666611206158980.0,3.304718634719125e+18,1.3169415124246245e+21,6.347134072873033e+23
0.031086337048710864,0.8017779082157607,1.5715396078122057,0.005260662869939225,0.06032674923328848,0.99999997602342,14.395806861464148,284.08964709625104,7227.090165666984,225474.73542281007,8272421.491900632,345607349.21216,7519.554826063891,115227.4793445321,59052000.73675563,2412970.3053559144,964432783.0564522,484601973315.5034,64438490.42954474,21333266349.274612,8418360692516.084,4151118931500586.5,2082245696.801787,593681015498.8711,195426799502697.6,7.63381057999459e+16,3.702010583985527e+19,78214716046.73627,19732776319202.527,5626145532730043.0,1.8463171165226483e+18,7.159543543741304e+20,3.424538113667561e+23
0.03998041109679344,0.6358448671233177,1.7604820556754468,0.0037719687499812443,0.056410537652234034,0.9999991579131106,35.348003058808786,1551.6198929830434,82708.26297180219,5183118.21853913,369403776.68709123,29146197839.451572,17296.857334818527,649182.9546381085,311817067.45601344,30257098.458309736,12445570250.904818,5861971470725.037,1695989831.9108217,613238803146.8733,248414145425628.72,1.147979558122565e+17,110250914886.95192,35876140279002.516,1.2858165059372784e+16,5.142745594350047e+18,2.3359953777104658e+21,8052661244345.879,2401862545483860.5,7.792410999946601e+17,2.7760519908111244e+20,1.0994223074365199e+23,4.921627555018282e+25
0.03740001116905906,0.7240439407710744,1.1622754894056573,0.005718077284357805,0.039413562099227833,1.0000003062095444,12.912068225567845,226.59606138118036,5082.102754472344,138718.0329109991,4424794.857602135,159912074.1287232,4460.329321078314,61232.010070634744,20746991.19074945,1138511.6383278214,303181874.17147756,100702631083.71848,26765928.252364248,5946089575.608884,1563406706846.126,509552728955595.2,755902205.2335843,145499559409.23914,32139123472805.8,8365212239718333.0,2.6811651232384686e+18,24669672185.889393,4223208153295.729,812799199952781.4,1.7897737730326707e+17,4.624486989655841e+19,1.4618694107970853e+22
0.04014682755387728,0.9720835865685324,1.086424703367505,0.0067535889508484916,0.062474261229427376,1.0000001942438437,8.276757453930522,97.40903578250655,1490.9407268985706,28065.1659944138,622551.6168592344,15763882.092868218,4473.135934354284,39416.17797511318,20897696.59788669,491022.2392340208,196245444.961646,102028195201.4212,7869449.160680843,2575985955.1618795,1018749576575.6136,519976676097566.8,153185671.28968576,42928635927.20715,14001251233426.66,5492701983899623.0,2.758817777749168e+18,3476639521.290132,858470392934.6364,240937780512651.94,7.848024051865611e+16,3.062098953404872e+19,1.5181021366756875e+22
0.04170875506633576,0.8566708239895013,1.3061054310855142,0.007468965762465723,0.05761379656075228,1.0000017530846506,10.548948124248101,156.51316055471182,3019.1196745052926,71677.78636712352,2005560.0948575386,64019097.496030375,5267.253536227965,59117.647211684816,28952849.31481519,928786.7162927764,346083627.91766644,166186561459.8844,18762288.421103336,5730582666.277734,2110793569225.6323,994988943028983.8,460451825.1910605,120364678748.62988,36597713153741.61,1.3360842403807622e+16,6.197332799798768e+18,13171768638.744028,3033148178991.032,793593032735943.2,2.4082017698718195e+17,8.73822463378363e+19,4.00063883272356e+22
0.03211211051621378,0.8409032529513872,1.4804068125470533,0.005032083300285221,0.052503384565987785,0.9999993426812597,13.95764463095267,264.7822268945602,6435.063510957184,190901.6583791783,6636602.996223884,262025544.49214602,6367.288192540391,94570.59536121214,42327669.84017764,1903221.5181274537,669843678.0519309,293946241379.75946,48549712.96765337,14236991698.794909,4946814197816.269,2130191088722054.5,1491835798.9891982,378451408367.0024,110333537328316.08,3.794485722116233e+16,1.6067930028869558e+19,53107042847.090195,11963061966319.174,3034278118322486.0,8.817530711377146e+17,3.0098757330204616e+20,1.2569434613314753e+23
0.04146890007360446,0.8150269703326298,1.546859917789815,0.004125619279710635,0.05715206717307698,1.00000099646941,23.299999973943677,686.3873834523571,24794.348430648766,1059498.9182619737,51748654.459637165,2811199876.819727,11546.754177909526,285817.12506743136,139013648.14951187,8935803.936730409,3660929870.144803,1745996381729.6638,339145717.206198,120937402349.93503,48834609541431.32,2.2853311445875924e+16,15023606376.612,4787161965011.49,1693745565742846.8,6.758257925897972e+17,3.1093112480860524e+20,751769245203.5051,218290408686549.06,6.940911103543709e+16,2.443188753285178e+19,9.660539087577747e+21,4.3815150243372584e+24
0.03129838160063808,0.8059897714614804,1.0338362746146257,0.005545895718576472,0.05060092844645177,1.0000006049568002,9.006648899021213,115.30269954898935,1925.5765054596216,39681.302077372755,966371.183050279,26922816.52754057,3963.5410301143284,38019.32913593979,16414765.016726036,515721.3811531184,167887123.8488727,71073667163.3162,9029223.525468891,2402455955.634967,773496663321.3394,321389128862236.4,192626339.2366578,43791374146.13465,11604119930246.47,3703956343427531.0,1.5138222293103916e+18,4803711498.607099,960745049143.8306,218680520992366.38,5.784749845410813e+16,1.8354066313242245e+19,7.400335137134249e+21
0.028559130698722783,0.7255812192807078,1.3060414686253285,0.005044063861080891,0.053052878619511426,1.0000006164365494,12.64808610857865,222.06013653279632,5054.709587970179,141639.0337136786,4681421.367735343,176643227.5471502,5828.65777081728,78495.93134547427,35491333.95302679,1462254.1565809455,509579204.7797175,225899961548.5358,34941237.58980921,10027179653.813732,3451239110313.9937,1501341498506451.2,1014321560.9237503,249722024770.92044,71279977764840.27,2.429252560635131e+16,1.039183047905976e+19,34335760468.13206,7458822503688.952,1836871464416827.5,5.2284690267097856e+17,1.769265327687067e+20,7.464038277411421e+22
0.03293959989403676,0.5321173018333932,1.6126640321751033,0.005637623784126903,0.05086573729337002,1.0000015581847719,21.560298553215123,625.4495411071495,23218.827701181002,1052100.4532011247,55807015.72913039,3354992726.2357025,9536.208402414237,218655.75757513384,94865468.33125807,6731568.948105763,2316161815.431088,985081435533.2878,262324746.4441636,75319597742.6053,25559242481411.11,1.0666279287026436e+16,12305391691.081467,3058119923856.163,872186475344756.2,2.9271623235748966e+17,1.2012154151940345e+20,667738223927.1136,147477732254686.47,3.662378211270862e+16,1.0404706893725757e+19,3.4639081467890625e+21,1.4019145107808006e+24
0.02091449045023585,0.7359509941875347,1.4575107694102016,0.00544661864170698,0.0720082412492927,1.0000027559034508,9.554084592627232,137.7436846909199,2692.2044822542584,66817.62646632004,2002600.9223857918,69804041.90210016,5934.375066621603,60520.52827699164,36884549.48983772,926478.7346703067,402010436.9923232,240240281867.92938,19017783.283531163,6504908777.601105,2792545070859.6084,1637837329128873.5,489161712.1690942,139219281371.75238,47453946682547.18,2.020552398193688e+16,1.1655941409186531e+19,15019544533.106194,3685567146020.0093,1051271686861259.2,3.5798847587371814e+17,1.5159357201931148e+20,8.626579306087473e+22
0.029980257250440984,0.8491095286288955,1.5377244969689876,0.005653568554771264,0.05818859903347025,0.9999986284934088,11.993947218816697,202.41495996604036,4462.003918466845,121690.92967304436,3929445.7795772296,145295062.82867432,6047.824375445476,77244.77386733107,38211775.52753501,1382746.7773374184,520346538.50710756,252378691428.30206,31981288.120307535,9834973614.894241,3656593652008.402,1740550461222680.2,903092391.7662951,236944595939.20044,72503598288779.39,2.6701861272769296e+16,1.2501430730613821e+19,29850982362.344242,6880547769212.329,1806416914007634.2,5.5142352528148115e+17,2.017257481439353e+20,9.316814941212192e+22
0.038052656678315734,0.786913493595871,1.1854654021751312,0.0060024279714913364,0.05626153097211081,0.999998064919426,11.792892009318125,190.88949148852655,3966.919213772162,100620.13742375688,2989407.2252395935,100827995.96927945,5754.058909198891,72199.29790748304,34558270.106249504,1238516.0486721627,461891556.9565899,216769517244.15915,26980923.451132033,8358451620.070835,3079582733845.0864,1418526961632096.0,708113367.7557878,189517825656.7968,58411032826750.484,2.131653277974965e+16,9.658989395684213e+18,21526138383.157326,5111853228503.605,1368618419151676.2,4.2073228028606445e+17,1.525092867439321e+20,6.818286876969654e+22
0.028483395934161732,0.6702874907519086,1.2031528754425507,0.006423458784048167,0.052544466075151966,0.9999989127219944,9.895927670492371,143.3261326905704,2763.120301459275,66709.83006814167,1923703.3783183205,63951801.23758759,4517.2079649870475,47620.087499390174,21322412.85252747,731051.3455785508,239717578.5995845,105235609606.79181,14775919.055890989,3882927784.0515847,1259031959982.9458,542470058854834.0,369148884.7399507,81695259938.51697,21380204732797.254,6872776356786028.0,2.9130007367471457e+18,10892816769.301971,2097881859112.2957,464933147944369.25,1.2148197943968058e+17,3.88214934288336e+19,1.6235107690792784e+22
0.03088977974856668,0.8899926657930523,0.9738938681259347,0.005972671898360758,0.07126570986241647,1.0000009365193316,7.079841545457037,73.71243696228653,1013.8864451233575,17344.280943363592,352797.3752587387,8252902.279545142,4352.908206343824,32857.27359052671,19821800.304838512,362311.3279258024,159690728.706844,94478582744.30305,5222132.760855486,1856700837.720634,810549082331.1838,470801397645827.5,92470162.11979024,27850649116.594822,9874898229439.004,4279712259278439.5,2.446092172942522e+18,1926359608.1018224,507110934425.2937,153087799663072.28,5.42512164789294e+16,2.3400542217225056e+19,1.3200424563006056e+22
0.03832234885849586,0.6764874583198233,1.661052192657479,0.005552292538251507,0.06620788213114215,1.0000001173699795,20.73092985538629,567.4203438274191,19609.63934163974,818904.3432220258,39730401.43628862,2172148782.6119204,11859.565712298121,261450.14209596772,146734156.62708107,7593823.448551798,3444189552.9479556,1895193436432.629,275474248.8613731,105655119205.53223,47266395215080.5,2.552442418920476e+16,11909752042.21277,3992976330596.1157,1521240829191538.0,6.731258360798836e+17,3.575134561464635e+20,591177174596.0957,177472123816659.03,5.94502124163996e+16,2.256084655617219e+19,9.903360126302504e+21,5.188585798255157e+24
0.04471176590410268,0.8304406232822297,1.3312254682144402,0.005299741676218056,0.047905381543730974,1.0000008709850587,16.571432953111213,358.1550748417086,9658.192968459667,311593.3419912227,11589981.926169394,483012678.48638844,6914.959730510931,121770.84596804141,49847727.48858531,2789772.1317602033,933971617.6301949,374833219848.01306,78903100.10054618,22579274168.773205,7457777570471.024,2937072979631060.5,2634663196.4757357,664954190054.472,189038155645609.16,6.176336417107433e+16,2.3920628881335968e+19,100278091402.6489,22824319779240.37,5755072572180837.0,1.6296769426234985e+18,5.2821566206735385e+20,2.0176595313835186e+23
0.021806766890504058,0.7439017614948457,1.7017675121483749,0.005757924454204778,0.05790926385683753,1.0000004125777961,10.88741030177861,177.81202944258874,3936.3814794733935,110691.9003337723,3758766.613493324,148393621.69715524,5464.090622841579,63453.48751531717,31241103.505053755,1100168.3847859856,387438244.59176344,187015578412.91614,25571709.47864637,7098685816.8386545,2471730073262.5044,1170816930424352.8,744871979.9075491,171978172432.70782,47548433592234.66,1.6412066712227554e+16,7.645713477085782e+18,25897952643.534576,5153610650279.68,1191991191668232.8,3.290873439298267e+17,1.1291593592638487e+20,5.18868943965112e+22
0.03107656422513182,0.8267162256746374,1.6774639171945989,0.006126224692415892,0.07797334967000805,1.0000004824900663,12.846569587378456,232.81822732377432,5527.142631456957,162688.9469180573,5677553.636631086,227079718.52330056,8627.213157612267,118042.31846874565,77770678.91228788,2269687.0561896944,1134636203.4855924,732984417954.9906,56536026.64036406,23037039195.334354,11377799831624.877,7214507499130426.0,1722636018.3168073,597648209392.5878,242321278512602.16,1.1855669019415979e+17,7.395637317249568e+19,61516891641.84343,18720588848643.285,6499537200379156.0,2.6291639475556915e+18,1.2779034982568606e+21,7.865997654887557e+23
0.030657178870468465,0.7550899347935738,1.3479762951985441,0.006169460483216987,0.05951176283421543,0.9999978383703763,11.041191745943701,173.98635394756582,3604.620880132481,92760.29944010818,2834002.639039462,99352151.97041586,5690.736504057744,66916.19449546211,33833429.867270105,1118022.3392238826,424174262.3693074,210278080952.04092,24291147.164277997,7479596464.953117,2804754059715.7827,1364677925602098.0,646956559.0270404,169196536890.88525,51859527804874.1,1.9270739385104708e+16,9.22372819875718e+18,20226867081.566845,4632266996112.5625,1212648753779251.0,3.709279775290117e+17,1.3696993602252844e+20,6.46854851508488e+22
0.0334635270421444,0.6079511868409413,1.9287069916261614,0.00490191526591571,0.04364816676021216,0.9999998029163191,26.4610261252564,917.9143913686877,40135.795615665076,2120646.5961581343,130200515.53921396,9007609629.795254,10089.499809386745,283739.11481532484,106130564.93309204,10447091.747807004,3176356352.655696,1164623825795.911,479764046.4850157,123571102079.28146,37028145480748.016,1.3318933921246152e+16,26257071124.15907,5915870856920.671,1512251236329996.8,4.478236070016017e+17,1.583495513628402e+20,1649933538419.2742,333029830000014.06,7.49174165885493e+16,1.9060707247045018e+19,5.594803938955371e+21,1.9502736876327798e+24
0.04102859937912258,0.5959817362393678,1.7345868663679305,0.003966937229722524,0.07148048299024079,0.9999989071861536,36.10804799668073,1621.4980121745152,88514.8832117421,5683654.198897638,415142739.3729821,33570670592.80271,22270.50254136359,854116.2905451077,517093909.2899332,40733967.9565927,21095801462.02212,12524554105816.365,2338196222.665964,1063704320295.1965,542603150523675.8,3.161004865595521e+17,155715322769.78748,63718737816167.86,2.873863379546197e+16,1.447723987104402e+19,8.291379936540026e+21,11653176773556.164,4369171710122816.0,1.7829300530577556e+18,7.995025946808583e+20,3.989031222293415e+23,2.2520659125496866e+26
0.03595400810718647,0.7401378955136082,1.031435591864359,0.005762497033685361,0.05875369663657859,0.9999989376966547,10.725912021511464,159.16259160708867,3041.359187180927,71066.2010655625,1948056.7651037371,60707671.94942707,5459.644836033483,62330.2741577042,31126413.397299465,980223.9333028997,378669771.0793712,185418576899.41718,19637297.271554172,6282603472.182379,2398625717001.1904,1152801928792949.8,474903714.1597977,131019676120.71126,41717212266018.06,1.578063945975077e+16,7.4608546044185e+18,13324788695.52641,3257338754865.131,899213505704263.4,2.856522676944804e+17,1.0735476485799114e+20,5.0077696349034695e+22
0.04893830853817761,0.8416515584903983,1.492434212653979,0.006269187098103887,0.042887583764296903,1.000000168408525,16.947851168103313,377.3193556021945,10533.276302324928,352977.0107269317,13669101.444802975,594095550.0076693,6352.052135182384,114364.16132105088,42039400.30961255,2697483.7828370207,804990055.6235149,290075616755.2362,78915344.439658,20022859593.09003,5895343203761.879,2084672700393782.2,2734523845.3263907,609436179078.5552,153638332866959.5,4.4753287333846056e+16,1.5564812757508108e+19,108262265642.60938,21689838428500.13,4830334167524181.0,1.2131898394407388e+18,3.506473115485416e+20,1.2030184803890328e+23
0.043097575514565736,0.6863905405313446,1.6390060760818943,0.0055614553210718036,0.05823797135754744,1.0000015089409098,22.505472569435753,657.7546325757945,24007.179419375618,1050030.7592036352,53000377.01386889,2997943742.0372286,11357.647654604074,271658.82574004604,134490182.45105755,8422439.538306322,3423014973.8909307,1661417042451.5183,322594734.5229901,112051646375.0688,44905361422789.48,2.1388725468786436e+16,14604133272.325756,4470147302279.2,1541796145055374.5,6.109735692889254e+17,2.8620680204273323e+20,754034172803.0627,208000572699201.88,6.359010429981132e+16,2.1840115879728652e+19,8.583504658831901e+21,3.9661397596046364e+24
0.02624809003384575,0.8214070575678742,1.3363990856804284,0.006435578574862522,0.04934043932933976,1.0000018097928554,8.334709150965189,104.69101642339308,1772.7633179274594,37920.66322054337,975597.2594389936,29106128.56803805,3578.684139852486,31793.0113512615,13390718.736329092,423163.2452692615,126941790.73031422,52420596274.88113,7511110.821179368,1782328385.2162678,529130733049.8341,214459138323247.1,166271148.19483468,32929913433.979904,7787737085233.149,2293736547840454.5,9.145365492703663e+17,4378232328.405653,749377493042.2946,148721260191039.34,3.5139055421226284e+16,1.029527797705791e+19,4.0501914771907087e+21
0.03947276013988662,0.8031740792024156,0.807071172809834,0.004794013405420845,0.07578705154336374,1.0000010430153452,10.16046303805649,138.88370239375845,2396.993389229093,49840.62882382782,1202051.459136327,32670812.62454146,6636.140442175239,71773.27152045492,46006544.17024487,1039940.4780960615,530313321.7804737,333389604903.84656,18826681.609569464,8109216853.998272,4087349606964.6426,2522352199729368.5,405495913.99079025,152912888467.90054,65546304482716.75,3.273251330163278e+16,1.9870597277129777e+19,10020447266.78588,3388561235149.937,1278306859961039.2,5.4657886292022483e+17,2.7113678784509775e+20,1.62381425247555e+23
0.038131020482713475,0.5589544053662043,1.4952400259699359,0.0054911598574661795,0.050695762073736154,1.0000001922408865,22.471730866316836,663.3528999175602,24654.367174620722,1104904.0858121424,57419224.510102265,3356456489.3413253,9907.187621120424,236634.43454918184,102337154.04310137,7410818.952528268,2601348914.1737633,1102867030927.8975,289074317.0980408,86028984609.7956,29776271379980.246,1.2386989299073166e+16,13410466138.893642,3495755293784.98,1033052740900058.1,3.535447366987245e+17,1.4462819590630089e+20,712933788853.2681,166708443652387.2,4.3407101420828104e+16,1.2773456533620214e+19,4.335352274680148e+21,1.74909223275385e+24
0.03200593715188925,0.631466406692871,1.5476925267009642,0.006581095149329735,0.049941386557885034,0.9999980048685533,14.710427268190452,304.4809604004358,8257.489242982201,277678.9964811278,11064483.73805492,504730981.9770452,6390.93576005624,100042.69709544531,42628832.90681312,2195880.2345312512,710904639.8031604,296956722584.5533,62452814.24835098,16469424317.554958,5264640679667.524,2158117053901265.5,2172655926.777721,487622634334.96295,127887940758960.94,4.0476604276412776e+16,1.6320341311103638e+19,88531876147.25389,17430267848625.51,3913261453937448.5,1.0234936819685079e+18,3.216751013314587e+20,1.2795811044276578e+23
0.039130093780881725,0.7419611899419544,1.2611550389606467,0.004662057235767171,0.056882353569011175,0.9999998325416927,17.448550641881315,396.0833733772836,11212.847049211921,379901.8195586708,14848057.31497182,650500635.503598,8606.438212928533,159646.43391608578,77269033.01728374,3844614.446347158,1525806676.4278648,724106278708.3137,114266630.25737333,38807669037.1332,15192796998359.143,7075275316210275.0,4010784378.5279016,1202124787907.7964,405502594645219.06,1.570028253511211e+17,7.189655049003136e+19,160530434784.8597,43410673736173.7,1.2996215696787504e+16,4.365708763276679e+18,1.6764652255556387e+21,7.570373440320493e+23
0.03302727174565171,0.7377689050245374,1.973039645049529,0.003945623677435995,0.05419085306340003,1.000000171721492,27.46695831685269,965.6293102620393,42107.918467432544,2194168.1239581355,131783439.86890103,8863279583.05687,12924.273279789875,377267.52894755773,174231115.01347384,14086786.115789901,5413364461.32398,2451356235805.536,645941303.8802186,213745160401.75082,80934391755415.0,3.595719232029968e+16,34913848663.70834,10229915127102.16,3357848774407149.0,1.256008125752645e+18,5.484863867670437e+20,2149028977292.488,569471662652328.0,1.664910645173386e+17,5.43585733119913e+19,2.0143794650223496e+22,8.669585025186013e+24
0.03220043117184022,0.7330794393140017,1.7105014235999532,0.006380130795254598,0.039518378225077526,0.9999994661271512,14.619450774169936,299.43248294321654,8015.864154471023,265687.13692995236,10426264.400861692,468228832.8340893,5062.710182132837,78725.40131285781,26736523.097573757,1709295.2885106362,442735686.6999384,147383535469.31717,47976753.59187713,10143454571.490486,2593706487578.3896,847195276484076.8,1644972145.9762292,296361468931.8651,62302908004369.08,1.5770093485479498e+16,5.065594525347992e+18,66013975499.42045,10440760828615.459,1881273291337369.8,3.9431734167426963e+17,9.908965155078581e+19,3.1394134161153415e+22
0.041354822720796394,0.7907914455650009,1.044770011566489,0.00675258011767196,0.06566046612390512,1.000001262808739,9.97470746202379,138.6814480222271,2488.9087753991257,54672.14558402315,1409497.8584940324,41325792.2528653,5659.588327346138,60079.554682140544,33440318.19960463,884642.6759867002,378182410.90784293,206405954010.09653,16630803.977355994,5870189026.946988,2481158203138.401,1329376157769004.0,377789804.65588725,114778341698.4309,40336829167338.77,1.6900150103018676e+16,8.9100429646565e+18,9962787953.97593,2678379787314.0557,814498679117957.6,2.8569505439901414e+17,1.1897877944265435e+20,6.191254090591659e+22
