,operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m1p1,lambda_m2p1,lambda_m1p2
1867,O3,-9.7,77.0,10.0,-0.01626286135981951,-0.014489127106555942,0.00019530988894199346,0.004455261067272954,-1.8904599110078536e-07,2.093377306916697e-12,2.6660977356522827e-05,-2.24203071848646e-07,-9.339252584263185e-11
1868,O3,-9.7,77.0,25.0,-0.0075649894842503545,-0.014719171511080271,0.00019653620993641195,0.004537765779991917,-1.8837499897598277e-07,2.0526329450972936e-12,2.6271287194763037e-05,-2.182877049557627e-07,-8.87375700765836e-11
1869,O3,-9.7,77.0,50.0,-0.005632751072842293,-0.014772215841977713,0.0001968451866542415,0.0045586686753149325,-1.8838678173810618e-07,2.0466649968507244e-12,2.619083688323865e-05,-2.1703030977192004e-07,-8.782338277541923e-11
1870,O3,-9.7,77.0,75.0,-0.005189775054980946,-0.014784429659144617,0.0001969224141491387,0.00456363502265658,-1.8839844554978102e-07,2.045445034466049e-12,2.617246318106049e-05,-2.1676457068447795e-07,-8.75892664427647e-11
1871,O3,-9.7,77.0,100.0,-0.005018340205329732,-0.014789165773786967,0.00019695435671907352,0.004565729856410602,-1.8840728540052448e-07,2.0450085460705576e-12,2.6165205378141147e-05,-2.166699791916815e-07,-8.748097075413072e-11
1872,O3,-9.7,77.0,250.0,-0.004765795746297592,-0.01479659617528313,0.00019699009671568515,0.0045685280102752725,-1.8841642403573522e-07,2.044408617855203e-12,2.615594691137726e-05,-2.164645935610927e-07,-8.743964893842918e-11
1873,O3,-9.7,77.0,500.0,-0.004704645959868037,-0.014798264499456844,0.00019700019186991497,0.004569194712146592,-1.8841799458593135e-07,2.0442475494137362e-12,2.6153424564710745e-05,-2.1642647079236893e-07,-8.74106615437941e-11
1874,O3,-9.7,77.0,1000.0,-0.004678140413390753,-0.014798980301610235,0.00019700449775251404,0.0045694776373117075,-1.8841854632112508e-07,2.0441768678146828e-12,2.6152322977467744e-05,-2.1640998627811566e-07,-8.739809647222786e-11
1875,O3,-9.7,77.0,5000.0,-0.004658979689508685,-0.014799495578263582,0.00019700758561794286,0.004569680116138122,-1.884189015248709e-07,2.0441255010225805e-12,2.6151524809275035e-05,-2.163980631514691e-07,-8.738906502339637e-11
1876,O3,-9.7,90.0,0.0,-0.06087981243533639,-0.013481626813272841,0.00019297788179525665,0.004190301388051909,-2.0341488536665092e-07,2.5436811091816743e-12,2.931058633479176e-05,-2.63659707114587e-07,-1.280325615272791e-10
1877,O3,-9.7,90.0,0.1,-0.06066062014673277,-0.013486095856853748,0.00019297763338370477,0.004191286613402448,-2.0331838127131556e-07,2.540755652127255e-12,2.9295164007092714e-05,-2.634313233752635e-07,-1.2781530300327991e-10
1878,O3,-9.7,90.0,1.0,-0.05727339536547398,-0.01355551643816245,0.00019298361418116963,0.00420673839326483,-2.0184767244529207e-07,2.496258912904762e-12,2.9059529134425292e-05,-2.5994258433718395e-07,-1.245173339761162e-10
1879,O3,-9.7,90.0,5.0,-0.03369400569933118,-0.014066508123906767,0.00019371831398673153,0.004330613464919493,-1.9302341122864424e-07,2.2288724736022043e-12,2.7572590842677084e-05,-2.3788473263507682e-07,-1.0467975852177369e-10
1880,O3,-9.7,90.0,7.5,-0.023999242925262787,-0.014295495287031949,0.0001944696650804266,0.004394651249931322,-1.904452651139085e-07,2.1455620101215685e-12,2.7043995401260673e-05,-2.299893106386479e-07,-9.804387705034336e-11
1881,O3,-9.7,90.0,10.0,-0.018144845118148727,-0.01444102511245651,0.00019508792126530152,0.00443951226334742,-1.8932038267118924e-07,2.104707287399286e-12,2.6750758819239817e-05,-2.2558475269211014e-07,-9.444634176171694e-11
1882,O3,-9.7,90.0,25.0,-0.008127493004830904,-0.014704886442482069,0.00019646915176836942,0.004532935527234493,-1.8840146008116124e-07,2.0546304665422163e-12,2.6296139406902458e-05,-2.1869480789923308e-07,-8.89540250228663e-11
1883,O3,-9.7,90.0,50.0,-0.005783112823612702,-0.014767591868126038,0.0001968113498544428,0.004556582646022671,-1.883756301655404e-07,2.0470351042401534e-12,2.6196366473420567e-05,-2.171147331314985e-07,-8.789957241827803e-11
1884,O3,-9.7,90.0,75.0,-0.005290181068615773,-0.014781695434250588,0.0001969044000612674,0.004562466020552864,-1.8839504623820133e-07,2.045722022857178e-12,2.6176745249541333e-05,-2.1682078399725132e-07,-8.765117069813376e-11
1885,O3,-9.7,90.0,100.0,-0.0050874758402448955,-0.01478723294048259,0.00019694138292922713,0.004564872028184263,-1.8840330277728164e-07,2.0451787104713368e-12,2.6168090185703636e-05,-2.167088418518137e-07,-8.7523071045545e-11
1886,O3,-9.7,90.0,250.0,-0.00479729282832026,-0.01479572650191393,0.00019698480798353496,0.004568176619568955,-1.884154445669113e-07,2.0444903798988388e-12,2.6157233132823864e-05,-2.1648432878710314e-07,-8.745446400595443e-11
1887,O3,-9.7,90.0,500.0,-0.004726382329588001,-0.01479767437920374,0.00019699662960832404,0.004568960033809955,-1.884174854772762e-07,2.0443051409435252e-12,2.6154324647775314e-05,-2.164399995649085e-07,-8.742098392693262e-11
1888,O3,-9.7,90.0,1000.0,-0.0046955679955388106,-0.014798510095341617,0.00019700167122421904,0.004569292001031862,-1.88418191839042e-07,2.0442233947694824e-12,2.6153047708591972e-05,-2.1642082453521338e-07,-8.74063526259635e-11
1889,O3,-9.7,90.0,5000.0,-0.004673259815278633,-0.014799111706816736,0.000197005286214099,0.004569529367640727,-1.884186401096316e-07,2.0441638035849978e-12,2.615211977564546e-05,-2.164069504017663e-07,-8.739579030072213e-11
1890,O3,-9.7,105.0,0.0,-0.0688829138136383,-0.013320123118968236,0.00019303265881466996,0.004155401861465873,-2.0703633164033183e-07,2.6541088720027838e-12,2.988786111476651e-05,-2.722072230434487e-07,-1.3629647272540234e-10
1891,O3,-9.7,105.0,0.1,-0.06863461658465497,-0.01332509230486753,0.00019302976898748607,0.004156455848312032,-2.069213346990034e-07,2.650580770122934e-12,2.9869547136086283e-05,-2.719360135088175e-07,-1.360304004100522e-10
1892,O3,-9.7,105.0,1.0,-0.06479770380584839,-0.013402188532164211,0.00019299422010189457,0.004172967632928795,-2.05164953638751e-07,2.596878305333849e-12,2.9589786187996985e-05,-2.6779375757492034e-07,-1.3199746068227528e-10
1893,O3,-9.7,105.0,5.0,-0.03794015357231552,-0.013968553387958159,0.00019346656579810004,0.004305008030235613,-1.9441985723419617e-07,2.2718763982168508e-12,2.7815811134944067e-05,-2.4157554799088764e-07,-1.077500482038798e-10
1894,O3,-9.7,105.0,7.5,-0.027014695372346863,-0.014220834211026039,0.00019420348778552903,0.004373767288464412,-1.9116188983193045e-07,2.169388854951721e-12,2.719934910045763e-05,-2.3249016391200974e-07,-9.979121838084779e-11
1895,O3,-9.7,105.0,10.0,-0.020290321859073188,-0.014387094239522644,0.00019484505833074146,0.0044225232150679845,-1.8969260934609146e-07,2.1188274922920874e-12,2.685624880994519e-05,-2.271596772663874e-07,-9.57488086380205e-11
1896,O3,-9.7,105.0,25.0,-0.008642883753350837,-0.014689977261332572,0.0001963726841700345,0.0045266994694301696,-1.8839834608085716e-07,2.0564807845847495e-12,2.6317167954688425e-05,-2.1900637084521309e-07,-8.925218497077887e-11
1897,O3,-9.7,105.0,50.0,-0.005972612794481979,-0.014762142889806753,0.00019677662884960036,0.004554314119093914,-1.883704288211505e-07,2.0475911051916666e-12,2.620382316622617e-05,-2.1723220375639356e-07,-8.798913703418576e-11
1898,O3,-9.7,105.0,75.0,-0.005408188801287458,-0.014778467566199062,0.00019688426069615404,0.004561139902443039,-1.8839206253442127e-07,2.0460518012560895e-12,2.618168620540281e-05,-2.168916723387914e-07,-8.771489321623602e-11
1899,O3,-9.7,105.0,100.0,-0.005168011580403196,-0.01478502281962615,0.00019692641107705726,0.004563894437690489,-1.8839935424519206e-07,2.045386735725147e-12,2.6171529359721965e-05,-2.1675272150002687e-07,-8.757517977716044e-11
1900,O3,-9.7,105.0,250.0,-0.004847633367086874,-0.014794086634020367,0.00019698533890668383,0.004567837900153904,-1.8841715290173403e-07,2.0446007249712765e-12,2.6158479523790117e-05,-2.1656274546251128e-07,-8.740075172751318e-11
1901,O3,-9.7,105.0,500.0,-0.004751292162957071,-0.014796994217600204,0.0001969925118162503,0.004568687979799004,-1.8841683575691764e-07,2.0443706876543585e-12,2.6155351535190425e-05,-2.1645553155136065e-07,-8.74327937582459e-11
1902,O3,-9.7,105.0,1000.0,-0.004715575406375599,-0.01479796815293429,0.00019699840427023324,0.004569077021424009,-1.8841774519157502e-07,2.0442765518098153e-12,2.6153877570840878e-05,-2.164332711770913e-07,-8.74158521045552e-11
1903,O3,-9.7,105.0,5000.0,-0.004689675540244531,-0.014798669258263127,0.00019700262886862462,0.004569354930749278,-1.8841831518919046e-07,2.0442076856944106e-12,2.6152802837876918e-05,-2.1641716008271403e-07,-8.740355814405259e-11
1904,O3,-9.7,123.0,0.0,-0.07820346995701971,-0.013134758870150068,0.0001931822169697002,0.004116946174528698,-2.114553040869466e-07,2.7909321789542127e-12,3.059287763502411e-05,-2.826617676495121e-07,-1.4672468967321534e-10
1905,O3,-9.7,123.0,0.1,-0.07792120255955068,-0.013140347502843944,0.00019317672489168976,0.004118079642626309,-2.113187284871242e-07,2.786665966475198e-12,3.0571037705461125e-05,-2.823375479005267e-07,-1.46396195348138e-10
1906,O3,-9.7,123.0,1.0,-0.07356040131888529,-0.013226849063226836,0.00019309866223021687,0.004135834220030459,-2.0922978116834206e-07,2.7217156301360744e-12,3.0237453027407656e-05,-2.773882632210382e-07,-1.414220498875797e-10
1907,O3,-9.7,123.0,5.0,-0.04307362900312783,-0.013856107245945045,0.0001932672734241073,0.004276585139018319,-1.961930705134318e-07,2.3259539467125028e-12,2.8129515251406233e-05,-2.4621663879480095e-07,-1.1185119153590489e-10
1908,O3,-9.7,123.0,7.5,-0.030495834773388845,-0.014139264779690113,0.0001939255238298513,0.004350349791561951,-1.9209442626814086e-07,2.199633195637986e-12,2.738980322641082e-05,-2.3523960295867302e-07,-1.0229138069974626e-10
1909,O3,-9.7,123.0,10.0,-0.022800661475244267,-0.014324094667882053,0.00019457892600846174,0.0044032772677008595,-1.9018704490871998e-07,2.1366407008958674e-12,2.6981108524734275e-05,-2.2908085538799516e-07,-9.723782766562788e-11
1910,O3,-9.7,123.0,25.0,-0.009349661381032404,-0.014671317651916873,0.0001962693551647294,0.0045198895636111465,-1.8842796933626021e-07,2.0592037754799357e-12,2.6348367634774242e-05,-2.1947379430825662e-07,-8.961657684367912e-11
1911,O3,-9.7,123.0,50.0,-0.006225562032130385,-0.014755300437955698,0.00019673724584584913,0.004551666351162954,-1.8836905007757647e-07,2.0483465654877185e-12,2.621448398028708e-05,-2.1739672936922586e-07,-8.810883547487393e-11
1912,O3,-9.7,123.0,75.0,-0.00555245487993311,-0.014774496715011642,0.000196859921320174,0.00455957123534371,-1.8838940659510097e-07,2.0464577390817087e-12,2.6187624984259263e-05,-2.1698087623604307e-07,-8.778589224938568e-11
1913,O3,-9.7,123.0,100.0,-0.005265652162159918,-0.014782365360779955,0.00019690864404557675,0.004562744934057244,-1.883957564263437e-07,2.0456542759066533e-12,2.6175711443388945e-05,-2.168063154656494e-07,-8.763737269572839e-11
1914,O3,-9.7,123.0,250.0,-0.004889066543323894,-0.014792881728613528,0.0001969780340151043,0.004567333469040737,-1.884148964009789e-07,2.044699474876947e-12,2.616007381485499e-05,-2.1659015228423263e-07,-8.741738951595032e-11
1915,O3,-9.7,123.0,500.0,-0.004780940672211116,-0.014796178904063139,0.0001969875611343301,0.004568359727964609,-1.8841596762668288e-07,2.0444480367867558e-12,2.615656653354672e-05,-2.164740731308001e-07,-8.744678563960762e-11
1916,O3,-9.7,123.0,1000.0,-0.004739433806005274,-0.014797318547057164,0.00019699447684669113,0.00456881791307982,-1.8841715403739782e-07,2.0443395463215374e-12,2.6154863343253632e-05,-2.1644813296270478e-07,-8.742717625815184e-11
1917,O3,-9.7,123.0,5000.0,-0.004709280984828561,-0.014798138913595901,0.00019699943465068364,0.0045691448767695274,-1.8841789043122197e-07,2.0442598596557863e-12,2.615361677838964e-05,-2.1642935431056264e-07,-8.741286262561335e-11
1918,O3,-9.7,143.0,0.0,-0.0882969400848753,-0.01293561541034266,0.0001934000126186614,0.004077738813324641,-2.1642337003070566e-07,2.9477916860483203e-12,3.139358230429158e-05,-2.9452175231887145e-07,-1.590538057154186e-10
1919,O3,-9.7,143.0,0.1,-0.08797480733027785,-0.012941907197603146,0.00019339240928890604,0.0040789683652338775,-2.1626430442669004e-07,2.942702104634967e-12,3.136728225946456e-05,-2.941381539301435e-07,-1.586323324901517e-10
1920,O3,-9.7,143.0,1.0,-0.08337702650559692,-0.013039937722259878,0.00019327168445948384,0.004099663626386916,-2.1393233142244103e-07,2.8676644489227762e-12,3.101746374885809e-05,-2.881893494360266e-07,-1.5404751014271318e-10
1921,O3,-9.7,143.0,5.0,-0.04863052775475295,-0.013735185512062476,0.0001930886550078016,0.004248534756440513,-1.9830742703560716e-07,2.389377214286042e-12,2.8478793183595492e-05,-2.514337848149036e-07,-1.1645188327614135e-10
1922,O3,-9.7,143.0,7.5,-0.03433160518497869,-0.014051021325999077,0.00019367079921862702,0.0043263888622746835,-1.932193239725209e-07,2.2350734904484595e-12,2.7607288813997984e-05,-2.38441346061908e-07,-1.0508653795400592e-10
1923,O3,-9.7,143.0,10.0,-0.025515945950206773,-0.014257380344540313,0.00019432091875914702,0.004383393777605998,-1.908037954668542e-07,2.1577370857966255e-12,2.71204422783525e-05,-2.3120617644070488e-07,-9.892911380693172e-11
1924,O3,-9.7,143.0,25.0,-0.010065988964846936,-0.01465164097188671,0.00019615722464320595,0.0045121695408470025,-1.8845278237429214e-07,2.0621351316664424e-12,2.6378879653896965e-05,-2.1994573503832567e-07,-8.998911598064249e-11
1925,O3,-9.7,143.0,50.0,-0.006476500938679132,-0.014748269865436517,0.00019669406020107172,0.004548683509495757,-1.8836587680819922e-07,2.049183499604639e-12,2.6224815002325788e-05,-2.1755027791609735e-07,-8.824706604001292e-11
1926,O3,-9.7,143.0,75.0,-0.005700297336008739,-0.014770150629279949,0.00019682992227939013,0.004557749455541224,-1.88381610136001e-07,2.0468223259068538e-12,2.619335366213304e-05,-2.170678634136672e-07,-8.785818985156052e-11
1927,O3,-9.7,143.0,100.0,-0.005376535572116769,-0.014779334366855638,0.0001968896197551039,0.004561492499291473,-1.8839278743962853e-07,2.045962800672384e-12,2.618036717472081e-05,-2.1687245066168033e-07,-8.769827047340137e-11
1928,O3,-9.7,143.0,250.0,-0.004934791192596584,-0.014791556051250668,0.00019696980630901022,0.0045667702689731445,-1.8841227826110916e-07,2.044808342923095e-12,2.6161853937918118e-05,-2.1661952401013815e-07,-8.743752630089136e-11
1929,O3,-9.7,143.0,500.0,-0.004813581428174894,-0.01479527395658598,0.00019698204998208144,0.004567992789412903,-1.8841489268362088e-07,2.0445323339292238e-12,2.6157894682003325e-05,-2.164945660254317e-07,-8.746208402459945e-11
1930,O3,-9.7,143.0,1000.0,-0.004765746107960735,-0.014796597540084763,0.00019699010500280956,0.0045685285596952264,-1.8841642548555798e-07,2.0444084883181552e-12,2.615594487682354e-05,-2.1646456252247766e-07,-8.743962550300458e-11
1931,O3,-9.7,143.0,5000.0,-0.004730938505922047,-0.014797550292659029,0.00019699587928007978,0.00456891052511082,-1.884173720022264e-07,2.0443171669512615e-12,2.6154512861392586e-05,-2.1644283784350926e-07,-8.742314650996217e-11
1932,O3,-9.7,167.0,0.0,-0.0999773701980965,-0.01270132709689167,0.00019367098938259333,0.004033413504672163,-2.2234622262308086e-07,3.1401362045977294e-12,3.235715502824354e-05,-3.09123534878318e-07,-1.7421297774840607e-10
1933,O3,-9.7,167.0,0.1,-0.09975418950803168,-0.012709082906284731,0.00019366863958757995,0.004035102359199776,-2.2218781746279874e-07,3.1346913400959963e-12,3.2346448915435144e-05,-3.0864257662157397e-07,-1.744046209626108e-10
1934,O3,-9.7,167.0,1.0,-0.09399366153387548,-0.012819963904349318,0.00019353288187529713,0.004055576859407527,-2.1931301667053842e-07,3.0409773160957484e-12,3.185413490506363e-05,-3.016528625009036e-07,-1.6604486861236814e-10
1935,O3,-9.7,167.0,5.0,-0.055065218127670935,-0.013601174013568251,0.00019299826034167777,0.004217062675439041,-2.0091151289150405e-07,2.4680023987314306e-12,2.8908677656170207e-05,-2.5770994823630225e-07,-1.2242639058127296e-10
1936,O3,-9.7,167.0,7.5,-0.03874828642502986,-0.013950726376515461,0.00019343055441342388,0.004300458257712129,-1.946869804349957e-07,2.280061644124211e-12,2.786452695259932e-05,-2.4229061330345456e-07,-1.0838888332585163e-10
1937,O3,-9.7,167.0,10.0,-0.028799183105502953,-0.014179585939417517,0.00019405537843287724,0.004361420362161641,-1.916310756496535e-07,2.1847848376688485e-12,2.7297569907706615e-05,-2.338354339460846e-07,-1.0115691480344458e-10
1938,O3,-9.7,167.0,25.0,-0.010966370330838615,-0.014627319966408495,0.00019602129819126804,0.004502774498333868,-1.884736282395821e-07,2.065478232658923e-12,2.641808012768384e-05,-2.2055519152290386e-07,-9.043665023854232e-11
1939,O3,-9.7,167.0,50.0,-0.0068100843079597585,-0.014739378319691642,0.00019664461713847045,0.004545135496533454,-1.8836333540448544e-07,2.050187921258538e-12,2.623928287229464e-05,-2.1777068222868263e-07,-8.841287080654685e-11
1940,O3,-9.7,167.0,75.0,-0.005862603783386433,-0.014765247222730834,0.00019679580963994354,0.004555575995222755,-1.8837252153384582e-07,2.0472639099718777e-12,2.619940252153384e-05,-2.171629318543907e-07,-8.793726431537665e-11
1941,O3,-9.7,167.0,100.0,-0.005511612584952123,-0.014775626368755092,0.00019686686674709686,0.004560010406778159,-1.8839010504506016e-07,2.0463435343786662e-12,2.6185955695961436e-05,-2.1695545488795174e-07,-8.776646303352624e-11
1942,O3,-9.7,167.0,250.0,-0.00498937169791881,-0.014789988290542042,0.00019695976266626765,0.0045660913411635275,-1.8840902569375849e-07,2.0449387376911705e-12,2.6164026314015957e-05,-2.1665298032200782e-07,-8.746486938661296e-11
1943,O3,-9.7,167.0,500.0,-0.0048661097920909445,-0.014793549229337153,0.00019698209816468312,0.0045676136859723404,-1.884161607880693e-07,2.0446447851571523e-12,2.6159189031391666e-05,-2.1657504070713387e-07,-8.7408022399699e-11
1944,O3,-9.7,167.0,1000.0,-0.004797049878053712,-0.014795733237443867,0.00019698484900337477,0.004568179350706822,-1.8841545256812105e-07,2.0444897524797406e-12,2.615722324695919e-05,-2.1648417625921492e-07,-8.745435012952003e-11
1945,O3,-9.7,167.0,5000.0,-0.00475674635677023,-0.014796844708217991,0.00019699160510967072,0.004568627958086958,-1.8841668383194951e-07,2.044384972166398e-12,2.61555756567591e-05,-2.1645893763135954e-07,-8.743537388602374e-11
1946,O3,-9.7,195.0,0.0,-0.11322780792523746,-0.01243044944519724,0.00019392028740986973,0.003985296969502237,-2.2921833748843108e-07,3.370421384616763e-12,3.350018910373073e-05,-3.2653198231074615e-07,-1.9309181651781304e-10
1947,O3,-9.7,195.0,0.1,-0.11281656818094257,-0.01243894387229942,0.00019391416963139143,0.0039867689550664226,-2.290051807021125e-07,3.3631483188541802e-12,3.3463910964429624e-05,-3.259799488164963e-07,-1.9247606634260452e-10
1948,O3,-9.7,195.0,1.0,-0.10652369652412887,-0.012569265787787377,0.0001938058304293009,0.004009422624230637,-2.2570616802258457e-07,3.2518274711958336e-12,3.2918195178242e-05,-3.1754857600559084e-07,-1.8350627930575278e-10
1949,O3,-9.7,195.0,5.0,-0.062339252721429296,-0.013451941982931372,0.00019298139453203088,0.004183785081004794,-2.0406135396893486e-07,2.5632986777827974e-12,2.9413813816984428e-05,-2.651881519945499e-07,-1.2949157970074908e-10
1950,O3,-9.7,195.0,7.5,-0.04386787265590333,-0.013838905144400641,0.00019324353365493007,0.004272204262324783,-1.9647548817646784e-07,2.334593962480612e-12,2.817901690727368e-05,-2.469594010073437e-07,-1.1248920164633307e-10
1951,O3,-9.7,195.0,10.0,-0.032553956958053604,-0.014092789379052147,0.00019379488939628013,0.004337782272404257,-1.9268387693516758e-07,2.2181731473796197e-12,2.7507933389113507e-05,-2.3693300586057636e-07,-1.0384505754181724e-10
1952,O3,-9.7,195.0,25.0,-0.011995936883284146,-0.014600170798729386,0.0001958673666880174,0.00449291438458222,-1.885530893249148e-07,2.070342574741417e-12,2.6464953771313663e-05,-2.2121678952105255e-07,-9.106337557960817e-11
1953,O3,-9.7,195.0,50.0,-0.007208214477423209,-0.014728924148496695,0.00019658308944686272,0.004541211229963248,-1.88371224300251e-07,2.0515487649436444e-12,2.6256734466406565e-05,-2.1801473874362834e-07,-8.86348774279671e-11
1954,O3,-9.7,195.0,75.0,-0.00607960746839619,-0.01475921945191308,0.00019675944591389263,0.00455316785321214,-1.8836947929200077e-07,2.0479101667713353e-12,2.6208284412741795e-05,-2.17301029141482e-07,-8.804007556534379e-11
1955,O3,-9.7,195.0,100.0,-0.005665179396283527,-0.014771240806889196,0.0001968381183261444,0.004558246298884287,-1.8838457895366278e-07,2.0467410253746793e-12,2.6192070066710157e-05,-2.1704863928683811e-07,-8.783994641749708e-11
1956,O3,-9.7,195.0,250.0,-0.0050530080775811875,-0.014788191383836453,0.0001969478524194443,0.004565298240263397,-1.8840524170256512e-07,2.045093100242093e-12,2.616664057146856e-05,-2.1668971455650442e-07,-8.750154096743102e-11
1957,O3,-9.7,195.0,500.0,-0.004909585195741584,-0.014792285938373914,0.00019697436410936233,0.004567081527224927,-1.8841373712762251e-07,2.0447483258973447e-12,2.6160869102244274e-05,-2.1660346648141405e-07,-8.74261524720565e-11
1958,O3,-9.7,195.0,1000.0,-0.004847569130784364,-0.014794088502067333,0.00019698535012866792,0.004567838677552505,-1.8841715630997115e-07,2.0446005716895536e-12,2.6158477059659977e-05,-2.165627025459142e-07,-8.740072678951609e-11
1959,O3,-9.7,195.0,5000.0,-0.00478660531390952,-0.014796022403869817,0.00019698660919932517,0.004568296461412822,-1.8841578997428976e-07,2.044462730735343e-12,2.615679773728181e-05,-2.1647762341179795e-07,-8.744944880785824e-11
1960,O3,-9.7,228.0,0.0,-0.1284900047791716,-0.012107593005738814,0.0001940410535558597,0.0039312726759867045,-2.3713765916402208e-07,3.646555808694893e-12,3.4875186248711414e-05,-3.4766027168310895e-07,-2.169992121236263e-10
1961,O3,-9.7,228.0,0.1,-0.1280241079560998,-0.012117730922748437,0.00019404095894335165,0.00393290371850395,-2.368943089597258e-07,3.637905857714671e-12,3.4832581152205014e-05,-3.4699389070704766e-07,-2.1625068040192205e-10
1962,O3,-9.7,228.0,1.0,-0.12080176915611146,-0.012272104204204593,0.0001940105740186477,0.003958249491188196,-2.3313583638174556e-07,3.505660334635733e-12,3.417599697084289e-05,-3.368747852523229e-07,-2.0471406753499688e-10
1963,O3,-9.7,228.0,5.0,-0.07066016020985628,-0.013284606645072972,0.00019305524041854366,0.004147900194265681,-2.0786363567814716e-07,2.6795393332744142e-12,3.001966282612744e-05,-2.741600462055409e-07,-1.382182363385393e-10
1964,O3,-9.7,228.0,7.5,-0.049749533206608694,-0.013711410183890648,0.00019306578951246414,0.0042429725933414665,-1.987538152267467e-07,2.402796118982608e-12,2.8551676207009524e-05,-2.525128857979751e-07,-1.1744137250582632e-10
1965,O3,-9.7,228.0,10.0,-0.03677683574837205,-0.01399596784230882,0.00019353476436852207,0.004311992346781075,-1.9400334065300725e-07,2.2592353482871623e-12,2.7750069801791436e-05,-2.4053006832783715e-07,-1.0695977087309752e-10
1966,O3,-9.7,228.0,25.0,-0.013218401354717009,-0.014568431819382341,0.00019570570252743424,0.004482084543087451,-1.8868457604311577e-07,2.0766926933868106e-12,2.6520726271892944e-05,-2.220536061520403e-07,-9.173704636637216e-11
1967,O3,-9.7,228.0,50.0,-0.007669509181321706,-0.014716438026799951,0.00019651394186760238,0.004536592229253023,-1.8837869862539294e-07,2.053088664297846e-12,2.627613397791134e-05,-2.1832590784131952e-07,-8.883976136692349e-11
1968,O3,-9.7,228.0,75.0,-0.006348087068771767,-0.014752349090687083,0.00019671936728512366,0.004550387047159424,-1.8837140816173455e-07,2.0488083179457523e-12,2.6220487976571307e-05,-2.174586344119698e-07,-8.821373342034885e-11
1969,O3,-9.7,228.0,100.0,-0.005820027698524709,-0.014766489781576568,0.00019680389263425845,0.004556102047690021,-1.8837393594189433e-07,2.0471396789549318e-12,2.6197757101014894e-05,-2.1713681368280102e-07,-8.791720115412757e-11
1970,O3,-9.7,228.0,250.0,-0.005128522996384519,-0.01478610256817329,0.00019693371799099792,0.004564370263424558,-1.8840117639284533e-07,2.0452832276134163e-12,2.6169837432975378e-05,-2.1673125988956554e-07,-8.754951310561014e-11
1971,O3,-9.7,228.0,500.0,-0.004960493975473171,-0.014790815187139237,0.00019696510409572264,0.004566451198025202,-1.8841075804985948e-07,2.044869629209614e-12,2.6162869413681393e-05,-2.1663551331151827e-07,-8.744991584228383e-11
1972,O3,-9.7,228.0,1000.0,-0.004888462575027524,-0.014792899280716972,0.00019697814149563395,0.004567340864083125,-1.884149301128256e-07,2.0446980366374546e-12,2.6160050476882138e-05,-2.1658975743875433e-07,-8.741713755552955e-11
1973,O3,-9.7,228.0,5000.0,-0.004836203488095901,-0.014794418981757916,0.00019698733115387594,0.004567976015410803,-1.8841775539309658e-07,2.044573444673463e-12,2.6158041323592127e-05,-2.1655509238042432e-07,-8.739634837837874e-11
1974,O3,-9.7,266.0,0.0,-0.1454856862055937,-0.011724404212881573,0.00019386588508329115,0.0038706297434633165,-2.458746266838587e-07,3.9658213685674834e-12,3.645501178951156e-05,-3.7288850149271437e-07,-2.4515991054054994e-10
1975,O3,-9.7,266.0,0.1,-0.14493313203589853,-0.011735189965805446,0.00019388278816852154,0.003872823100881668,-2.4562474785760287e-07,3.9559886802834445e-12,3.639621803894538e-05,-3.7223790493423946e-07,-2.4364233815656357e-10
1976,O3,-9.7,266.0,1.0,-0.13681339196547487,-0.011922899882323179,0.00019400022232204237,0.0039018953516331977,-2.414547433933444e-07,3.802102357921489e-12,3.564244802447505e-05,-3.5982363176693676e-07,-2.3054265525132298e-10
1977,O3,-9.7,266.0,5.0,-0.07996150065404066,-0.01309995460223253,0.00019321757196453168,0.004109905371705118,-2.123085290332846e-07,2.817652483601035e-12,3.072954036105495e-05,-2.8469277250923233e-07,-1.4878712492127502e-10
1978,O3,-9.7,266.0,7.5,-0.056292517365413346,-0.013575757428021135,0.00019298901126115568,0.004211299177943639,-2.014295153038618e-07,2.4836320812913176e-12,2.899225155757838e-05,-2.5894663108107914e-07,-1.2358301688347197e-10
1979,O3,-9.7,266.0,10.0,-0.04152775198317452,-0.013889769964048677,0.0001933184116174006,0.004285095106921883,-1.9564060349511952e-07,2.3091381161903242e-12,2.8033983174141507e-05,-2.447883520738268e-07,-1.1061227653669177e-10
1980,O3,-9.7,266.0,25.0,-0.014562767622944846,-0.014532724503115114,0.0001955192195515716,0.004469792757356053,-1.888407714639312e-07,2.0841037988808292e-12,2.6581344957701898e-05,-2.229860268864781e-07,-9.246504826037379e-11
1981,O3,-9.7,266.0,50.0,-0.008208944581422928,-0.014701805852691525,0.0001964400769404415,0.004531348432311167,-1.8839086598779553e-07,2.054904934445724e-12,2.629870498365699e-05,-2.1872253220823017e-07,-8.90311906403723e-11
1982,O3,-9.7,266.0,75.0,-0.006639565970833933,-0.014744238862708125,0.00019667218273824904,0.004547133930697561,-1.8836816859999413e-07,2.049705683241635e-12,2.623245820191484e-05,-2.1765111145237716e-07,-8.834682549160054e-11
