operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3
O2,-13.9,167.0,5,0.7473517809478302,5.353169044060642,65.3059575523095,373.6758904739129,176624.83950309234,100778120.10937317
O2,-13.9,167.0,10,1.6110273803063382,13.572425243968775,187.34581074708174,805.513690153176,734382.0740062571,746898855.923583
O2,-13.9,167.0,25,5.170242990333344,66.48192701524775,1243.5377985923767,2585.1214951666684,7009755.474523037,19886066873.930656
O2,-13.9,167.0,50,9.751786667066929,167.95554968207554,3808.504083442262,4875.893333533438,24410380.10765081,125348828413.17972
O2,-13.9,167.0,75,12.221140799277226,233.7654015248076,5657.495735625265,6110.570399638669,38086588.96926211,241980329333.8455
O2,-13.9,167.0,100,13.609007903547468,273.42111530020685,6816.931853848153,6804.503951773647,47081299.73961869,331078216436.237
O2,-13.9,167.0,250,16.12579525631421,349.4696578716627,9112.506216794065,8062.89762815707,65775846.88418872,542753838961.77106
O2,-13.9,167.0,500,16.88214054799388,373.2493252320792,9846.478540667234,8441.070273996918,71991024.5759549,620222885278.9622
O2,-13.9,167.0,1000,17.22805158577642,384.2551336510205,10188.455919133692,8614.025792888282,74925074.19622797,657931991190.6307
O2,-13.9,167.0,5000,17.485563418810468,392.4997473676119,10445.535716203069,8742.781709405306,77146570.66828531,686955017392.1896
O2,-13.9,195.0,0,0.3116481624558197,2.023655571102278,22.871163575485582,155.82408122791054,39089.236096972585,13455079.359135833
O2,-13.9,195.0,0.1,0.3130316749230422,2.0333161817081353,22.986357459958327,156.5158374615222,39373.06209529986,13581173.666629856
O2,-13.9,195.0,5,0.643729891761678,4.509785674645634,54.08085778286789,321.86494588084236,135162.60496808004,69857846.8448196
O2,-13.9,195.0,10,1.3969629002965538,11.34290585268958,152.2849311797105,698.481450148277,560854.6640170562,508463936.4215616
O2,-13.9,195.0,25,4.610698855788487,56.40039081197274,1019.2901937499958,2305.3494278942503,5601108.761327676,14298728919.786167
O2,-13.9,195.0,50,9.026728153304958,149.94284693474103,3322.844553165928,4513.364076652488,20963814.425231893,100094749750.94565
O2,-13.9,195.0,75,11.548914031010039,215.21392458405347,5125.833460666028,5774.457015505078,34067606.06289106,205194110930.25385
O2,-13.9,195.0,100,13.013303190359087,256.18502633502123,6309.391010127747,6506.651595179521,43105691.35121139,290588758851.7536
O2,-13.9,195.0,250,15.759617779372233,338.1024905658919,8764.158464116601,7879.808889686243,62865712.62104077,507641911092.7285
O2,-13.9,195.0,500,16.60874361766699,364.6078719057164,9578.959902527846,8304.371808833479,69712685.28331901,591439354637.3237
O2,-13.9,195.0,1000,17.000870693474305,377.0179232836646,9963.420873042116,8500.435346737282,72991633.70136869,633002447754.385
O2,-13.9,195.0,5000,17.294348254089996,386.37356571684916,10254.4394091131,8647.174127045062,75493962.56094575,665325901458.8326
O2,-13.9,228.0,0,0.26718498851786254,1.7163361936633834,19.234168043635005,133.59249425893245,30486.658118698953,9786850.759136204
O2,-13.9,228.0,0.1,0.26837399148042596,1.7244746049680908,19.329786195861207,134.18699574021335,30703.60177587169,9875549.701915175
O2,-13.9,228.0,5,0.5533123483834479,3.799899277630056,44.868531993882335,276.6561741917245,103445.1295069799,48610371.910776496
O2,-13.9,228.0,10,1.2078163211666089,9.476541378976407,123.96576396344122,603.9081605833065,426868.3091387794,345287189.7641257
O2,-13.9,228.0,25,4.089131524518564,47.544846220882334,829.3591975355434,2044.5657622592698,4429456.111528362,10131809270.678923
O2,-13.9,228.0,50,8.299459940349575,132.54362119402586,2863.993237089054,4149.7299701747215,17767474.47191544,78388247481.44446
O2,-13.9,228.0,75,10.845806400645147,196.3038712750432,4591.889526514407,5422.9032003225475,30100575.62794772,170868306448.41473
O2,-13.9,228.0,100,12.374890036068235,238.07059222220315,5781.910938593637,6187.445018034057,39036808.28545295,250960672791.79156
O2,-13.9,228.0,250,15.348844595661593,325.46825888497716,8378.994405624386,7674.422297830755,59678080.13396913,470061249561.2429
O2,-13.9,228.0,500,16.297680984810963,354.8386798865004,9277.616087218263,8148.840492405513,67164144.86613032,559768571433.1926
O2,-13.9,228.0,1000,16.74069599738186,368.7722084609284,9707.76687295985,8370.347998691035,70807821.41930759,605219895527.8179
O2,-13.9,228.0,5000,17.07428819894591,379.35299571532397,10035.962471081217,8537.144099472926,73613751.38399656,640990143952.3033
O2,-13.9,260.0,0,0.23471298761626405,1.4957723782251198,16.657527405304283,117.35649380813175,24840.18968677221,7552943.622079521
O2,-13.9,260.0,0.1,0.2357593327850542,1.5028284439247481,16.739511596957975,117.87966639252812,25013.76266879438,7619397.909371335
O2,-13.9,260.0,5,0.48698392273597624,3.2947227481857855,38.452765605906194,243.49196136798878,82822.3710251906,36065794.350156054
O2,-13.9,260.0,10,1.067640046898074,8.157423351553806,104.57527451094681,533.8200234490345,339286.11137806874,249853820.07261738
O2,-13.9,260.0,25,3.684920809968161,41.06011019344511,695.0688587632499,1842.4604049840666,3615429.9288672414,7524381955.125122
O2,-13.9,260.0,50,7.698036633204266,118.69269709608227,2506.845336153235,3849.018316602102,15321962.303274374,62988310746.46139
O2,-13.9,260.0,75,10.24120682506587,180.46957418806022,4151.625648880467,5120.603412532812,26883225.489545196,144568783705.25165
O2,-13.9,260.0,100,11.812926892446354,222.44633562318128,5332.222805655344,5906.46344622324,35619700.074456945,219167446400.56482
O2,-13.9,260.0,250,14.970464979884001,313.94330367079476,8029.578444943315,7485.232489941966,56813888.65221013,437098809338.1832
O2,-13.9,260.0,500,16.006973425573456,345.770468449559,8998.960548768813,8003.486712786825,64824452.17585643,531191795417.50085
O2,-13.9,260.0,1000,16.49589909302471,361.0560944524766,9469.265250176903,8247.949546512395,68782771.5023906,579818351536.799
O2,-13.9,260.0,5000,16.86617971785038,372.7434400790679,9830.79318298138,8433.089858925243,71857029.18974422,618517899777.1727
O2,-13.9,266.0,0,0.22948361073215284,1.460559028601769,16.248829583953352,114.74180536607642,23981.07166181952,7226176.414648489
O2,-13.9,266.0,0.1,0.23050693415726728,1.46744313086046,16.328670372513407,115.2534670786344,24148.094205281828,7289421.313005179
O2,-13.9,266.0,5,0.476278795215702,3.214433456319072,37.444274390477794,238.13939760785186,79703.74591367927,34264323.71002654
O2,-13.9,266.0,10,1.0449021386877733,7.94865890251288,101.55726548425689,522.4510693438899,326019.89551379136,236249930.39333013
O2,-13.9,266.0,25,3.6178659158741504,40.01740673283878,673.8925081136555,1808.9329579370622,3488337.276654674,7140429881.399555
O2,-13.9,266.0,50,7.5948435647666255,116.36720957347643,2447.6529565881347,3797.421782383304,14920381.026597831,60565786859.45325
O2,-13.9,266.0,75,10.135271054508976,177.7373789772806,4076.3347016233274,5067.635527254495,26337982.280496128,140254882118.51358
O2,-13.9,266.0,100,11.713192934646253,219.70595105782195,5253.88531680906,5856.596467323108,35029372.160840146,213817690458.3551
O2,-13.9,266.0,250,14.90158614176135,311.85724680177134,7966.536450979085,7450.793070880681,56299944.22206263,431266349208.6178
O2,-13.9,266.0,500,15.953616483488618,344.11265412102773,8948.131469560172,7976.808241744286,64399440.30256739,526052711847.806
O2,-13.9,266.0,1000,16.45079452150209,359.63890387136365,9425.539027298091,8225.397260751051,68412792.19074675,575215452692.8022
O2,-13.9,266.0,5000,16.82772286019187,371.52524312946844,9793.034389619186,8413.861430096043,71534676.08506396,614422401382.6375
O2,-13.9,311.0,0,0.19662735812893867,1.2412659853960266,13.720524370482403,98.31367906446975,18901.895024092784,5370824.116228832
O2,-13.9,311.0,0.1,0.19750573248582465,1.2470846319516977,13.787229502679915,98.7528662429123,19030.52754055026,5416124.269699569
O2,-13.9,311.0,5,0.40886904517110245,2.7168442912831354,31.26525831207517,204.43452258555206,61405.76900665199,24245639.69596072
O2,-13.9,311.0,10,0.9009872969152921,6.661454930972848,83.27440737243963,450.49364845764165,248145.24377128948,161336104.44777232
O2,-13.9,311.0,25,3.1834008048757867,33.49676436654505,544.338921648369,1591.7004024379073,2719726.9394021095,4963001750.808537
O2,-13.9,311.0,50,6.901025724742696,101.13734356340021,2065.9832950978084,3450.5128623712985,12357648.53294664,45857988230.84521
O2,-13.9,311.0,75,9.405581066660154,159.2744114821358,3573.1742174852093,4702.79053333005,22732357.328681216,112823419714.11957
O2,-13.9,311.0,100,11.01567116877333,200.8245840949242,4718.758730607815,5507.835584386672,31036784.314261124,178784627495.001
O2,-13.9,311.0,250,14.404523987721406,296.91459027598734,7516.852077313346,7202.261993860754,52659115.57235184,390681412150.57245
O2,-13.9,311.0,500,15.564501296541993,332.08557295322805,8580.458271373964,7782.250648271057,61341445.19221354,489555356454.0012
O2,-13.9,311.0,1000,16.12021446541585,349.2956888241341,9107.162362371668,8060.107232707853,65731009.91182943,542207149334.9159
O2,-13.9,311.0,5000,16.54479243158792,362.5939271093599,9516.741539114937,8272.396215793933,69184933.63014892,584835007178.1969
O2,-13.9,363.0,0,0.16871420853765465,1.057619086078393,11.626039766975204,84.35710426882764,15018.873649442792,4047872.3007155377
O2,-13.9,363.0,0.1,0.16946902999570118,1.0625530717242602,11.682034295677306,84.73451499785055,15118.656180156928,4080748.75783533
O2,-13.9,363.0,5,0.3513977167728745,2.303563980520586,26.229659225522518,175.6988583864378,47632.04093853944,17382204.262520596
O2,-13.9,363.0,10,0.7772792696566196,5.602627421481945,68.68150318149617,388.6396348283094,189615.78406336304,111131563.96184166
O2,-13.9,363.0,25,2.795474833383397,28.03018445339488,439.9360502107269,1397.7374166916957,2113847.440736825,3437317651.6870284
O2,-13.9,363.0,50,6.242083917730269,87.3573574831066,1730.516075506859,3121.0419588651007,10145437.11260839,34281360489.698334
O2,-13.9,363.0,75,8.683188791912865,141.63790564441882,3102.48960252542,4341.594395956412,19421378.339439407,89405281289.59818
O2,-13.9,363.0,100,10.306448918358381,182.15859891392003,4198.272336068361,5153.224459179095,27221766.521880068,147268528174.22113
O2,-13.9,363.0,250,13.869907208358699,281.0674207892297,7043.739104044666,6934.9536041792335,48876782.59665528,349915564486.17084
O2,-13.9,363.0,500,15.137849052726526,319.02804069282274,8183.505977487777,7568.924526363399,58072393.36398176,451487055512.0963
O2,-13.9,363.0,1000,15.754382223208093,337.94067196303666,8759.21171704201,7877.191111604053,62824572.34686505,507150981171.0086
O2,-13.9,363.0,5000,16.229473841008232,352.70565145194826,9211.977052091846,8114.736920504288,66611543.44030785,552975737373.7678
O2,-13.9,424.0,0,0.14462917291724706,0.9011245801991525,9.858102028597283,72.31458645862341,11987.376582247925,3079328.5332395504
O2,-13.9,424.0,0.1,0.14527708261341943,0.9053105355957529,9.905185838630038,72.63854130670954,12065.058626647222,3103388.840633742
O2,-13.9,424.0,5,0.3016575050381636,1.9540695928930494,22.04295638581151,150.82875251908226,37068.594137258944,12566455.607629413
O2,-13.9,424.0,10,0.66945273991229,4.7161861799671625,56.80059459282635,334.7263699561432,144945.6286823421,76848184.63287494
O2,-13.9,424.0,25,2.445841848703287,23.402988923051417,355.0006260711434,1222.9209243516445,1632852.941784828,2362208261.553275
O2,-13.9,424.0,50,5.61333028902247,74.87067651597059,1435.8427281143654,2806.6651445112384,8236416.6731494935,25214421315.447163
O2,-13.9,424.0,75,7.9655138990050895,124.79073001985094,2663.137502112186,3982.7569495025245,16387449.490149999,69563334631.72556
O2,-13.9,424.0,100,9.58270333927851,163.69772631720963,3692.7961764547463,4791.351669639178,23583472.531049512,119123005941.23529
O2,-13.9,424.0,250,13.291231326362288,264.1874857796387,6544.377583377069,6645.6156631811255,44939053.88147729,309048430972.37134
O2,-13.9,424.0,500,14.666237927400214,304.7576608427491,7752.4623643786,7333.118963700159,54561187.987671986,411722766259.3888
O2,-13.9,424.0,1000,15.345847905167616,325.3765536956936,8376.206681834658,7672.923952583844,59655124.69355243,469794009601.8928
O2,-13.9,424.0,5000,15.874565191424773,341.6603001731823,8873.006988926518,7937.282595712328,63772282.328182496,518498812637.0746
O2,-13.9,495.0,0,0.12402181840570523,0.7686768559467982,8.374240083605507,62.010909202852005,9628.207665950273,2369013.5815217933
O2,-13.9,495.0,0.1,0.12457803041829665,0.7722341525646058,8.413942929768377,62.289015209147976,9689.04279185224,2386817.1284368853
O2,-13.9,495.0,5,0.2589880637042151,1.6603498413484026,18.5774277693431,129.49403185210792,29010.649540509414,9188877.896252023
O2,-13.9,495.0,10,0.5763867418056895,3.9787403898410387,47.168200200372354,288.1933709028467,111144.16055451483,53559780.33812878
O2,-13.9,495.0,25,2.1350351603215865,19.537524179984697,286.80197001470975,1067.5175801607884,1257137.9108486495,1617843761.4903967
O2,-13.9,495.0,50,5.024278936292389,63.79584935966285,1183.0211560499313,2512.139468146205,6627172.277574485,18310087356.467148
O2,-13.9,495.0,75,7.266475787630916,109.0700826575493,2263.4491657032786,3633.2378938154225,13677689.738485374,53268215389.94783
O2,-13.9,495.0,100,8.858646355012908,145.86059248652268,3214.2345955681685,4429.323177506432,20201870.09772927,94765307183.01166
O2,-13.9,495.0,250,12.675683601327691,246.55814530094057,6028.275441607024,6337.84180066384,40929152.29613995,269156986084.6303
O2,-13.9,495.0,500,14.153024918592715,289.4300948597947,7292.903225445174,7076.5124592964,50862538.58509426,371137223208.0431
O2,-13.9,495.0,1000,14.896241605386848,311.69553779157803,7961.652151033388,7448.120802693486,56260161.4640746,430815932290.44403
O2,-13.9,495.0,5000,15.480537545273732,329.5050394116422,8501.822657098524,7740.268772636852,60691163.243447945,481903882233.9944
O2,-13.9,578.0,0,0.10631359866517799,0.6559335586577463,7.120286103489632,53.15679933258849,7773.78464402184,1840250.3253519146
O2,-13.9,578.0,0.1,0.10679084907186533,0.6589590775421172,7.153825274405233,53.39542453593254,7821.667779839879,1853552.7368061938
O2,-13.9,578.0,5,0.22223924968732825,1.411918152028844,15.685511619923808,111.1196248436641,22813.930053014155,6788083.203165912
O2,-13.9,578.0,10,0.4958105682962738,3.36118394980517,39.28992195406288,247.9052841481388,85437.61886040513,37596505.602788776
O2,-13.9,578.0,25,1.8588911166484647,16.30575351938563,231.96827775181004,929.4455583242323,964323.2376794663,1103947529.1014676
O2,-13.9,578.0,50,4.475278858294065,54.049701787943846,968.1894505274142,2237.6394291470383,5283777.577893368,13124773509.226036
O2,-13.9,578.0,75,6.590367258069491,94.55504439186701,1904.4872346529557,3295.1836290346864,11287758.1310377,40122897038.68921
O2,-13.9,578.0,100,8.13967511512857,128.8149892549006,2767.102479247421,4069.837557564223,17100275.820405565,74078949540.84192
O2,-13.9,578.0,250,12.024670907337235,228.29722124190528,5500.020724456572,6012.335453668673,36889135.99130982,230815423641.9124
O2,-13.9,578.0,500,13.596818527395913,273.0653047852333,6806.401791275588,6798.4092636979185,46998221.83199164,330214783317.96344
O2,-13.9,578.0,1000,14.402940148655057,296.8672940196069,7515.434136034195,7201.470074327565,52647705.57642284,390556269181.9787
O2,-13.9,578.0,5000,15.04401336074057,316.1748603923018,8097.087416962428,7522.006680370273,57365206.823593944,443383425196.48755
O2,-13.9,675.0,0,0.09111029702558872,0.5599299517166954,6.05926661437005,45.555148512794084,6309.154415865639,1442939.3969201015
O2,-13.9,675.0,0.1,0.09151963413720844,0.5625051817848251,6.087645781811388,45.759817068603866,6347.0456058565005,1452976.9929874402
O2,-13.9,675.0,5,0.19062785969158896,1.2015878893193397,13.266212553627144,95.31392984579477,18033.8147673525,5067520.012347173
O2,-13.9,675.0,10,0.42618283560959963,2.843327960775942,32.824131515343,213.09141780480138,65884.77847993281,26607542.947260503
O2,-13.9,675.0,25,1.6148043662644131,13.612864027318055,187.99328601214012,807.402183132205,737652.3846831293,751661714.0396125
O2,-13.9,675.0,50,3.968499791504155,45.57420818373029,788.0938922484185,1984.2498957520802,4177920.773121046,9299544939.882963
O2,-13.9,675.0,75,5.944019225174033,81.354868682854,1587.6778461073086,2972.009612587016,9215853.338418946,29753580871.486893
O2,-13.9,675.0,100,7.43451099953108,112.78453947001492,2356.91844308401,3717.255499765508,14306922.178908272,56925283870.72456
O2,-13.9,675.0,250,11.343791877684305,209.64376274384531,4967.680287032894,5671.895938842192,32885262.1447628,194751661616.4772
O2,-13.9,675.0,500,12.999761610805638,255.79689543958537,6298.0235444516,6499.880805402809,43017324.1103235,289708333177.8396
O2,-13.9,675.0,1000,13.866291954538545,280.96107006785877,7040.577780010647,6933.145977269307,48851677.03470616,349649855106.9565
O2,-13.9,675.0,5000,14.564060709360342,301.6890477365021,7660.167726998083,7282.030354680218,53814643.613149434,403421810212.17725
O2,-13.9,789.0,0,0.07800092306666812,0.4777370374161707,5.155891961259931,39.00046153333389,5140.809500924695,1140119.9783809497
O2,-13.9,789.0,0.1,0.07835161056471525,0.4799286721253453,5.179919464500144,39.1758052823573,5170.923777942686,1147757.767169361
O2,-13.9,789.0,5,0.16332497429190357,1.02244368340749,11.22729167420679,81.6624871459517,14314.885575270784,3817679.014418116
O2,-13.9,789.0,10,0.36580837843157216,2.4062413516238035,27.47230304360658,182.9041892157866,50927.795514244586,18967099.39521003
O2,-13.9,789.0,25,1.3989221287507232,11.362751006598629,152.5912908527922,699.4610643753656,562337.5090382707,510377077.1852069
O2,-13.9,789.0,50,3.502382459455769,38.244146262981644,638.1606639511137,1751.1912297278823,3274760.328894264,6510044687.969222
O2,-13.9,789.0,75,5.329701790016448,69.46058588083093,1311.2612199224795,2664.8508950082155,7439897.430009775,21707624704.876675
O2,-13.9,789.0,100,6.747506528610193,97.86573943540276,1985.4383048856064,3373.75326430508,11822933.51369732,42960566563.75211
O2,-13.9,789.0,250,10.635995980616553,190.7631745219051,4437.092357345153,5317.997990308316,28963744.467645504,161413271477.83258
O2,-13.9,789.0,500,12.361801792686133,237.7032218441013,5771.2797018105575,6180.900896343044,38955469.61944902,250187819077.9143
O2,-13.9,789.0,1000,13.284565277218153,263.99474111809195,6538.704200640517,6642.2826386091165,44894641.27923252,308596922835.5066
O2,-13.9,789.0,5000,14.037723018526227,286.0162294508624,7191.0504848638375,7018.861509263118,50049131.7887478,362395635185.9601
O2,-13.9,921.0,0,0.06686156624834796,0.40832448994316295,4.396633322506673,33.43078312417386,4216.860908079206,910342.344057354
O2,-13.9,921.0,0.1,0.06716235229431379,0.41019359446878334,4.417034117081925,33.5811761471564,4240.97879921929,916224.8056427552
O2,-13.9,921.0,5,0.14009201019186376,0.8718483523122176,9.529120323187984,70.04600509593172,11449.379797500738,2913840.6943686022
O2,-13.9,921.0,10,0.31425995285756264,2.0418977923588195,23.088728866264262,157.12997642878233,39625.85860744548,13693744.263634719
O2,-13.9,921.0,25,1.211399581090589,9.5109810950116,124.47919465520725,605.6997905452947,429237.8845387101,347998793.10607046
O2,-13.9,921.0,50,3.083083948413387,32.05034424682006,516.317878197091,1541.5419742067038,2555772.1035220968,4532566058.454273
O2,-13.9,921.0,75,4.760069019803897,59.03412449787673,1077.0964650449162,2380.034509901933,5961796.280242364,15672046091.292068
O2,-13.9,921.0,100,6.095318749605252,84.38334105703032,1659.480329738581,3047.6593748026144,9682177.036565844,31998898805.074944
O2,-13.9,921.0,250,9.919353977147955,172.20868084184102,3924.6192694618057,4959.676988573905,25243762.75850368,131726614050.2957
O2,-13.9,921.0,500,11.697131324869803,219.26556050354657,5241.311530008985,5848.565662434905,34934757.755534485,212964250553.92285
O2,-13.9,921.0,1000,12.669140640940109,246.37261802962837,6022.875154393879,6334.570320470044,40887520.126926094,268752245925.93097
O2,-13.9,921.0,5000,13.47389802174627,269.4844348715901,6700.548798829393,6736.949010873108,46164478.78827861,321590124257.6809
O2,-13.9,1075.0,0,0.05731258274504535,0.34913604428259815,3.7518786327611546,28.656291372522634,3475.161540105543,732626.4757916706
O2,-13.9,1075.0,0.1,0.05757054394427833,0.3507311787702416,3.769222395341674,28.78527197213915,3494.5874915958416,737200.2365843658
O2,-13.9,1075.0,5,0.12015182512740175,0.7439530642579696,8.098530780975917,60.07591256370053,9209.294796156642,2247187.220781245
O2,-13.9,1075.0,10,0.269889440850751,1.7348538153377224,19.451787146584405,134.94472042537518,30981.151900698427,9989327.104611214
O2,-13.9,1075.0,25,1.0475708233120034,7.973085223499736,101.90964598545631,523.7854116560017,327563.31439060037,237820570.55798936
O2,-13.9,1075.0,50,2.7052400992059438,26.808297207727083,417.18284793202554,1352.620049602965,1983800.1303950988,3134044554.5007067
O2,-13.9,1075.0,75,4.232330905157986,49.92245292231134,879.6488719873796,2116.165452578972,4737539.331645342,11182117006.75561
O2,-13.9,1075.0,100,5.477631105791254,72.26457010998661,1375.5826478721995,2738.815552895615,7850311.857610023,23493257338.551723
O2,-13.9,1075.0,250,9.196433820169629,154.1007952602824,3434.038839706044,4598.216910084795,21747270.44307492,105672432053.82715
O2,-13.9,1075.0,500,11.00668797402123,200.58473484925275,4712.015004369738,5503.3439870106295,30986919.18013986,178360058845.6046
O2,-13.9,1075.0,1000,12.019517688402889,228.1543029457227,5495.91327868543,6009.7588442014385,36857981.62950288,230527229537.34937
O2,-13.9,1075.0,5000,12.870783969193464,252.10847863158887,6190.138011407505,6435.3919845967375,42180139.00316036,281410258889.9774
O2,-13.9,1220.0,0,0.05051922399886573,0.30720474025935474,3.296611196785019,25.259611999432778,2975.7888352712475,616613.803075911
O2,-13.9,1220.0,0.1,0.05074669175685589,0.30860638321253975,3.3118092588091557,25.373345878428033,2992.129181682722,620361.3775013281
O2,-13.9,1220.0,5,0.10595230959534295,0.6536436535424279,7.094905630115068,52.97615479767141,7737.613238115746,1830214.3148718623
O2,-13.9,1220.0,10,0.2382206111204254,1.5194396095315936,16.93263337819124,119.1103055602133,25424.250314237106,7777134.485423796
O2,-13.9,1220.0,25,0.929244831187095,6.909520794919381,86.75297289608072,464.6224155935432,262605.7070110192,174579653.1362725
O2,-13.9,1220.0,50,2.4253724336488847,23.141138999333087,350.297651622262,1212.6862168244534,1606606.4401677726,2307346960.099793
O2,-13.9,1220.0,75,3.8322846141487985,43.384965275730195,742.71106612072,1916.1423070744008,3902684.803635706,8415752343.116212
O2,-13.9,1220.0,100,5.000504538664558,63.36205187953183,1173.2985075289027,2500.252269332282,6565867.999693513,18061506459.473095
O2,-13.9,1220.0,250,8.605892686678793,139.79034538236496,3053.7945941593525,4302.946343339437,19082368.349975817,87108903969.6536
O2,-13.9,1220.0,500,10.427175674680797,185.29672702703755,4285.14415512465,5213.587837340378,27853733.822578654,152351372849.47253
O2,-13.9,1220.0,1000,11.465949031880143,212.95577322802637,5061.632545240234,5732.974515940018,33586907.575745985,200927284965.93
O2,-13.9,1220.0,5000,12.350272833849438,237.37975402645517,5761.921198719993,6175.136416924748,38883890.56935969,249508336532.10062
O2,-13.9,1256.0,0,0.049075016736816024,0.298309465650043,3.200192126164045,24.537508368407916,2872.6581242510892,593039.0034762132
O2,-13.9,1256.0,0.1,0.04929599898008096,0.29967012620753386,3.2149371525994,24.647999490040498,2888.369566814688,596621.8054689424
O2,-13.9,1256.0,5,0.10293215807661085,0.6345176336790554,6.883058091263106,51.46607903830546,7437.844618917334,1747467.4498454547
O2,-13.9,1256.0,10,0.23147706115194833,1.4739723845501447,16.40442192622114,115.73853057597397,24306.926729308143,7349691.886447864
O2,-13.9,1256.0,25,0.9038964664426309,6.686887735597771,83.63003058918544,451.94823322131145,249615.24299836866,162667839.55776924
O2,-13.9,1256.0,50,2.3646364884731557,22.370175424908158,336.5187481692495,1182.3182442365814,1529975.3815845968,2149554928.7856317
O2,-13.9,1256.0,75,3.7444129463776115,41.99318288706036,714.1200522297167,1872.2064731887872,3730082.535926717,7876282446.891586
O2,-13.9,1256.0,100,4.89465298807026,61.44336079365632,1130.4681809849076,2447.326494035126,6296357.124126108,16981858403.123024
O2,-13.9,1256.0,250,8.470843534566725,136.58121324128206,2969.5050267058286,4235.421767283359,18497151.496097915,83190757389.89386
O2,-13.9,1256.0,500,10.29263088025854,181.80046661852737,4188.375128946267,5146.315440129247,27149890.138726868,146693985631.78073
O2,-13.9,1256.0,1000,11.33632331439086,209.44177028558738,4961.958526589329,5668.1616571955055,32842601.242500536,194378194562.02728
O2,-13.9,1256.0,5000,12.227501423599692,233.9430572668033,5662.622320564197,6113.750711799885,38125670.90282499,242347592784.38232
O2,-13.9,1467.0,0,0.042032359138528624,0.2550270176425293,2.7318466797403005,21.01617956926427,2384.9730864242174,483424.57135038654
O2,-13.9,1467.0,0.1,0.04222170037534015,0.25618859411155526,2.7443981585113084,21.110850187670074,2397.753796933085,486256.8683509971
O2,-13.9,1467.0,5,0.0881970793117189,0.5416176002153688,5.857594622981778,44.09853965585918,6041.95210981203,1372533.9476809872
O2,-13.9,1467.0,10,0.19853659314516964,1.2539164789752102,13.865576692198776,99.26829657258523,19181.991996132325,5469581.863024696
O2,-13.9,1467.0,25,0.7793003219262873,5.619568199004919,68.9116256885121,389.6501609631461,190509.4959501084,111854887.57027523
O2,-13.9,1467.0,50,2.061991077254667,18.663866054527595,271.7712777416495,1030.9955386273386,1175929.9432623163,1469145559.7342858
O2,-13.9,1467.0,75,3.3008125459367617,35.21818471545575,578.038724986675,1650.40627296839,2918063.773047859,5500229066.306625
O2,-13.9,1467.0,100,4.354406090286914,51.98172290969987,923.6333070335711,2177.2030451434543,5008306.787880303,12132484170.715124
O2,-13.9,1467.0,250,7.757351151353463,120.03625121087357,2541.148291073315,3878.675575676759,15555178.67879144,64409279926.99545
O2,-13.9,1467.0,500,9.568954105130238,163.35300308093377,3683.4520822676195,4784.477052565055,23516850.635781262,118625902854.55753
O2,-13.9,1467.0,1000,10.631841762092671,190.6539557329333,4434.048841787207,5315.920881046344,28941453.46582529,161229627349.9209
O2,-13.9,1467.0,5000,11.554301082388633,215.36079319357506,5130.013037067728,5777.150541194362,34098935.04058129,205473203193.27667
O2,-13.9,1713.0,0,0.03600779898367239,0.218127063697008,2.3336287316339868,18.00389949183626,1987.8492628774059,396548.8061323551
O2,-13.9,1713.0,0.1,0.036170054215134896,0.21911934679530098,2.3443244021678877,18.0850271075675,1998.3023306273917,398806.91184665274
O2,-13.9,1713.0,5,0.07558243736553479,0.4626332531310292,4.990395641388118,37.79121868276711,4934.835410957602,1088125.7736762995
O2,-13.9,1713.0,10,0.1702845588000215,1.0678858894971082,11.742572432395763,85.1422794000111,15226.790028606389,4116445.9670862067
O2,-13.9,1713.0,25,0.6714006071611737,4.731895723251264,57.008338628314675,335.700303580589,145700.1548728537,77395424.76905209
O2,-13.9,1713.0,50,1.7942551998247094,15.577512121894925,219.91396048796747,897.1275999123616,901361.1835428475,1001856340.1573466
O2,-13.9,1713.0,75,2.900228977772894,29.472442621301305,467.07632369098155,1450.1144888864394,2269975.113759851,3813089259.751332
O2,-13.9,1713.0,100,3.857951237524725,43.794537503931416,751.1637926127914,1928.9756187623643,3953833.379286522,8577824407.719004
O2,-13.9,1713.0,250,7.063690593340964,104.64334812092282,2152.886284616674,3531.8452966705095,12937010.608549926,49065877416.32959
O2,-13.9,1713.0,500,8.843985946169632,145.5062427074849,3204.8336872512364,4421.992973084852,20136073.48876536,94309548633.55646
O2,-13.9,1713.0,1000,9.913583358381478,172.06166422723285,3920.5967908776743,4956.791679190722,25214833.256905187,131503503771.35446
O2,-13.9,1713.0,5000,10.857378955323009,196.6108733172864,4600.489232733454,5428.689477661565,30163908.526878756,171400158663.07086
O2,-13.9,1740.0,0,0.03545011536366634,0.21471715156291207,2.296879238518457,17.725057681833185,1952.023583942822,388821.6429492788
O2,-13.9,1740.0,0.1,0.035609862398897976,0.21569381066756094,2.307404081839785,17.804931199449015,1962.26955807258,391029.6716353976
O2,-13.9,1740.0,5,0.07441426857561954,0.4553445274615825,4.9105878033942565,37.20713428780971,4836.414037101746,1063434.4028364017
O2,-13.9,1740.0,10,0.1676658783508428,1.0507695120733689,11.548331341295432,83.8329391754212,14880.772635545916,4002472.0428589424
O2,-13.9,1740.0,25,0.6613503839343953,4.6509612256971335,55.93916976301768,330.67519196719877,141827.8037596432,74599107.15690319
