operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3
O2,-13.9,1341.0,25,0.6537723582413256,3.397531118225199,31.445774579627567,404.3017146850398,419.1722097057906,301992.2102391238,2425.3457779116543,400288.1700515721,284821490.7234899
O2,-13.9,1341.0,50,1.7188272832153488,11.951254879216775,140.7548883567034,1062.9461138045174,2366.884128025473,1699329.1161116406,18280.399812002037,4408718.839371996,3165805745.321092
O2,-13.9,1341.0,75,2.734650139606249,23.175585099942122,319.06695175415587,1691.1447250008841,5670.182677240825,4067228.7414982915,53196.98649523017,15394741.755002262,11096625462.34054
O2,-13.9,1341.0,100,3.588859757787109,34.64252044212762,526.6678629719297,2219.3995210058615,9528.342011132558,6832361.453497271,101533.75709989865,32612041.104807444,23555302748.733368
O2,-13.9,1341.0,250,6.2884249113712345,80.9436284861742,1516.2804817992578,3888.847139939416,28097.93704800368,20141976.8913877,395956.44731343084,157520668.952861,114255847134.04784
O2,-13.9,1341.0,500,7.6896836440217005,109.92431685183054,2213.3252157697034,4755.40450427938,41484.225414244625,29738748.494837806,646661.0798882354,278314438.3363192,202204024086.03366
O2,-13.9,1341.0,1000,8.500557218316978,127.97262207545346,2668.056604479957,5256.859682129931,50378.324551389735,36116107.49237249,825218.2994878435,369667111.7788978,268808823485.67426
O2,-13.9,1341.0,5000,9.197670187716321,144.16307759701394,3087.0525798959497,5687.963756354976,58689.77521797662,42076440.57619055,999079.8618398331,462074069.12344825,336244929355.8266
O2,-13.9,2000.0,0,0.023749781152480956,0.09665697898293164,0.7227484066522217,14.687216413434747,4.824012931798535,3525.6158709263827,21.630056679328284,1949.4298146084282,1367879.8681297926
O2,-13.9,2000.0,0.1,0.02385683003406898,0.09709735945677579,0.7260728967952257,14.753416901426602,4.847536256418474,3542.7806602627325,21.736750573015957,1959.407725757332,1374883.1689151458
O2,-13.9,2000.0,5,0.04986728617519787,0.20535018961361234,1.5517305711791636,30.838635460965204,11.036505518553383,8052.132955345992,50.154767323697214,4720.959432888294,3314084.301481497
O2,-13.9,2000.0,10,0.11243089862220372,0.47588807079289164,3.685187380611806,69.5288212104297,29.782862661360138,21660.640994333182,139.52618863803625,14407.73992093573,10129587.131011933
O2,-13.9,2000.0,25,0.44500595146960253,2.149853376599025,18.69119227566033,275.1977408168662,220.82705974587,159402.97610824901,1187.1338946479707,171079.05514434585,121288706.84148599
O2,-13.9,2000.0,50,1.1996156058384422,7.340458420421548,77.90394342539166,741.8585766834183,1222.4387523883463,878570.8548674316,8321.703217999988,1738517.8480380012,1244339398.6785667
O2,-13.9,2000.0,75,1.9558682014077065,14.318575659993174,175.7377346540612,1209.5354260228721,3012.0735934517265,2161899.2836113703,24474.631194165213,6212867.206107145,4466234453.357873
O2,-13.9,2000.0,100,2.6214235872406495,21.789163274740435,295.5058354124845,1621.1238946569547,5232.612057490274,3753604.879101685,48166.712218907895,13712694.294337582,9880951663.029623
O2,-13.9,2000.0,250,4.924377101012194,55.80580404507466,954.904481910105,3045.301515434806,17514.31954092021,12555872.771028297,218186.65442514385,79037042.733879,57221560076.52921
O2,-13.9,2000.0,500,6.255750663057633,80.3040987146469,1501.440203856648,3868.6409556932845,27816.039401801423,19939903.095697116,390955.34001655626,155218211.02614886,112581169474.09271
O2,-13.9,2000.0,1000,7.074548436357919,96.83948438730351,1893.0149150617979,4374.996569938238,35296.67723316711,25302581.252183966,527764.9635654937,219804005.2967481,159583300478.24463
O2,-13.9,2000.0,5000,7.80920561149863,112.52897395591671,2278.0707551121277,4829.318504337441,42742.64307741547,30641023.3611435,671405.3860917406,290737324.8932332,211257409062.93753
O2,-13.9,0.0,0,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,0.1,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,5,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,10,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,25,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,50,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,75,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,100,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,250,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,500,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,1000,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,0.0,5000,14.411944653565973,281.1682228697668,6919.6337372702765,8912.541509451206,139863.03134133283,100320296.42921624,2927898.810989873,1640295396.8965077,1199383559069.7554
O2,-13.9,11.0,0,3.326831126167305,30.94160831534215,457.3994585292705,2057.3574607971204,8240.544430343174,5909418.361287279,84679.63853498147,26422901.128172323,19074172596.69235
O2,-13.9,11.0,0.1,3.3383719739488007,31.101283227198355,460.34665381374526,2064.494482756611,8295.325668052143,5948679.360924685,85383.03312961575,26677673.971332166,19258587299.60558
O2,-13.9,11.0,5,5.577306795092048,67.4289644025611,1208.5421784499522,3449.082075089136,22276.69460410045,15969290.753165774,295473.1011363637,112242926.46930222,81338481882.11133
O2,-13.9,11.0,10,8.480023781539614,127.5049211445338,2656.1008041747327,5244.161525276323,50142.806170078344,35947223.380481616,820384.9899404328,367144529.0332515,266968751271.7457
O2,-13.9,11.0,25,12.290350265471355,222.43563070888007,5225.275112513435,7600.518900588225,102848.3255450962,73754536.16469742,2006527.5450595587,1048075507.2704436,764917660607.9476
O2,-13.9,11.0,50,13.588791190947529,257.95768513662995,6242.608809503533,8403.492328267452,124863.26898834028,89553595.07463546,2547804.0833060746,1390514235.8914163,1016015143109.3894
O2,-13.9,11.0,75,13.924219376609798,267.3541630590841,6515.606631961837,8610.925642426431,130878.42936190439,93871029.20341423,2699214.324017051,1489147852.5342214,1088403772411.3903
O2,-13.9,11.0,100,14.06403344481541,271.29611234039834,6630.579818263302,8697.388546530732,133425.1821607836,95699062.9606021,2763736.0022712327,1531532572.7830763,1119518642327.2197
O2,-13.9,11.0,250,14.260828409240895,276.86930576501004,6793.568474243262,8819.08921307976,137049.13357855007,98300380.97943324,2855961.4646517076,1592473572.6488576,1164264079430.8228
O2,-13.9,11.0,500,14.309334475726965,278.2473769380536,6833.948078145603,8849.086023257249,137949.4102355111,98946625.3964455,2878946.339564006,1607726146.9465537,1175464659216.6172
O2,-13.9,11.0,1000,14.33020017146817,278.8407069793637,6851.34294190289,8861.989651245096,138337.5353987199,99225234.57806927,2888864.473996631,1614315621.5308459,1180303760447.491
O2,-13.9,11.0,5000,14.345235138209157,279.2684334227422,6863.886235763451,8871.28746073374,138617.52148161046,99426218.26843591,2896022.5601080772,1619074296.351624,1183798446916.5798
O2,-13.9,30.0,0,1.4287125597331287,9.275276179698064,103.33306992294696,883.5352331655279,1681.8291711562888,1208084.193480742,12139.08257610799,2719456.5300818486,1949587357.860077
O2,-13.9,30.0,0.1,1.4345209052729926,9.32640287600624,104.02469571649904,887.1271962552033,1694.4129835586991,1217109.126734909,12247.317465792396,2748156.95258268,1970235183.157203
O2,-13.9,30.0,5,2.7089663633188987,22.858248381109053,313.641047969645,1675.2615260490218,5569.405623774546,3994998.462765696,52029.11197311263,15001924.20808648,10812690769.298254
O2,-13.9,30.0,10,4.956350228739998,56.356525822746,966.6632492454438,3065.074139129317,17734.474368667168,12713663.18432792,221648.4387211222,80489120.82362083,58275661599.91319
O2,-13.9,30.0,25,9.798782035996158,158.588945136508,3468.117649752559,6059.699448258264,66346.38883526993,47567788.663652696,1164430.267441376,552723623.7303468,402450322138.30273
O2,-13.9,30.0,50,12.368569879865024,224.5353611461584,5284.715893481312,7648.890987980403,104117.06518414355,74664945.0190385,2037126.91554354,1066983039.6094732,778772059183.1942
O2,-13.9,30.0,75,13.155243947562978,245.94290369146577,5895.8177593655155,8135.380857705362,117287.43066354613,84116357.91986983,2359165.440189698,1269311705.1395519,927100658959.7246
O2,-13.9,30.0,100,13.501076623311151,255.5148647320382,6171.889070794582,8349.248431535698,123312.41297887692,88440498.61794347,2508997.1232975298,1365425245.40492,997606302317.7396
O2,-13.9,30.0,250,14.007141023859923,269.6903013964073,6583.712494085615,8662.205517557828,132386.0709277229,94953193.64077595,2737380.9435711256,1514194653.455014,1106790198732.8276
O2,-13.9,30.0,500,14.135498518312875,273.3166684112718,6689.612510593605,8741.583496454352,134735.8948416895,96639898.07547584,2797036.7252688236,1553488966.3859675,1135638831155.3228
O2,-13.9,30.0,1000,14.191168212718951,274.89326513019785,6735.720961289212,8776.010402876795,135761.1053603019,97375807.14723046,2823127.741077836,1570729858.3043928,1148297823720.5522
O2,-13.9,30.0,5000,14.231452689569174,276.0355731615233,6769.153693869037,8800.92286641973,136505.27133358162,97909983.93403721,2842090.300396187,1583281171.117645,1157514018053.1824
O2,-13.9,62.0,0,0.7285915650657434,3.880546494857029,36.67355297589069,450.5709274998281,504.94616532711154,363608.28003233066,2994.374714353843,514688.52960363426,366610615.54436857
O2,-13.9,62.0,0.1,0.7317140270573599,3.9011100464934723,36.899401746775844,452.5018996615046,508.6941199276572,366300.20151596644,3019.6429193399526,519873.57384449936,370319444.3855849
O2,-13.9,62.0,5,1.4516191421287719,9.477494374600077,106.07422649104606,897.7009772081527,1731.7250431623606,1243868.460029585,12569.320031257645,2833798.8042619554,2031851930.3457701
O2,-13.9,62.0,10,2.915785030780998,25.460432652571324,358.6892894252607,1803.1609951963721,6406.2199952277115,4594762.438801298,61888.730528751534,18358745.72595126,13239618242.113016
O2,-13.9,62.0,25,7.304714751078453,101.67148388975427,2010.304228408013,4517.334528945604,37555.09722455229,26921708.054346986,570606.8504160063,240652534.8284849,174766061048.0747
O2,-13.9,62.0,50,10.743734337840527,182.07353413032902,4102.146099117488,6644.070721235179,79291.606777803,56853418.039234444,1453786.1575342088,717050812.0637274,522576932408.84296
O2,-13.9,62.0,75,12.035775027912747,215.63917910481607,5033.519852226006,7443.086154434796,98770.37557351463,70828412.90467064,1908710.9003789811,988021428.1327151,720921590222.4785
O2,-13.9,62.0,100,12.648376408394297,232.0898666559018,5499.328816294043,7821.92710336922,108716.1229169949,77965197.01952602,2148687.558346124,1136393469.9056664,829642504796.7749
O2,-13.9,62.0,250,13.599686298572598,258.2615297657571,6251.412498580594,8410.230008071589,125056.5429169389,89692315.39393835,2552647.0888507697,1393650823.2161057,1018316714738.0514
O2,-13.9,62.0,500,13.852077802017655,265.3259607135953,6456.552639256356,8566.312313748125,129573.43021521946,92934331.92190826,2666247.050322244,1467572107.1897516,1072566740278.0332
O2,-13.9,62.0,1000,13.963009101032242,268.4463345500747,6547.435518707654,8634.913730580578,131582.66922913172,94376520.28296827,2717031.8361173025,1500831483.0940504,1096980309609.4496
O2,-13.9,62.0,5000,14.043845298777134,270.7260164104526,6613.936050615204,8684.903928954602,133056.016362315,95434076.63220274,2754368.2218049983,1525365938.7691147,1114991385281.6501
O2,-13.9,130.0,0,0.35692053757772874,1.6684228920962096,14.097332105532631,220.72452715429904,155.2669018013803,112214.27736611708,807.1482595727906,108419.2844010314,76719232.46881388
O2,-13.9,130.0,0.1,0.35849189106408763,1.6767737385423835,14.175282728546694,221.69627383957217,156.34207673373476,112988.55155664911,813.2364740843542,109383.6708853089,77404445.4079341
O2,-13.9,130.0,5,0.7308143962756002,3.895182034388163,36.83426767773997,451.9455540838062,507.61289158716426,365523.6239105066,3012.3500622303627,518376.2149176201,369248374.848797
O2,-13.9,130.0,10,1.555186661816344,10.411338635387516,118.92301680095666,961.7485353245468,1966.299912443917,1412089.961226057,14629.426864005687,3390307.8854066124,2432372599.207596
O2,-13.9,130.0,25,4.740635037143061,52.6790150622197,888.6704602995995,2931.6729418592727,16275.283662145543,11667833.606841398,198922.1198061055,71023605.48804346,51405380194.242035
O2,-13.9,130.0,50,8.39907257801303,125.66631949745754,2609.1854459367105,5194.100203131131,49219.49463434818,35285141.91348901,801489.2223540614,357307835.0655712,259793883153.05072
O2,-13.9,130.0,75,10.192634241787758,168.2612822822616,3727.3090095578304,6303.262985657792,71607.37734902654,51341315.947721735,1280629.492618245,617888449.9335797,450071116810.8057
O2,-13.9,130.0,100,11.151699785365043,192.4983097087401,4388.45933039913,6896.362064534454,85221.28354138642,61107299.415626384,1589975.49057235,796654054.2516817,580813834481.9534
O2,-13.9,130.0,250,12.807970831507602,236.42863868279426,5623.107826261073,7920.622470778064,111381.59777746916,79878001.89755581,2213792.1476132516,1177238141.6323154,859584681081.1322
O2,-13.9,130.0,500,13.286003115913575,249.55082178373223,5999.6793605246385,8216.244099106789,119548.65118753519,85739207.46116674,2415222.104710955,1305128895.8391857,953371761905.4174
O2,-13.9,130.0,1000,13.501725673681964,255.53291843844008,6172.411337816422,8349.649814020479,123323.8549270304,88448710.5355905,2509283.0815490116,1365609826.7975945,997741727239.3185
O2,-13.9,130.0,5000,13.661155334365672,259.9775188350986,6301.162540752314,8448.243289513955,126149.6257448268,90476865.47348794,2580065.084106623,1411431173.1457736,1031364114316.9537
O2,-13.9,610.0,0,0.07757682584394304,0.32340688785926053,2.4707707633750773,47.97459025246839,18.666725531135665,13598.08048296647,86.0037242674731,8449.63690192233,5935284.309824234
O2,-13.9,610.0,0.1,0.07792517879275916,0.32490894193244174,2.482585309425709,48.19001643120134,18.769457005495404,13672.673022720426,86.49173025300435,8501.99430081374,5972112.470317958
O2,-13.9,610.0,5,0.1622202615366239,0.7013677839694944,5.534383359756789,100.31923797698414,48.596022274671974,35277.395394510706,232.91881702609638,25652.479314404067,18060358.273629125
O2,-13.9,610.0,10,0.36218744421651045,1.6964476155788566,14.359177630452894,223.98165401701144,158.88421754579355,114819.18061876643,827.6516976508841,111672.75388860144,79030985.65130576
O2,-13.9,610.0,25,1.3631258464236184,8.705022814984373,95.68517509056092,842.975524457425,1542.9482630464383,1108476.973395289,10957.00079187114,2408956.8968424182,1726250154.359411
O2,-13.9,610.0,50,3.306091169452047,30.655438262690005,452.1271450450571,2044.5315985112286,8142.547110736092,5839184.932808492,83424.46825707982,25969080.864158146,18745690772.992302
O2,-13.9,610.0,75,4.898002390685044,55.352981529793,945.2565656040404,3028.991045378851,17333.72776500125,12426438.560050545,215355.57688239927,77852201.93546322,56361492865.28272
O2,-13.9,610.0,100,6.076335200569611,76.82367019756457,1421.141279406085,3757.6880020298845,26292.842510694212,18848038.885385573,364160.3373693414,142965253.78395313,103670361493.27364
O2,-13.9,610.0,250,9.077651129227101,141.3333346557893,3013.1294942503,5613.742367643188,57215.23824120917,41018964.887544684,967786.1697214255,445211330.21928316,323934750942.64124
O2,-13.9,610.0,500,10.311507793285994,171.21363563425206,3806.97778504233,6376.775993077313,73233.10161729116,52507445.749591,1316933.8811549174,638480600.1485299,465123857472.5973
O2,-13.9,610.0,1000,10.94856383436208,187.286819523372,4244.9757282436285,6770.740078948019,82243.1741611637,58970799.5455558,1521308.3565707023,756347043.7841958,551322209421.2842
O2,-13.9,610.0,5000,11.457331667556701,200.41509821339648,4607.721449380761,7085.3689640586235,89797.38191765946,64390352.42124369,1696497.9581540346,859845757.4560281,627063230883.5442
O2,-13.9,870.0,0,0.05448058741209063,0.22480990514773808,1.7019052191292467,33.69156346331015,12.232627155988121,8922.357443671059,55.71968117251174,5283.4718555458285,3709316.5913912007
O2,-13.9,870.0,0.1,0.05472562441409603,0.22584569855991396,1.7099133722883293,33.843097632460214,12.296988857256002,8969.173106333183,56.01973439167071,5313.984639324309,3730757.610119907
O2,-13.9,870.0,5,0.11412454123322884,0.48341025629759493,3.7458696124154853,70.57619256877126,30.366118511009958,22083.25920847213,142.3716888955618,14735.630328982465,10360591.533913847
O2,-13.9,870.0,10,0.25586920707823746,1.1496702399175842,9.384427007909121,158.23301498572408,93.326378384989,67576.32953919415,465.7726082385314,56943.31151869552,40193539.15768353
O2,-13.9,870.0,25,0.983556307310886,5.665011106656175,57.17911900751058,608.244577571837,855.3388572699929,615165.3997904492,5483.542751237857,1058739.2133203265,756353435.2894943
O2,-13.9,870.0,50,2.488678072105823,20.205492087304542,269.0650814446101,1539.0322728255549,4741.709722590303,3401747.2953716586,42653.38796294832,11900482.45087156,8571633749.312558
O2,-13.9,870.0,75,3.82246607374459,38.0726093158467,592.5570281095694,2363.864830062541,10753.961793667233,7710739.052589886,118154.43616283548,38872623.71276616,28090379830.740284
O2,-13.9,870.0,100,4.874625559299151,54.952742968125065,936.7445710673978,3014.534496803673,17174.429745320627,12312266.319128176,212864.80649579896,76811800.2505307,55606302542.977905
O2,-13.9,870.0,250,7.84069968670003,113.21858074312587,2295.2646394011804,4848.794866326649,43077.26968840684,30880950.564641647,678015.421581032,294069427.4626521,213685965113.75458
O2,-13.9,870.0,500,9.196280780024331,144.13022064113702,3086.192625920618,5687.104539922329,58672.601850715066,42064124.29486876,998714.3316539747,461876541.7891689,336100718572.95026
O2,-13.9,870.0,1000,9.931313480703487,161.82468818517196,3554.5101545874477,6141.65869863456,68095.1815010912,48822108.77492578,1202832.7284375404,574131695.17838,418092337434.53546
O2,-13.9,870.0,5000,10.536621570146476,176.8455196614107,3959.6429208548384,6515.989397850128,76359.7126230133,54750228.53726744,1387258.6018512496,678672166.4923846,494509603362.83923
O2,-13.9,22.0,0,1.8804563846266567,13.548160415134094,164.17489848502032,1162.899740060883,2798.4922821676823,2008778.6793559021,22384.098635579816,5594478.671571723,4020364334.877093
O2,-13.9,22.0,0.1,1.8878342348510047,13.622827231609218,165.28824214268408,1167.4623005234694,2819.045343610223,2023513.8315190973,22583.608602844022,5653101.864910975,4062627182.764922
O2,-13.9,22.0,5,3.457705516518319,32.77042301942187,491.3816778030931,2138.291963142674,8872.248787912307,6362151.348449701,92865.2125011537,29407277.65422487,21234654985.2134
O2,-13.9,22.0,10,6.00739487544545,75.50053095411255,1390.8249378656128,3715.054366361293,25718.68684468843,18436477.135065675,354162.45374714525,138430299.9059569,100372951271.30727
O2,-13.9,22.0,25,10.713244603173418,181.30114207786826,4081.0459308728873,6625.215454149059,78856.67162391794,56541413.116468035,1443882.2849773571,711315876.4403173,518382391644.82806
O2,-13.9,22.0,50,12.854587839070666,237.70001498494852,5659.448715588588,7949.451061220956,112165.96078583431,80440888.79592562,2233011.2717409027,1189342332.3520126,868458970880.9153
O2,-13.9,22.0,75,13.46842454336705,254.60705706370086,6145.635056520269,8329.055939061891,122737.4464908683,88027832.06077737,2494634.319085861,1356159704.071812,990808240924.3938
O2,-13.9,22.0,100,13.732523847256159,261.97353560327355,6359.095791693106,8492.378514868475,127424.39574278473,91391832.97079831,2612099.6799414977,1432254726.0782251,1046645804510.3522
O2,-13.9,22.0,250,14.112848367340384,272.6758609084352,6670.883349657406,8727.576365240111,134319.82229393814,96341238.08905141,2786458.885672376,1546508680.188092,1130513828308.1643
O2,-13.9,22.0,500,14.20817517961254,275.3753696088483,6749.8284757799975,8786.52772362291,136075.03655875428,97601152.10354142,2831124.7729772804,1576020945.052729,1152182914355.678
O2,-13.9,22.0,1000,14.249377831143232,276.54424372292306,6784.048123662121,8812.008013174116,136837.01601453382,98148117.41905661,2850550.154501521,1588886387.2112753,1161629947739.4177
O2,-13.9,22.0,5000,14.279140341899412,277.389350469377,6808.803001036038,8830.413562702603,137388.67744905624,98544114.23103546,2864626.911929499,1598220884.5906084,1168484485220.1487
O2,-13.9,60.0,0,0.751611367330436,4.032907557421086,38.35311569752629,464.80668528883615,532.8939551587852,383680.6608855869,3183.5750019071843,553713.4536374642,394528391.93774843
O2,-13.9,60.0,0.1,0.7548270398854451,4.054330919879319,38.59041678615617,466.79530103503066,536.856345859092,386526.34796273056,3210.5438681883643,559313.2260511224,398535017.90930456
O2,-13.9,60.0,5,1.4949871080025552,9.864647658967623,111.36365779680571,924.5203168076416,1828.1616265131447,1313028.3914727545,13408.9032427035,3058854.87025941,2193799356.799216
O2,-13.9,60.0,10,2.992794726292463,26.45638172364272,376.25403564285756,1850.7848371959287,6732.56195218548,4828654.692410554,65829.79350038718,19724662.142617073,14227489567.577312
O2,-13.9,60.0,25,7.422796750069802,104.180420642565,2071.67343411383,4590.358026180202,38740.113598989155,27771303.284779772,593346.7758191915,251828373.84521663,182906605564.65732
O2,-13.9,60.0,50,10.832676061362111,184.33207277493338,4163.935984009878,6699.07350598561,80566.90180132257,57768273.24487522,1482894.4084031687,733949237.8791289,534937325462.9042
O2,-13.9,60.0,75,12.100130163486527,217.35183642488786,5081.746861731487,7482.884238371236,99793.83516362644,71562780.99015982,1933182.501128589,1002989649.4391887,731886230329.5298
O2,-13.9,60.0,100,12.698502112529424,233.45028168306544,5538.099282334249,7852.925516275463,109549.99499093293,78563596.03678071,2169020.3129321854,1149123231.2386172,838973785093.015
O2,-13.9,60.0,250,13.624456492246269,258.9526694490806,6271.443852301646,8425.548218254266,125496.48102819288,90008075.9962326,2563676.4596213466,1400798578.8542037,1023561709294.8796
O2,-13.9,60.0,500,13.86945821320708,265.8142355673006,6470.763084858619,8577.060593048707,129887.26612035776,93159594.63253832,2674169.348576728,1472751911.2020137,1076368705526.9218
O2,-13.9,60.0,1000,13.977053897944739,268.8420627763019,6558.973072562054,8643.599219447307,131838.0975202239,94559863.5395595,2723498.8759208955,1505076114.28562,1100096237776.683
O2,-13.9,60.0,5000,14.05542574171223,271.0530010108294,6623.481605155897,8692.065422657517,133267.72020946347,95586037.04147862,2759739.7036002707,1528901351.6315753,1117586909706.3662
O2,-13.9,124.0,0,0.37374301592360065,1.7582743096441245,14.93935093469961,231.1277761580459,166.95554362270727,120630.90584140191,873.6065903349312,119022.45219245565,84254430.24265179
O2,-13.9,124.0,0.1,0.3753864533974063,1.7671052930967472,15.02249882170256,232.14410013749875,168.11850816037463,121468.22846488954,880.2511122938233,120091.57737694395,85014384.86059985
O2,-13.9,124.0,5,0.7643010481664554,4.11764726627623,39.29338024421147,472.65415454869566,548.6134289910001,394969.78136726085,3290.772854865853,576025.117881944,410493257.603903
O2,-13.9,124.0,10,1.621968633006658,11.030328091533272,127.60537939049048,1003.047410997255,2125.351675178029,1526142.587185219,16059.755115622844,3784726.5843096934,2716356197.4387827
O2,-13.9,124.0,25,4.892155339135273,55.25277490366433,943.1240667291336,3025.3751496298273,17293.81629100851,12397833.082955463,214730.9512431034,77591115.7540089,56171976773.1631
O2,-13.9,124.0,50,8.563981031281596,129.42065388005346,2705.1273300429502,5296.081833584043,51109.16223619952,36640180.596719116,840250.7718056465,377529533.4066353,274544330167.80792
O2,-13.9,124.0,75,10.332245841018018,171.7302284511106,3820.9438098659925,6389.6006893463555,73518.51060548339,52712171.7075938,1323326.131158278,642117478.3867105,467782610281.636
O2,-13.9,124.0,100,11.269361378804268,195.53543682639108,4472.393399612323,6969.125603966248,86969.43919124974,62361466.136675775,1630527.2564426833,820616612.2247328,598349883324.3342
O2,-13.9,124.0,250,12.874101030183162,238.23273274593606,5674.685251376613,7961.518245010896,112495.05888721815,80677062.6624763,2241083.2760425326,1194432359.3622062,872190903508.3555
O2,-13.9,124.0,500,13.334083115565882,250.8809020173699,6038.029073350394,8245.977406095351,120385.24618327191,86339630.6519679,2436015.803910467,1318458351.6241288,963149584801.2059
O2,-13.9,124.0,1000,13.541197583623157,256.6314723217564,6204.201773678644,8374.059783737972,124020.64084965955,88948812.61552496,2526707.1209684336,1376865069.3391614,1005999949513.1097
O2,-13.9,124.0,5000,13.694081139427285,260.89789079473474,6327.867213137947,8468.60504641258,126736.9860983171,90898443.20107375,2594817.380036017,1421014082.0389624,1038396543089.0286
O2,-13.9,260.0,0,0.18069781425810424,0.7873272555836439,6.2552861539988776,111.74600699592135,56.45560459983096,40958.89077500961,272.8222875630281,30721.346757763964,21640267.216188055
O2,-13.9,260.0,0.1,0.18150336108898057,0.7911027304387873,6.287144408721935,112.24416805632939,56.8090568205273,41214.31411333365,274.6279318399651,30953.99938302865,21804640.855808135
O2,-13.9,260.0,5,0.37491291471131943,1.7645597719264758,14.998524417365823,231.8512571781967,167.78302802368924,121226.68774904034,878.3337773709434,119782.90741271067,84794973.03458576
O2,-13.9,260.0,10,0.821940980384819,4.509242294114731,43.693873457569616,508.2994689220452,622.8167420936322,448253.0968465248,3804.088962457756,684739.7342818537,488315211.0414927
O2,-13.9,260.0,25,2.836899404034193,24.455337637985245,341.14151729284123,1754.377056306928,6080.223934891063,4361115.7879365245,58004.612498102,17025653.07357283,12275665925.414253
O2,-13.9,260.0,50,5.926465372667754,73.9574864018222,1355.620530911742,3665.0064675447657,25052.57764549059,17959006.408565324,342635.5924593068,133227566.44425093,96590390251.01357
O2,-13.9,260.0,75,7.8843685029526345,114.17701745400726,2319.1968467505258,4875.800253006904,43543.3453800067,31215129.196673322,687242.9146115703,298730393.22881866,217083210027.61368
O2,-13.9,260.0,100,9.094384126341858,141.7268221276717,3023.3918991464934,5624.090271694943,57419.7321950952,41165618.02762525,972114.9753085121,447538118.4642645,325633252045.2456
O2,-13.9,260.0,250,11.525268911176536,202.1870146194554,4657.003917061628,7127.382272749819,90830.10231202183,65131287.32101684,1720701.3960921902,874313346.9624624,637654176839.6384
O2,-13.9,260.0,500,12.323242749325658,223.31794629241526,5250.241104355048,7620.86003740551,103380.94662735732,74136726.90472738,2019363.7903556207,1056000147.8315685,770724249838.7118
O2,-13.9,260.0,1000,12.699650496596144,233.48147382228808,5538.988660916376,7853.635707042081,109569.13487392286,78577331.89066651,2169487.3838715698,1149415942.4387336,839188366247.599
O2,-13.9,260.0,5000,12.984717342582593,241.25856614667043,5761.332783981014,8029.924919066864,114369.30515807756,82022113.9359575,2287145.1824366576,1223548681.7858174,893540138182.0587
O2,-13.9,1220.0,0,0.038893090060316986,0.15937323292525943,1.199021454850287,24.052043856619765,8.310320563411498,6067.302985405424,37.55559029038132,3472.429894942475,2437117.5528331855
O2,-13.9,1220.0,0.1,0.039068210003133354,0.16010343136683855,1.2045998135483802,24.160340407549775,8.352505931211558,6098.032963523046,37.749619366449856,3491.380278401479,2450425.4299023137
O2,-13.9,1220.0,5,0.08156920062493066,0.3406480918764507,2.606563495913545,50.44352894468413,19.85423376967213,14460.216415474688,91.65281108228001,9058.126437656521,6363331.027222559
O2,-13.9,1220.0,10,0.18339821839415021,0.7999928493736997,6.362225290670948,113.4159734508363,57.644028666677514,41817.68388394354,278.89717355289815,31505.168100670202,22194072.977394365
O2,-13.9,1220.0,25,0.715395050713398,3.7939962965686935,35.725862116912204,442.4100238856083,489.25502614060156,352337.94196275214,2888.944586461336,493146.0610507722,351203010.1992307
