operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3,m1p1,m2p1,m1p2
O2,-13.9,11.0,1.0,4.661923868291482,57.55053603607084,1049.9050528072714,4661.923868291492,23625122.150125526,129174831011.45113,23620.46022625725,300806.8943862033,129127585.42907456
O2,-13.9,11.0,5.0,7.374013451911433,112.01213395521481,2351.502384710689,7374.013451911518,57544431.6721016,473337882091.31665,57537.05765864979,896421.2655973993,473222800.60198617
O2,-13.9,11.0,7.5,9.422442758462452,160.60124329285065,3632.7994675971704,9422.442758462508,92826863.04696512,953507849193.2651,92817.44060420658,1616712.6558748838,953322204.8896141
O2,-13.9,11.0,10.0,11.211828899229511,207.35376309405328,4937.466733140149,11211.828899229644,130368272.33447567,1568856451309.1885,130357.06050557633,2456691.9647474377,1568595725.9763503
O2,-13.9,11.0,25.0,16.249636514160002,355.9470942317727,9387.610289587145,16249.636514160135,269157633.9224148,4541092390443.686,269141.3842859006,5966990.373070487,4540554091.425501
O2,-13.9,11.0,50.0,17.966364935568848,411.1738405362434,11123.867493873808,17966.36493556901,327430562.55394065,6050721444745.514,327412.5961890056,7568871.065701909,6050066601.586812
O2,-13.9,11.0,75.0,18.40984994843931,425.75747339124706,11588.034029937073,18409.849948439645,343378904.60726637,6486944179741.336,343360.4947573176,8017146.343914163,6486257440.3419895
O2,-13.9,11.0,100.0,18.59470454061755,431.8726217476919,11783.317749308617,18594.704540617622,350134515.40238464,6674573752939.734,350115.9206978462,8208202.253198121,6673873502.50365
O2,-13.9,11.0,250.0,18.85489621040024,440.51550499371217,12059.960569298613,18854.896210400362,359750830.5125923,6944528631378.686,359731.97561638226,8481323.366150893,6943809148.572595
O2,-13.9,11.0,500.0,18.91902831213664,442.6521114306097,12128.46259922857,18919.028312136994,362140347.23353183,7012126722082.344,362121.4282052207,8549397.753472222,7011402460.306913
O2,-13.9,11.0,1000.0,18.946615807039983,443.5719694941724,12157.967952815787,18946.61580704022,363170582.28948075,7041334692168.833,363151.63567367446,8578773.0611598,7040608369.95089
O2,-13.9,11.0,5000.0,18.966494194532924,444.23506359265565,12179.242430268994,18966.4941945332,363913800.3802093,7062429097993.962,363894.83388601476,8599973.976050327,7061701289.359699
O2,-13.9,30.0,0.0,1.888966488025606,16.7150385982314,239.8968808038286,1888.9664880256137,4233736.3695532195,10960755716.606606,4231.847403065196,38956.927507365064,10952290.132833995
O2,-13.9,30.0,0.1,1.8966459752584384,16.80322295674859,241.37900538731202,1896.6459752584406,4265871.071748753,11078325894.601,4263.974425773518,39298.76985288646,11069796.049103493
O2,-13.9,30.0,1.0,2.0228092394491313,18.273686422624404,266.3334999602335,2022.8092394491343,4811034.6898218235,13130681145.909754,4809.011880582391,45171.81731457964,13121061.099339377
O2,-13.9,30.0,5.0,3.5816488396087878,39.62254667090641,669.1744216643128,3581.6488396087875,14219422.531835359,61903173255.73701,14215.84088299577,162691.72811803452,61874737.99232212
O2,-13.9,30.0,7.5,5.03027745812804,64.19193776903678,1198.2506607506623,5030.277458128041,27369338.81648127,159989273383.76108,27364.30853902317,359922.11683639756,159934539.73640555
O2,-13.9,30.0,10.0,6.553018274903143,94.23192668378547,1907.573684333313,6553.0182749031665,45729554.120416425,338245137019.8477,45723.00110214168,675452.5889545511,338153684.46462643
O2,-13.9,30.0,25.0,12.955419736060739,256.2102703549975,6357.24602057404,12955.419736060705,172913652.75239664,2373880138524.185,172900.69733266073,3475541.8301576073,2373534324.174111
O2,-13.9,30.0,50.0,16.35305429907225,359.2161184669857,9489.36697598024,16353.054299072339,272511653.821934,4624232126567.71,272495.30076763453,6057525.549496012,4623687119.613142
O2,-13.9,30.0,75.0,17.39315222031128,392.5117899692364,10533.217657977035,17393.152220311484,307360056.7671115,5515506221615.304,307342.6636148912,7010497.993990252,5514891518.894932
O2,-13.9,30.0,100.0,17.850393438554406,407.38087576388415,11003.51305516589,17850.393438554656,323320467.4022739,5939855574840.144,323302.6170088345,7453991.159369817,5939208951.755736
O2,-13.9,30.0,250.0,18.519484480843694,429.38172872808735,11703.726915601921,18519.484480844178,347377899.18356836,6597809328637.02,347359.37969908654,8130159.854473359,6597114591.35811
O2,-13.9,30.0,500.0,18.68919176468134,435.006466798842,11883.54089465344,18689.191764681567,353612105.86584425,6771811384434.975,353593.41667408106,8306816.377362261,6771104178.912481
O2,-13.9,30.0,1000.0,18.762795256702013,437.45144272076817,11961.801131759526,18762.79525670224,356332551.4727435,6848184827157.561,356313.7886774865,8384083.654822046,6847472180.81742
O2,-13.9,30.0,5000.0,18.816057220505783,439.2227630474302,12018.535422952773,18816.057220506158,358307423.7934238,6903794957010.916,358288.6077362027,8440242.217548033,6903078360.979368
O2,-13.9,62.0,0.0,0.9633043718884349,7.241540335168337,91.87730587387915,963.3043718884297,1243890.3134561034,2007141621.878296,1242.927009084219,9764.589742953964,2004654.8045557586
O2,-13.9,62.0,0.1,0.9674327211717694,7.278520711183935,92.40439427691864,967.4327211717683,1253327.1660741663,2027844975.86053,1252.3597333529972,9846.489731347017,2025339.2889611044
O2,-13.9,62.0,1.0,1.0355158779032336,7.89541844095856,101.26616894656725,1035.515877903234,1414000.84092753,2389655329.250289,1412.9653250496276,11253.901265440485,2386828.3630843153
O2,-13.9,62.0,5.0,1.9192523394589902,17.063698106312934,245.76650821767947,1919.2523394589966,4361166.02113994,11429246414.810516,4359.246768800504,40315.400269255944,11420526.002020579
O2,-13.9,62.0,7.5,2.8179630712317496,28.45246580331267,449.97190821018427,2817.96307123175,8993412.98102622,32018239636.232822,8990.595017954993,94123.48534195537,32000255.62823389
O2,-13.9,62.0,10.0,3.8550933079202347,43.93333684763783,757.7886545981875,3855.0933079202578,16377699.176893886,75932443696.68584,16373.844083585987,192893.6364692931,75899692.15342535
O2,-13.9,62.0,25.0,9.657898855502832,166.5386385983079,3795.04421997046,9657.898855502952,97410228.38341278,1023305086338.4585,97400.57048455699,1715701.9781683972,1023110275.5395923
O2,-13.9,62.0,50.0,14.204784568902873,292.97921132285165,7456.244483105222,14204.784568903093,206987272.74393,3090243938191.06,206973.06795936075,4331749.816588351,3089829977.850359
O2,-13.9,62.0,75.0,15.913050938630425,345.3616193623361,9059.055554842147,15913.050938630715,258380954.54293197,4277204324489.2905,258365.04149199283,5677590.116099337,4276687578.493255
O2,-13.9,62.0,100.0,16.72299932120432,370.9726084329653,9856.422899961739,16722.999321204537,284674174.2856186,4929667179951.555,284657.45128629793,6387621.484971443,4929097848.325982
O2,-13.9,62.0,250.0,17.980769863354112,411.6455722058975,11138.84676246367,17980.769863354282,327942831.1503889,6064584438410.706,327924.8503805264,7583208.187486116,6063928570.72917
O2,-13.9,62.0,500.0,18.31446824469002,422.6104654731532,11487.684416017517,18314.468244690237,339917961.5076536,6391472453344.809,339899.64703940914,7919533.294612385,6390792635.736278
O2,-13.9,62.0,1000.0,18.46113562020656,427.4519272379883,11642.107515221802,18461.13562020671,345246804.8312464,6538655145119.361,345228.34369562677,8069904.221940617,6537964669.970876
O2,-13.9,62.0,5000.0,18.56801287412872,430.98833512574976,11755.055236885242,18568.01287412898,349155133.86953866,6647268714749.208,349136.5658566662,8180462.115612227,6646570423.049479
O2,-13.9,130.0,0.0,0.47190103508355574,3.1955962585987483,37.39572460265837,471.901035083555,370731.3828457559,404738766.2037984,370.25948181067344,2630.0187108724267,403997.77533914224
O2,-13.9,130.0,0.1,0.47397859449503793,3.211187530605426,37.5920933838934,473.9785944950367,373377.7474814398,408455344.7847909,372.90376888694567,2650.0048534478224,407709.0632684228
O2,-13.9,130.0,1.0,0.5083108147975193,3.4707321461332374,40.87827477988543,508.3108147975195,418395.87965367007,473018735.98137075,417.88756883887237,2991.9445072937283,472182.4525328784
O2,-13.9,130.0,5.0,0.9662432753820478,7.267861039738168,92.2524112451254,966.2432753820486,1250604.665200559,2021865766.4583197,1249.638421925176,9822.85297880026,2019365.523371193
O2,-13.9,130.0,7.5,1.4566321181106783,12.000336825876925,163.24343963294874,1456.6321181106764,2619012.5483536813,5590029549.009565,2617.5559162355803,22476.72540945339,5584792.980544983
O2,-13.9,130.0,10.0,2.0561837151485616,18.669480105813093,273.12586566369487,2056.18371514856,4960681.927037266,13712635088.585361,4958.625743322142,46807.550813394424,13702715.780915035
O2,-13.9,130.0,25.0,6.267811305991108,88.30475880088358,1763.2297641820078,6267.811305991115,41938552.88521412,298077122093.02014,41932.28507390818,607259.0261913748,297993251.2550618
O2,-13.9,130.0,50.0,11.104799587436165,204.45595526407317,4854.924162118967,11104.799587436355,127947823.98005551,1526327200967.3286,127936.71918046767,2400687.5951424423,1526071316.424171
O2,-13.9,130.0,75.0,13.47614984596053,271.36716472709986,6807.401479095437,13476.149845960581,186752911.65512568,2657604689220.4,186739.43550527986,3819419.6226994502,2657231196.873248
O2,-13.9,130.0,100.0,14.74417442403217,309.2678062659578,7950.296422215346,14744.17442403218,222617463.56430912,3438259608381.6455,222602.71938988505,4734654.2352658585,3437814388.198699
O2,-13.9,130.0,250.0,16.93400647915248,377.7212994485618,10067.889989302616,16934.006479152613,291726405.36008084,5109561779454.76,291709.4713536023,6580274.123834142,5108978343.578058
O2,-13.9,130.0,500.0,17.56603493275281,398.11760788857964,10710.2370572258,17566.034932753013,313348790.8666891,5673573031464.449,313331.22483175586,7176413.115509348,5672946351.4487505
O2,-13.9,130.0,1000.0,17.851251579674077,407.4089102709022,11004.40204982169,17851.251579674128,323350788.3446611,5940671093891.883,323332.9370930815,7454837.659189243,5940024410.166478
O2,-13.9,130.0,5000.0,18.062040898318077,414.3095193780451,11223.481569648367,18062.040898318133,330840236.7408701,6143181021127.406,330822.17469997244,7664377.458935629,6142519358.715977
O2,-13.9,610.0,0.0,0.10256788415239536,0.6351356860645326,6.927574165402865,102.56788415239531,41535.718914467616,28855539.70406954,41.43315103031529,270.5307117843378,28772.57083412475
O2,-13.9,610.0,0.1,0.1030284575722298,0.638063238809577,6.960158532978227,103.0284575722298,41771.17192557554,29040073.307395484,41.66814346800329,272.0944670167557,28956.633992001927
O2,-13.9,610.0,1.0,0.11065124478458085,0.6866137671612986,7.501379477681081,110.65124478458095,45731.60787953868,32173040.837077558,45.62095663475407,298.4399172027245,32081.68827256326
O2,-13.9,610.0,5.0,0.21447885798692595,1.3661618403983582,15.237427479326529,214.47885798692593,111605.02380385356,91061328.97289142,111.39054494586685,746.5765932571547,90838.33340414165
O2,-13.9,610.0,7.5,0.3302983229283917,2.163975761083,24.676541519044537,330.29832292839154,211301.9524627234,198701356.28575334,210.97165413979553,1452.0651695773483,198279.0826791509
O2,-13.9,610.0,10.0,0.4788646550807311,3.2479071383250893,38.05503724931699,478.8646550807315,379636.55224187765,417280639.87794214,379.15768758679815,2697.3247414611947,416521.84563811397
O2,-13.9,610.0,25.0,1.8022512888285025,15.729891991620779,223.45396092110667,1802.2512888285034,3879236.077191379,9689860885.388494,3877.433825902562,35219.3509190569,9682104.215485428
O2,-13.9,610.0,50.0,4.3711349833224356,52.492336327838906,939.3897677806247,4371.134983322436,20861949.624989484,107827968729.31729,20857.57849000611,258578.30540632003,107786249.20120244
O2,-13.9,610.0,75.0,6.475873916280094,92.61565992333902,1868.0205529849368,6475.873916280119,44688172.21343508,327049795364.409,44681.69633951892,656579.347700797,326960425.4958564
O2,-13.9,610.0,100.0,8.033801845481278,127.03288986559004,2737.8840436149535,8033.801845481367,68006620.82929528,604451283054.365,67998.58702744989,1101449.7634330504,604315277.8465086
O2,-13.9,610.0,250.0,12.001979485622627,229.1185446117142,5563.664347753497,12001.97948562268,148922855.4778518,1906916908454.9893,148910.85349836605,2893371.1002515005,1906619074.7460077
O2,-13.9,610.0,500.0,13.633318020571371,275.9897983876996,6945.513840822492,13633.31802057158,191031813.314262,2747361431396.993,191018.1799962411,3926844.4015843375,2746979381.4036865
O2,-13.9,610.0,1000.0,14.475599114957134,301.12728133044897,7702.865757778764,14475.599114957424,214765692.86220425,3261966733037.288,214751.21726308955,4531511.596285058,3261537216.127159
O2,-13.9,610.0,5000.0,15.148264399559965,321.6254218876334,8327.815272213207,15148.264399560267,234688834.85103327,3714942804421.5947,234673.68658663437,5049781.571907352,3714473441.90016
O2,-13.9,870.0,0.0,0.07203128667669666,0.44253747408560673,4.796757209742315,72.03128667669654,26900.984299661097,17791560.65244992,26.828953012984442,173.9243861366702,17737.8307151373
O2,-13.9,870.0,0.1,0.07235526129164081,0.4445652702431305,4.819058610435775,72.35526129164083,27046.155631800757,17897163.321983073,26.973800370509082,174.87667406826745,17843.14336598078
O2,-13.9,870.0,1.0,0.07771793112798213,0.47817937102612823,5.18915787830434,77.71793112798213,29480.590754424644,19681049.013520535,29.402872823296686,190.86474900210996,19622.16554994283
O2,-13.9,870.0,5.0,0.15088929695934783,0.9459411288430273,10.418725043314177,150.88929695934766,68623.00404071534,51275888.377182916,68.4721147437562,452.17098416241873,51138.79325839845
O2,-13.9,870.0,7.5,0.23279443423410717,1.489548189139157,16.672963716121753,232.7944342341073,125531.10631688264,104900908.9985952,125.2983118826486,843.3608248955468,104650.07958039576
O2,-13.9,870.0,10.0,0.33829642993966447,2.2206049296686805,25.360219209254808,338.29642993966513,219206.77180162794,208013089.18126315,218.86847537168862,1509.1457032639898,207575.01393408977
O2,-13.9,870.0,25.0,1.300404965311725,10.420111806228133,138.80263785753186,1300.4049653117306,2129575.299211531,4194717456.425025,2128.274894246224,17788.863858384808,4190459.606231567
O2,-13.9,870.0,50.0,3.2903955920486716,35.20852575117233,580.6441622820671,3290.395592048676,12086911.024655452,48969459448.89403,12083.620629063416,133872.94042373062,48945288.91724032
O2,-13.9,870.0,75.0,5.053857959184189,64.6257995215741,1208.0622458262228,5053.857959184175,27618304.0866047,162111723369.63605,27613.250228645546,363925.20875410264,162056491.8153206
O2,-13.9,870.0,100.0,6.444966334569914,91.97080989213546,1852.279579550022,6444.966334569939,44274268.55117388,322633745327.1404,44267.823584839265,649107.2268068624,322545203.2350048
O2,-13.9,870.0,250.0,10.366549163820643,184.8099445132955,4300.88863592459,10366.549163820691,111857709.3862997,1253315154358.2974,111847.3428371363,2034543.2310936213,1253091449.3060715
O2,-13.9,870.0,500.0,12.158825178866797,233.5145303821785,5691.414033177814,12158.825178866762,152749292.63404262,1979199575461.2085,152737.13380886422,2984959.5605269363,1978894089.0347688
O2,-13.9,870.0,1000.0,13.130645674155545,261.28297638634814,6507.43446707348,13130.645674155694,177512612.8254021,2467035654667.753,177499.48217972752,3589197.787979147,2466680642.5727477
O2,-13.9,870.0,5000.0,13.930951289869412,284.8031859366166,7209.856268177222,13930.951289869568,199264097.44138247,2922678785517.67,199250.16649009165,4134921.3640538147,2922280271.2537384
O2,-13.9,22.0,0.0,2.4862377586871443,24.018915985008768,367.82103765052153,2486.2377586871576,7092127.364600621,22795348222.6514,7089.641126841922,71094.9664283526,22781166.454159956
O2,-13.9,22.0,0.1,2.495992348896887,24.14552938390463,370.1235058514684,2495.992348896887,7144842.142877863,23037570142.327034,7142.3461505289515,71717.251244399,23023282.954033628
O2,-13.9,22.0,1.0,2.655852548084278,26.253126780531577,408.83446224526716,2655.852548084274,8036323.394476161,27252834776.32024,8033.667541928067,82384.51152937667,27236764.78538381
O2,-13.9,22.0,5.0,4.571591274244852,55.96150489319766,1014.947408684304,4571.591274244833,22748538.742198408,122270249341.52797,22743.96715092424,287275.7671082517,122224756.8356351
O2,-13.9,22.0,7.5,6.258657461165042,88.11673015771228,1758.682946066409,6258.657461165076,41819561.23165569,296842836529.822,41813.30257419444,605141.8092413185,296759203.66601694
O2,-13.9,22.0,10.0,7.94265266327895,124.92058651309108,2682.9744246637188,7942.652663278997,66510102.0124579,585075543156.578,66502.15935979469,1071633.4131656988,584942530.8952055
O2,-13.9,22.0,25.0,14.164472687084912,291.77159265058276,7419.783445030902,14164.472687085026,205841354.15900815,3065195187136.0854,205827.18968632177,4302448.890003192,3064783518.592254
O2,-13.9,22.0,50.0,16.995640972399244,379.69838694781345,10129.944042844625,16995.640972399415,293802089.48206997,5162895307244.889,293785.0938410999,6637148.238935348,5162307720.0615835
O2,-13.9,22.0,75.0,17.80722261313737,405.9711487396925,10958.82053730795,17807.222613137576,321796872.4129975,5898921915113.871,321779.0651903843,7411474.525030343,5898278339.176301
O2,-13.9,22.0,100.0,18.156400432982146,417.40776909741106,11322.00862516601,18156.400432982442,334219691.57715017,6235254109928.028,334201.53517671756,7759217.590321656,6234585688.701275
O2,-13.9,22.0,250.0,18.659245015536865,434.0126352788712,11851.74668305952,18659.24501553711,352508126.0058861,6740895043300.43,352489.4667608716,8275491.520261809,6740190045.707702
O2,-13.9,22.0,500.0,18.785280912527742,438.19903292462743,11985.74222073604,18785.28091252797,357165643.62347144,6871626560179.662,357146.8583425583,8407767.03671087,6870912247.677715
O2,-13.9,22.0,1000.0,18.839756857578546,440.01148858777464,12043.807719020655,18839.756857578715,359187861.16449773,6928632421363.086,359169.02140764205,8465296.989191417,6927914064.480516
O2,-13.9,22.0,5000.0,18.879107260544632,441.32182211983707,12085.80678996276,18879.107260544715,360652021.4294741,6969998727041.28,360633.14232221385,8506987.575185787,6969277441.877535
O2,-13.9,60.0,0.0,0.9937399101152375,7.515318694912618,95.79070805608256,993.739910115237,1314283.5066802718,2163056500.390457,1313.2897667701554,10377.57824101476,2160428.9271170055
O2,-13.9,60.0,0.1,0.9979914990240997,7.553774242918017,96.3424526355181,997.9914990240995,1324268.1720720138,2185446017.861143,1323.2701805729887,10464.907535954011,2182798.4795084973
O2,-13.9,60.0,1.0,1.0680982352944919,8.195317751685836,105.62029571394983,1068.0982352944964,1494258.8477644434,2576769110.6404705,1493.1907495291493,11965.781139135754,2573781.661043174
O2,-13.9,60.0,5.0,1.9765911223629953,17.730266216582464,257.05925987747673,1976.5911223630112,4607551.037658568,12352048863.980013,4605.574446536214,42963.676431332526,12342835.738495814
O2,-13.9,60.0,7.5,2.8976110972532245,29.555617273710293,470.87725301112846,2897.6110972532297,9483209.230886552,34548604038.912964,9480.311619789318,100239.1668441906,34529640.51806231
O2,-13.9,60.0,10.0,3.956911370321865,45.578776421726204,792.1374050939139,3956.911370321891,17219933.202059004,81648725301.56305,17215.976290688657,204940.5968795937,81614289.39207038
O2,-13.9,60.0,25.0,9.814020473388078,170.51276177705066,3904.242687808765,9814.020473388176,100509004.02005328,1071377596644.5808,100499.18999958028,1783237.16297999,1071176588.450566
O2,-13.9,60.0,50.0,14.32237855066662,296.50977279380453,7562.975812146327,14322.378550666857,210347707.81823075,3164070907161.323,210333.38543968045,4417866.404856811,3163650226.06808
O2,-13.9,60.0,75.0,15.998137816452754,348.0297025979878,9141.73030997669,15998.137816452989,261085083.38306704,4342951261881.555,261069.0852452519,5749990.163836725,4342429107.712921
O2,-13.9,60.0,100.0,16.78927281635479,373.0889122544372,9922.677368984936,16789.27281635511,286880157.0408777,4985721068935.435,286863.36776806135,6447787.379042512,4985147325.410635
O2,-13.9,60.0,250.0,18.013519648983205,412.7185549003219,11172.926851719374,18013.519648983398,329108918.7168142,6096178158922.839,329090.9051971653,7615859.575238803,6095519959.098942
O2,-13.9,60.0,500.0,18.337447679236135,423.36812536446297,11511.834864314726,18337.447679236273,340750228.1627078,6414390358829.863,340731.8907150293,7942990.065086748,6413708876.711009
O2,-13.9,60.0,1000.0,18.479704885146585,428.0658493159792,11661.706224129866,18479.704885146726,345924330.0365048,6557443544777.408,345905.8503316223,8089053.536590815,6556751714.597063
O2,-13.9,60.0,5000.0,18.583323894042433,431.49553087453387,11771.264662170764,18583.323894042704,349716770.3146337,6662922780292.905,349698.1869907391,8196368.245643369,6662223365.335635
O2,-13.9,124.0,0.0,0.49414280714008124,3.3631922329578643,39.51274487253113,494.14280714008095,399524.12229358504,445649248.08959997,399.0299794864467,2848.1596840717466,444850.69398782053
O2,-13.9,124.0,0.1,0.49631567138062915,3.3796455611649288,39.7213090795387,496.31567138062917,402391.5560961679,449779893.02633137,401.89524042478786,2869.966159063664,448975.606229811
O2,-13.9,124.0,1.0,0.5322195136280022,3.6535827329034465,43.21267074568074,532.2195136280033,451178.8255055729,521575542.5405919,450.6466059919449,3243.1890320953967,520673.7171090946
O2,-13.9,124.0,5.0,1.0105175176094288,7.667372022459428,97.97524107266925,1010.5175176094234,1353900.5911362914,2252289154.138177,1352.8900736186824,10724.633223006414,2249582.3634734224
O2,-13.9,124.0,7.5,1.5214864279793616,12.675849417439789,173.89527117872066,1521.4864279793671,2836868.2629823596,6248743464.091592,2835.346776554383,24613.692166548935,6243071.249052055
O2,-13.9,124.0,10.0,2.144479226249518,19.73020006510312,291.481760225843,2144.4792262495343,5367545.245184161,15333798253.208557,5365.400765957921,51303.85292330118,15323065.307197422
O2,-13.9,124.0,25.0,6.46814326102102,92.45422368209144,1864.0777085639681,6468.14326102103,44584467.69824083,325941540984.93445,44577.99955497984,654705.6226093838,325852378.51768076
O2,-13.9,124.0,50.0,11.322832654811421,210.37209818248058,5023.65681094645,11322.83265481141,132902034.72469008,1613773480475.5767,132890.711892036,2515564.385251808,1613507687.7289677
O2,-13.9,124.0,75.0,13.660736760331737,276.79847493688555,6969.713311520996,13660.736760331918,191783122.15588343,2763218598354.801,191769.4614191232,3945758.5391355194,2762835045.7712355
O2,-13.9,124.0,100.0,14.899740260724647,314.0097893160578,8094.893769155834,14899.7402607247,227228033.8046584,3543136970442.4023,227213.1340643965,4854619.61033734,3542682529.2745323
O2,-13.9,124.0,250.0,17.021440183897074,380.52673946945026,10155.956932379133,17021.440183897255,294673050.72159696,5185325994550.96,294656.0292814138,6661035.574029358,5184736665.470974
O2,-13.9,124.0,500.0,17.62960368437657,400.18383157121843,10775.572263573791,17629.6036843767,315564877.65192217,5732419129094.135,315547.2480482386,7237960.569406307,5731788016.968432
O2,-13.9,124.0,1000.0,17.90343921993144,409.11471615062266,11058.51032969718,17903.439219931737,325197329.24696827,5990402267001.36,325179.4258077474,7506417.19772137,5989751890.246319
O2,-13.9,124.0,5000.0,18.10557360400665,415.7381917538761,11268.902061655654,18105.57360400687,332397286.36917853,6185549369477.336,332379.1807955728,7708051.92113018,6184884593.010166
O2,-13.9,260.0,0.0,0.23890887908926248,1.5309725988586407,17.156961972369867,238.90887908926263,130334.09219398591,109772433.76190184,130.0951833148968,876.8857974233428,109512.00448639292
O2,-13.9,260.0,0.1,0.2399739294469564,1.538200079161114,17.241511666719138,239.97392944695633,131178.5837478517,110634063.25280122,130.93860981840479,882.7878659395403,110371.94605923494
O2,-13.9,260.0,1.0,0.2575912117089702,1.6582647832488049,18.650585282881522,257.591211708971,145486.66339778123,125458328.59126641,145.22907218607244,983.1183046227878,125167.61285568262
O2,-13.9,260.0,5.0,0.4956895836780793,3.374903243729482,39.66118161741821,495.6895836780804,401564.3391435956,448587220.92560506,401.06864955991693,2863.6737723789506,447784.5879369013
O2,-13.9,260.0,7.5,0.7572603647512833,5.458463536338507,67.0510574705116,757.2603647512835,817359.3816675862,1140426076.1084359,816.6021213028353,6159.80032522968,1138792.1146054657
O2,-13.9,260.0,10.0,1.0867259177504145,8.368126154764676,108.1425984869958,1086.7259177504166,1541121.6252269777,2687926823.3338857,1540.0348993092332,12384.079010732457,2684845.6668093544
O2,-13.9,260.0,25.0,3.750794999386676,42.27035785426229,723.3632589587417,3750.794999386688,15536654.94250056,70357630087.44685,15532.904147501156,181007.19395185495,70326560.52835682
O2,-13.9,260.0,50.0,7.835652052768941,122.45594488175907,2619.1366304232492,7835.652052768935,64774245.036275074,562855652318.1631,64766.40938422238,1037246.681606485,562726111.6637429
O2,-13.9,260.0,75.0,10.424285711440742,186.32439447262652,4343.238358771055,10424.285711440758,113077905.63389069,1273412420338.1768,113067.48134817969,2061918.7188149802,1273186274.9511976
O2,-13.9,260.0,100.0,12.024102932266542,229.73712345610073,5581.615685764878,12024.102932266756,149459711.51494542,1917006642438.9148,149447.68741201362,2906190.7754605263,1916707735.0399961
O2,-13.9,260.0,250.0,15.238087351333723,324.38988664508906,8412.57424555341,15238.087351333841,237414136.92019695,3778338261467.544,237398.89883284774,5121383.0331451055,3777863448.4318094
O2,-13.9,260.0,500.0,16.293125137871048,357.32082375939933,9430.354565727223,16293.125137871279,270565595.1221907,4575935160475.526,270549.3019970532,6004969.033990486,4575394045.578408
O2,-13.9,260.0,1000.0,16.790791178234006,373.1374338571225,9924.197054368662,16790.791178234103,286930793.8518462,4987010087711.652,286914.0030606695,6449169.4891548995,4986436242.914747
O2,-13.9,260.0,5000.0,17.16769119524628,385.23112002309426,10303.841780159451,17167.69119524652,299633932.01394415,5313669616717.256,299616.7643227492,6797349.838860543,5313070366.020939
O2,-13.9,1220.0,0.0,0.05142234053856867,0.3142304694919479,3.3915195806320986,51.42234053856867,18111.162824528066,11568929.748606918,18.059740483989522,116.51232082600323,11532.758845298422
O2,-13.9,1220.0,0.1,0.05165387466730304,0.315664434614846,3.407160340395218,51.653874667303036,18205.04705242122,11633531.37924834,18.153393177753962,117.1228637767709,11597.17293901817
O2,-13.9,1220.0,1.0,0.05548672903815289,0.33942737078829865,3.6665636276345532,55.486729038152944,19775.29016823257,12720199.790374335,19.719803439194465,127.3432536837834,12680.704696766914
O2,-13.9,1220.0,5.0,0.10784638625846484,0.6687278467620374,7.301810306599367,107.84638625846496,44260.40309538852,31002879.632067695,44.15255670913006,288.6439804033187,30914.466672263177
O2,-13.9,1220.0,7.5,0.16659304197811314,1.0485350664083688,11.584933981613872,166.59304197811338,78462.52062400927,59962188.06266359,78.29592758203134,518.9469024485539,59805.42961445753
O2,-13.9,1220.0,10.0,0.24247920729375194,1.5552149593293922,17.440680280018533,242.47920729375178,133174.2657735387,112676234.8222578,132.93178656624534,896.744315666333,112410.12876991814
O2,-13.9,1220.0,25.0,0.9458566535796431,7.085789743860093,89.6625936731145,945.8566535796388,1204393.513562526,1921166913.7561553,1203.4476569089468,9422.752215808592,1918759.072585688
O2,-13.9,1220.0,50.0,2.4687300663753304,23.79224654154197,363.70574014995225,2468.730066375322,6997999.7248960715,22364836889.90221,6995.530994829697,69986.24118482108,22350843.359182537
O2,-13.9,1220.0,75.0,3.900793180708818,44.66919810875194,773.1151480594554,3900.793180708817,16753137.53061591,78464257182.24255,16749.23673743522,198246.28374369678,78430754.80797452
O2,-13.9,1220.0,100.0,5.089897011435494,65.29088388978415,1223.1305287247062,5089.897011435483,28000962.7007974,165391284794.55197,27995.87280378598,370094.8344087354,165335287.95904803
O2,-13.9,1220.0,250.0,8.759737568073296,144.26420830335735,3192.2660484600947,8759.737568073393,80509403.7810588,773961180188.215,80500.64404349081,1356361.7884252756,773800170.1403913
O2,-13.9,1220.0,500.0,10.613579068652237,191.3161800490354,4483.262835654788,10613.57906865234,117123872.67349797,1340775814964.5244,117113.25909442935,2153163.310765271,1340541577.8327594
O2,-13.9,1220.0,1000.0,11.67092225582186,219.92110281991015,5297.7355076595795,11670.922255821934,141002054.61757743,1760040414034.005,140990.38369532165,2705409.1725380416,1759758421.5956943
O2,-13.9,1220.0,5000.0,12.57105484084035,245.1834784609104,6032.468091698154,12571.054840840414,163031918.0477987,2177617623676.9038,163019.3469929574,3233507.00748838,2177291572.4118576
O2,-13.9,1740.0,0.0,0.036083846109808096,0.21961534858980247,2.362767919568752,36.083846109808206,12137.931728604357,7548515.720849545,12.101847882494582,77.7957837336919,7524.275941238459
O2,-13.9,1740.0,0.1,0.03624644889337208,0.2206144197117573,2.3735972237077037,36.24644889337226,12198.70832394534,7588498.6691321535,12.162461875051994,78.18840095689657,7564.137498933157
O2,-13.9,1740.0,1.0,0.038938374078615445,0.23716653937725948,2.553116666381668,38.93837407861563,13212.804833797985,8258532.838543607,13.173866459719425,84.74358449488284,8232.146167250103
