operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,m0p3,m1p0,m1p1,m1p2,m2p0,m2p1,m3p0
O2,-13.9,404.0,1000.0,0.00035248949314061715,-2.589351971101644e-08,700724531541.8494,11.915571543590136,96872.21262769804,960446819.7350383,212.45023777117248,1863465.487465728,4943.893694451794
O2,-13.9,404.0,5000.0,0.00034738185002342796,-2.4632114383665273e-08,768306122981.0709,12.30956413544259,103159.29304835023,1052700004.8604437,222.95091255668567,2014020.2336227102,5239.853523824168
O2,-13.9,602.0,0.0,-0.020518302850356183,4.053552383496203e-07,6043963.8350024875,0.07860212450300548,18.96957597672695,8604.140485587119,0.32782911418836663,87.4427377167811,2.5055627930070767
O2,-13.9,602.0,0.1,-0.0204277138111925,4.035455987888362e-07,6081573.012884539,0.07895505610369817,19.07416285747405,8657.605666343561,0.3293522367853761,87.93995699364929,2.5175520481076714
O2,-13.9,602.0,5.0,-0.009898828628768862,1.9315568134203968e-07,18454893.02249816,0.16435142872702616,49.47829565299338,26211.295935473638,0.7112193669544581,237.37395702636704,5.616568822966356
O2,-13.9,602.0,10.0,-0.004480630249657192,8.47095386292541e-08,81126039.97044908,0.3668780414421535,162.13814879326497,114620.87780913436,1.7214877004929134,846.1443841736352,14.593736920406688
O2,-13.9,602.0,25.0,7.964373748959555e-05,-4.711907330485736e-07,1780359048.8509328,1.3795065516959335,1577.0814858059507,2484193.725692552,8.84622899385893,11245.378201307598,97.56747749762935
O2,-13.9,602.0,50.0,0.0005505914836972702,-1.794808511895129e-07,19282200160.29329,3.3398444420074145,8302.327915617374,26710295.319972686,31.12167802067965,85473.03220833818,460.72336697906985
O2,-13.9,602.0,75.0,0.0005131447907781613,-1.016224342489645e-07,57760687367.67462,4.940777736306303,17627.079769285552,79779727.13641928,56.08805367738208,219958.2982995549,960.9275378985648
O2,-13.9,602.0,100.0,0.00047503542205707284,-7.316850471871207e-08,105931114685.63443,6.122778539920226,26683.12252113749,146074231.0354634,77.71950678106442,370988.6980787787,1441.7336419288833
O2,-13.9,602.0,250.0,0.0003986145580572733,-3.9230415115846166e-08,328441892430.8332,9.121930512241306,57757.14267394559,451385594.2457736,142.3753251365605,979265.2716085395,3040.3172443618587
O2,-13.9,602.0,500.0,0.00037584492931285005,-3.2196953560843254e-08,470083046932.1231,10.350127903868124,73765.04129584796,645264146.0629424,172.17604357998417,1328852.0913873226,3833.002509592112
O2,-13.9,602.0,1000.0,0.0003659182898666345,-2.937242446314833e-08,556278033201.1289,10.983178992052864,82747.07260027526,763120972.6374588,188.17199282511746,1532889.4520075654,4269.297529853468
O2,-13.9,602.0,5000.0,0.00035839596542331574,-2.739432477766232e-08,631864365045.269,11.488219800311258,90266.21571503856,866404411.6449546,201.2201712101691,1707478.4925271012,4630.103768444586
O2,-13.9,899.0,0.0,-0.03040266862703786,6.029113048717084e-07,3557421.281015744,0.052729579133726084,11.775140136233125,5067.300412449803,0.21741464680329267,53.588672739530885,1.6447725422531538
O2,-13.9,899.0,0.1,-0.03027103773259975,6.002804173325104e-07,3577861.5980423037,0.05296676966765625,11.836860940704947,5096.391191408932,0.218415745199918,53.875988845944796,1.6525021734030712
O2,-13.9,899.0,5.0,-0.014660603462803838,2.882997244124481e-07,9865557.744146144,0.11047132343265832,29.11300877399269,14032.943261201899,0.4671977854058654,136.26251560265726,3.6151709044273197
O2,-13.9,899.0,10.0,-0.006598528722518776,1.2719164985533682e-07,37863071.18855132,0.24775725476737545,88.96934116340323,53653.18696787722,1.109596361566474,442.5236896173288,9.031447126005661
O2,-13.9,899.0,25.0,-0.0006510263381219469,-5.282111319784837e-07,701405037.1646563,0.9539287363654292,810.0145751958743,982114.1560403408,5.446814731624154,5148.313990385236,54.57919400215224
O2,-13.9,899.0,50.0,0.0005119867500167316,-2.7345782555107785e-07,7958543480.798672,2.421888970595356,4503.749869044761,11051672.699753223,19.425969231192028,40032.95644819743,256.243935030692
O2,-13.9,899.0,75.0,0.0005482088899960436,-1.5389548245811323e-07,26253732535.80571,3.7310830267576183,10265.831854641208,36337506.04100319,36.71640185221922,111470.43313631184,566.3200146485917
O2,-13.9,899.0,100.0,0.000519098508522969,-1.0722972010970828e-07,52289595256.718636,4.769417783113742,16466.431822617975,72242015.00387849,53.164501578611144,201869.41703744038,898.8944877026912
O2,-13.9,899.0,250.0,0.00043019963552663867,-5.093212789457277e-08,204725561959.43335,7.72331604837102,41836.489637131264,281774636.8212101,110.65524405719921,653569.3833658771,2231.4627698990303
O2,-13.9,899.0,500.0,0.0003993370054850644,-3.9469695149757914e-08,324849071549.09283,9.086665701700175,57325.36159024992,446463869.9367997,141.5452765000672,970116.8547751454,3018.656390364081
O2,-13.9,899.0,1000.0,0.00038495770675103715,-3.489760447956143e-08,406035579637.2293,9.82944859190287,66749.09858042974,557630799.335976,159.3359311963925,1173253.3973504154,3488.032929797018
O2,-13.9,899.0,5000.0,0.00037429555503068186,-3.1752144887759534e-08,482150137574.18604,10.443018503798653,75052.04421498218,661769128.5245702,174.49730893419732,1357766.6899718037,3895.880794203587
O2,-13.9,1341.0,0.0,-0.04493437806859634,8.934057292571302e-07,2175673.9055542,0.03539233921683395,7.475975771402867,3100.1093397342242,0.1447998020430213,33.724355523677424,1.0878461896826666
O2,-13.9,1341.0,0.1,-0.04473792373262435,8.894817006617442e-07,2187388.8679880467,0.03555173566240958,7.513594137473023,3116.7935958308685,0.14546238083477514,33.896835316680104,1.0928941876578941
O2,-13.9,1341.0,5.0,-0.021705125665967783,4.290727756273892e-07,5588240.997144975,0.0742470337566094,17.693278096622734,7956.2170718716725,0.30907164229880635,81.38621799276362,2.3581671122582817
O2,-13.9,1341.0,10.0,-0.009741215912510011,1.9000812991736665e-07,18959710.09283459,0.1670417847924225,50.601090267444725,26926.245827986826,0.7236792797564582,243.0526579025357,5.720676363736754
O2,-13.9,1341.0,25.0,-0.0019509005803918294,-3.4816998114096366e-07,284821490.7234899,0.6537723582413256,419.17220970579064,400288.1700515721,3.397531118225199,2425.3457779116543,31.44577457962757
O2,-13.9,1341.0,50.0,0.0003233080812811446,-3.952667124884046e-07,3165805745.321092,1.7188272832153488,2366.884128025473,4408718.839371996,11.951254879216776,18280.39981200204,140.75488835670342
O2,-13.9,1341.0,75.0,0.000537323196067169,-2.346719610846439e-07,11096625462.34054,2.7346501396062486,5670.182677240825,15394741.755002262,23.175585099942122,53196.986495230165,319.06695175415587
O2,-13.9,1341.0,100.0,0.0005513082979661075,-1.627785947963697e-07,23555302748.733368,3.588859757787109,9528.34201113256,32612041.104807444,34.64252044212762,101533.75709989863,526.6678629719297
O2,-13.9,1341.0,250.0,0.0004698073291183668,-7.018590531335886e-08,114255847134.04785,6.2884249113712345,28097.93704800368,157520668.952861,80.9436284861742,395956.44731343095,1516.2804817992578
O2,-13.9,1341.0,500.0,0.0004310573312769326,-5.1282924737066034e-08,202204024086.03366,7.6896836440217,41484.22541424463,278314438.3363192,109.92431685183054,646661.0798882354,2213.3252157697034
O2,-13.9,1341.0,1000.0,0.00041197863142960665,-4.383156241993522e-08,268808823485.67426,8.500557218316978,50378.324551389735,369667111.7788978,127.97262207545346,825218.2994878434,2668.056604479957
O2,-13.9,1341.0,5000.0,0.0003970768412469672,-3.872459405582799e-08,336244929355.8266,9.197670187716321,58689.77521797662,462074069.12344825,144.16307759701394,999079.8618398331,3087.0525798959497
O2,-13.9,2000.0,0.0,-0.06621519858394524,1.3188851763716056e-06,1367879.8681297926,0.02374978115248096,4.824012931798535,1949.429814608428,0.09665697898293164,21.630056679328284,0.7227484066522217
O2,-13.9,2000.0,0.1,-0.06592863109664386,1.3131549019282416e-06,1374883.1689151458,0.023856830034068983,4.847536256418474,1959.407725757332,0.0970973594567758,21.73675057301596,0.7260728967952257
O2,-13.9,2000.0,5.0,-0.03211661967029234,6.371720942344606e-07,3314084.301481497,0.04986728617519787,11.036505518553383,4720.959432888294,0.20535018961361234,50.154767323697214,1.5517305711791636
O2,-13.9,2000.0,10.0,-0.014408084342316663,2.832497859282394e-07,10129587.131011933,0.11243089862220372,29.782862661360134,14407.739920935732,0.4758880707928917,139.52618863803625,3.685187380611806
O2,-13.9,2000.0,25.0,-0.003705450198722096,6.88778540534703e-08,121288706.841486,0.4450059514696025,220.82705974587003,171079.05514434585,2.1498533765990246,1187.1338946479707,18.691192275660327
O2,-13.9,2000.0,50.0,-0.0001436809425138843,-5.081978167044763e-07,1244339398.6785667,1.1996156058384422,1222.4387523883465,1738517.8480380012,7.340458420421548,8321.703217999988,77.90394342539166
O2,-13.9,2000.0,75.0,0.0004271853393324178,-3.511833018733325e-07,4466234453.357873,1.9558682014077065,3012.0735934517265,6212867.206107145,14.318575659993176,24474.63119416521,175.7377346540612
O2,-13.9,2000.0,100.0,0.0005302568393453446,-2.477528249350609e-07,9880951663.029623,2.621423587240649,5232.612057490274,13712694.294337582,21.789163274740435,48166.7122189079,295.5058354124845
O2,-13.9,2000.0,250.0,0.0005137135067576199,-1.0213882066598595e-07,57221560076.52921,4.924377101012194,17514.31954092021,79037042.733879,55.80580404507465,218186.65442514388,954.904481910105
O2,-13.9,2000.0,500.0,0.0004708285640188256,-7.075855758203112e-08,112581169474.09273,6.255750663057633,27816.039401801427,155218211.02614886,80.3040987146469,390955.34001655626,1501.440203856648
O2,-13.9,2000.0,1000.0,0.0004476170114348107,-5.8466948278744924e-08,159583300478.24466,7.074548436357919,35296.677233167116,219804005.2967481,96.83948438730353,527764.9635654937,1893.0149150617974
O2,-13.9,2000.0,5000.0,0.0004280307553701173,-5.0053880442780796e-08,211257409062.93756,7.80920561149863,42742.64307741547,290737324.8932332,112.52897395591671,671405.3860917406,2278.070755112128
O2,-13.9,0.0,0.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,0.1,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,5.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,10.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,25.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,50.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,75.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,100.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,250.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,500.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,1000.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,0.0,5000.0,0.000324649724054899,-1.9405229604303723e-08,1199383559069.7554,14.411944653565971,139863.03134133285,1640295396.8965075,281.1682228697668,2927898.810989873,6919.633737270277
O2,-13.9,11.0,0.0,0.0005506072499687113,-1.8045369185446664e-07,19074172596.69235,3.326831126167305,8240.544430343174,26422901.128172327,30.94160831534215,84679.63853498148,457.3994585292705
O2,-13.9,11.0,0.1,0.0005505937378081135,-1.7959053052253462e-07,19258587299.60558,3.3383719739488007,8295.325668052143,26677673.97133217,31.10128322719836,85383.03312961575,460.34665381374526
O2,-13.9,11.0,5.0,0.0004931305371931122,-8.458244389091272e-08,81338481882.11133,5.577306795092047,22276.69460410045,112242926.46930222,67.4289644025611,295473.1011363637,1208.5421784499522
O2,-13.9,11.0,10.0,0.00041244400543088066,-4.3998711251358734e-08,266968751271.7457,8.480023781539613,50142.80617007834,367144529.0332515,127.50492114453381,820384.9899404328,2656.100804174733
O2,-13.9,11.0,25.0,0.0003476241879121808,-2.4691144580287954e-08,764917660607.9476,12.290350265471355,102848.32554509619,1048075507.2704436,222.43563070888007,2006527.5450595587,5225.2751125134355
O2,-13.9,11.0,50.0,0.0003326556753793859,-2.1191214486063636e-08,1016015143109.3894,13.588791190947529,124863.26898834028,1390514235.8914163,257.95768513663,2547804.083306074,6242.608809503533
O2,-13.9,11.0,75.0,0.0003292125173212528,-2.04261860282859e-08,1088403772411.3904,13.924219376609798,130878.42936190439,1489147852.5342214,267.3541630590841,2699214.324017051,6515.606631961838
O2,-13.9,11.0,100.0,0.0003278237725624935,-2.0121622399594118e-08,1119518642327.2195,14.06403344481541,133425.1821607836,1531532572.7830765,271.2961123403984,2763736.0022712327,6630.579818263302
O2,-13.9,11.0,250.0,0.00032608340495487184,-1.971389635008868e-08,1164264079430.8228,14.260828409240894,137049.13357855007,1592473572.6488574,276.86930576501004,2855961.464651708,6793.568474243261
O2,-13.9,11.0,500.0,0.00032561997608203993,-1.96138680956191e-08,1175464659216.6172,14.309334475726965,137949.41023551108,1607726146.9465535,278.2473769380536,2878946.3395640063,6833.948078145603
O2,-13.9,11.0,1000.0,0.00032542157051188274,-1.957111769781125e-08,1180303760447.491,14.330200171468169,138337.5353987199,1614315621.530846,278.8407069793637,2888864.4739966313,6851.34294190289
O2,-13.9,11.0,5000.0,0.0003252789612504226,-1.9540416765976422e-08,1183798446916.5798,14.345235138209155,138617.52148161046,1619074296.351624,279.2684334227422,2896022.560108077,6863.886235763451
O2,-13.9,30.0,0.0,0.00012971852357837813,-4.613841053803e-07,1949587357.860077,1.4287125597331287,1681.8291711562888,2719456.5300818486,9.275276179698064,12139.08257610799,103.33306992294695
O2,-13.9,30.0,0.1,0.00013586719359845638,-4.604040389445833e-07,1970235183.1572032,1.4345209052729926,1694.4129835586994,2748156.95258268,9.32640287600624,12247.317465792396,104.02469571649904
O2,-13.9,30.0,5.0,0.0005358900056094861,-2.375485332209133e-07,10812690769.298254,2.7089663633188987,5569.405623774546,15001924.20808648,22.858248381109053,52029.111973112624,313.641047969645
O2,-13.9,30.0,10.0,0.0005126050994194126,-1.0113593347511061e-07,58275661599.913185,4.956350228739998,17734.474368667168,80489120.82362083,56.356525822746,221648.4387211222,966.6632492454437
O2,-13.9,30.0,25.0,0.00038551808229646126,-3.50685067833195e-08,402450322138.3027,9.798782035996158,66346.38883526993,552723623.7303468,158.58894513650802,1164430.2674413759,3468.1176497525594
O2,-13.9,30.0,50.0,0.0003466418064364378,-2.445235354540371e-08,778772059183.1942,12.368569879865026,104117.06518414356,1066983039.6094732,224.5353611461584,2037126.91554354,5284.715893481312
O2,-13.9,30.0,75.0,0.00033735099932138686,-2.225791786501996e-08,927100658959.7246,13.155243947562976,117287.43066354614,1269311705.1395519,245.94290369146577,2359165.4401896982,5895.817759365516
O2,-13.9,30.0,100.0,0.000333582795519689,-2.1399671493822515e-08,997606302317.7396,13.501076623311153,123312.41297887694,1365425245.4049199,255.5148647320382,2508997.1232975298,6171.889070794583
O2,-13.9,30.0,250.0,0.00032838565408046876,-2.0244574165946017e-08,1106790198732.8276,14.007141023859925,132386.0709277229,1514194653.455014,269.69030139640734,2737380.9435711256,6583.712494085616
O2,-13.9,30.0,500.0,0.0003272952710526381,-1.997661343315633e-08,1135638831155.3228,14.135498518312874,134735.8948416895,1553488966.3859675,273.3166684112718,2797036.725268824,6689.612510593604
O2,-13.9,30.0,1000.0,0.00032675438995648584,-1.985915180434247e-08,1148297823720.5522,14.191168212718955,135761.10536030188,1570729858.3043928,274.89326513019785,2823127.741077836,6735.720961289211
O2,-13.9,30.0,5000.0,0.00032636556636255273,-1.977491821413598e-08,1157514018053.1824,14.231452689569176,136505.27133358162,1583281171.117645,276.0355731615233,2842090.3003961868,6769.153693869037
O2,-13.9,62.0,0.0,-0.0015172491577993708,-4.337996569709162e-07,366610615.54436857,0.7285915650657434,504.9461653271115,514688.5296036343,3.8805464948570285,2994.3747143538426,36.673552975890686
O2,-13.9,62.0,0.1,-0.0015010208103677424,-4.3664464203635166e-07,370319444.3855849,0.7317140270573599,508.69411992765714,519873.57384449936,3.901110046493472,3019.642919339953,36.899401746775844
O2,-13.9,62.0,5.0,0.00015302542552823178,-4.573486602042111e-07,2031851930.34577,1.451619142128772,1731.7250431623606,2833798.8042619554,9.477494374600077,12569.320031257645,106.07422649104606
O2,-13.9,62.0,10.0,0.0005474728958787743,-2.1631203499320672e-07,13239618242.113016,2.915785030780998,6406.219995227712,18358745.72595126,25.460432652571324,61888.730528751534,358.6892894252607
O2,-13.9,62.0,25.0,0.00044122242787403136,-5.559703319654429e-08,174766061048.0747,7.304714751078452,37555.097224552286,240652534.82848492,101.67148388975427,570606.8504160063,2010.304228408013
O2,-13.9,62.0,50.0,0.0003697031969564218,-3.039772735203933e-08,522576932408.843,10.743734337840529,79291.606777803,717050812.0637274,182.07353413032902,1453786.1575342088,4102.146099117488
O2,-13.9,62.0,75.0,0.00035089991383028575,-2.549703155991918e-08,720921590222.4785,12.035775027912749,98770.37557351463,988021428.1327152,215.6391791048161,1908710.900378981,5033.519852226006
O2,-13.9,62.0,100.0,0.00034321700333967943,-2.3630127460724786e-08,829642504796.7749,12.648376408394293,108716.12291699491,1136393469.9056664,232.0898666559018,2148687.558346124,5499.328816294043
O2,-13.9,62.0,250.0,0.0003325412905043909,-2.11655713173717e-08,1018316714738.0514,13.599686298572598,125056.54291693891,1393650823.2161055,258.2615297657571,2552647.0888507697,6251.412498580595
O2,-13.9,62.0,500.0,0.0003299396228850533,-2.058655470542199e-08,1072566740278.0332,13.852077802017655,129573.43021521946,1467572107.1897516,265.3259607135953,2666247.050322244,6456.552639256356
O2,-13.9,62.0,1000.0,0.000328824557229914,-2.034087222869702e-08,1096980309609.4496,13.963009101032243,131582.66922913172,1500831483.0940506,268.4463345500747,2717031.8361173025,6547.4355187076535
O2,-13.9,62.0,5000.0,0.0003280226490146577,-2.016509907761247e-08,1114991385281.65,14.043845298777134,133056.016362315,1525365938.7691147,270.7260164104526,2754368.2218049983,6613.936050615204
O2,-13.9,130.0,0.0,-0.00460352247110034,8.718643124401665e-08,76719232.46881388,0.35692053757772874,155.2669018013803,108419.2844010314,1.6684228920962096,807.1482595727907,14.097332105532631
O2,-13.9,130.0,0.1,-0.0045837496788265165,8.678504343631769e-08,77404445.4079341,0.35849189106408763,156.34207673373473,109383.67088530891,1.6767737385423835,813.2364740843542,14.175282728546696
O2,-13.9,130.0,5.0,-0.0015056808154801137,-4.3583133992894325e-07,369248374.848797,0.7308143962756002,507.61289158716426,518376.21491762006,3.895182034388163,3012.350062230363,36.834267677739966
O2,-13.9,130.0,10.0,0.00022736653741032816,-4.314524822103872e-07,2432372599.2075963,1.555186661816344,1966.299912443917,3390307.8854066124,10.411338635387516,14629.426864005689,118.92301680095665
O2,-13.9,130.0,25.0,0.0005200997751313958,-1.0821942100073416e-07,51405380194.242035,4.740635037143062,16275.283662145544,71023605.48804346,52.679015062219705,198922.1198061055,888.6704602995994
O2,-13.9,130.0,50.0,0.0004143287856084733,-4.467067159859379e-08,259793883153.0507,8.39907257801303,49219.494634348186,357307835.0655712,125.66631949745754,801489.2223540614,2609.1854459367105
O2,-13.9,130.0,75.0,0.00037852341362895294,-3.297562219703655e-08,450071116810.8057,10.192634241787758,71607.37734902653,617888449.9335798,168.2612822822616,1280629.492618245,3727.30900955783
O2,-13.9,130.0,100.0,0.0003633407868622437,-2.8685781916408843e-08,580813834481.9534,11.151699785365043,85221.28354138642,796654054.2516817,192.4983097087401,1589975.49057235,4388.45933039913
O2,-13.9,130.0,250.0,0.0003413242186378968,-2.3182444739779132e-08,859584681081.1322,12.807970831507602,111381.59777746916,1177238141.6323154,236.42863868279426,2213792.147613252,5623.107826261073
O2,-13.9,130.0,500.0,0.00033590473394617466,-2.192640767327334e-08,953371761905.4174,13.286003115913575,119548.6511875352,1305128895.8391855,249.55082178373226,2415222.104710955,5999.6793605246385
O2,-13.9,130.0,1000.0,0.00033357590200471394,-2.1398116184755043e-08,997741727239.3184,13.501725673681966,123323.85492703039,1365609826.7975945,255.5329184384401,2509283.081549012,6172.411337816422
O2,-13.9,130.0,5000.0,0.00033189929273278905,-2.1021922972990118e-08,1031364114316.9536,13.661155334365674,126149.6257448268,1411431173.1457734,259.97751883509864,2580065.084106623,6301.162540752314
O2,-13.9,610.0,0.0,-0.020785908994808158,4.107014782223258e-07,5935284.309824234,0.07757682584394304,18.666725531135665,8449.63690192233,0.3234068878592605,86.00372426747309,2.4707707633750773
O2,-13.9,610.0,0.1,-0.020694182147477383,4.088689462914231e-07,5972112.470317958,0.07792517879275916,18.769457005495404,8501.99430081374,0.3249089419324417,86.49173025300433,2.482585309425709
O2,-13.9,610.0,5.0,-0.010027512058899603,1.9573061647535902e-07,18060358.273629125,0.1622202615366239,48.59602227467197,25652.479314404067,0.7013677839694944,232.91881702609643,5.534383359756789
O2,-13.9,610.0,10.0,-0.004537732977838154,8.586393736724392e-08,79030985.65130576,0.3621874442165105,158.88421754579358,111672.75388860145,1.6964476155788566,827.6516976508841,14.359177630452896
O2,-13.9,610.0,25.0,6.278095505998251e-05,-4.748178729682223e-07,1726250154.359411,1.3631258464236184,1542.9482630464386,2408956.8968424182,8.705022814984371,10957.00079187114,95.68517509056092
O2,-13.9,610.0,50.0,0.0005506122724331185,-1.8202060494447446e-07,18745690772.992302,3.306091169452047,8142.547110736093,25969080.864158146,30.655438262690005,83424.46825707982,452.12714504505715
O2,-13.9,610.0,75.0,0.0005146287519076334,-1.0297799968109135e-07,56361492865.28272,4.898002390685044,17333.72776500125,77852201.93546322,55.352981529793,215355.57688239927,945.2565656040404
O2,-13.9,610.0,100.0,0.00047652396043287523,-7.40414788336441e-08,103670361493.27364,6.076335200569612,26292.84251069421,142965253.78395313,76.82367019756457,364160.3373693414,1421.141279406085
O2,-13.9,610.0,250.0,0.0003995223609361389,-3.95312523350817e-08,323934750942.64124,9.0776511292271,57215.23824120918,445211330.2192832,141.33333465578932,967786.1697214256,3013.1294942503005
O2,-13.9,610.0,500.0,0.0003764956838733731,-3.238499965007131e-08,465123857472.5973,10.311507793285994,73233.10161729116,638480600.1485299,171.21363563425209,1316933.8811549174,3806.9777850423297
O2,-13.9,610.0,1000.0,0.00036645640689767303,-2.9516958974412987e-08,551322209421.2842,10.94856383436208,82243.1741611637,756347043.7841957,187.286819523372,1521308.3565707025,4244.975728243629
O2,-13.9,610.0,5000.0,0.0003588389781117521,-2.7508657514587873e-08,627063230883.5442,11.457331667556698,89797.38191765946,859845757.4560281,200.41509821339645,1696497.9581540348,4607.721449380761
O2,-13.9,870.0,0.0,-0.029442083604300846,5.8371062904514e-07,3709316.5913912007,0.05448058741209063,12.23262715598812,5283.4718555458285,0.22480990514773808,55.71968117251174,1.7019052191292467
O2,-13.9,870.0,0.1,-0.02931239638595027,5.811216179039583e-07,3730757.6101199067,0.05472562441409603,12.296988857256002,5313.984639324309,0.225845698559914,56.01973439167072,1.7099133722883293
O2,-13.9,870.0,5.0,-0.014197873884726347,2.790547215116802e-07,10360591.533913847,0.11412454123322885,30.36611851100996,14735.630328982463,0.4834102562975949,142.37168889556182,3.745869612415485
O2,-13.9,870.0,10.0,-0.00639197554966049,1.2305939871801146e-07,40193539.15768353,0.25586920707823746,93.326378384989,56943.311518695526,1.1496702399175842,465.77260823853135,9.38442700790912
O2,-13.9,870.0,25.0,-0.0005678120951171347,-5.318015495896421e-07,756353435.2894943,0.983556307310886,855.3388572699928,1058739.2133203263,5.665011106656174,5483.542751237857,57.17911900751058
O2,-13.9,870.0,50.0,0.0005191068559896353,-2.644675030027186e-07,8571633749.312558,2.4886780721058233,4741.709722590303,11900482.45087156,20.205492087304545,42653.38796294832,269.0650814446101
O2,-13.9,870.0,75.0,0.0005447310254084562,-1.4834652272041802e-07,28090379830.740284,3.8224660737445895,10753.961793667231,38872623.71276616,38.072609315846705,118154.43616283547,592.5570281095694
O2,-13.9,870.0,100.0,0.0005154405467907055,-1.0373094389152216e-07,55606302542.97791,4.874625559299151,17174.429745320627,76811800.2505307,54.952742968125065,212864.80649579896,936.7445710673977
O2,-13.9,870.0,250.0,0.0004272431594015247,-4.973804562379742e-08,213685965113.75455,7.840699686700031,43077.269688406835,294069427.46265215,113.21858074312588,678015.421581032,2295.2646394011804
O2,-13.9,870.0,500.0,0.00039710489564205435,-3.87337762063909e-08,336100718572.95026,9.196280780024331,58672.601850715066,461876541.78916883,144.13022064113702,998714.3316539748,3086.1926259206184
O2,-13.9,870.0,1000.0,0.0003831157219519939,-3.4339849643690654e-08,418092337434.53546,9.931313480703489,68095.1815010912,574131695.17838,161.82468818517196,1202832.7284375404,3554.510154587448
O2,-13.9,870.0,5000.0,0.0003727565914912685,-3.131434981641114e-08,494509603362.8392,10.536621570146476,76359.7126230133,678672166.4923847,176.84551966141066,1387258.6018512496,3959.6429208548384
O2,-13.9,22.0,0.0,0.00039199233461718354,-3.6227690655858603e-07,4020364334.877093,1.8804563846266569,2798.4922821676823,5594478.671571723,13.548160415134095,22384.098635579816,164.17489848502032
O2,-13.9,22.0,0.1,0.0003946119814540166,-3.608375711315836e-07,4062627182.7649217,1.8878342348510049,2819.045343610223,5653101.864910975,13.622827231609216,22583.608602844022,165.28824214268408
O2,-13.9,22.0,5.0,0.000550037865517304,-1.710179558953633e-07,21234654985.2134,3.4577055165183186,8872.248787912307,29407277.65422487,32.77042301942188,92865.21250115368,491.3816778030931
O2,-13.9,22.0,10.0,0.0004787516416143445,-7.536852129449145e-08,100372951271.30728,6.007394875445451,25718.686844688433,138430299.90595692,75.50053095411255,354162.45374714525,1390.8249378656128
O2,-13.9,22.0,25.0,0.00037019581047729056,-3.053267752813766e-08,518382391644.8281,10.713244603173418,78856.67162391794,711315876.4403173,181.30114207786823,1443882.2849773571,4081.045930872887
O2,-13.9,22.0,50.0,0.00034077943150329364,-2.305446492568685e-08,868458970880.9153,12.854587839070664,112165.96078583432,1189342332.3520124,237.70001498494847,2233011.2717409027,5659.448715588587
O2,-13.9,22.0,75.0,0.00033393083145302787,-2.147819708081149e-08,990808240924.3938,13.46842454336705,122737.4464908683,1356159704.071812,254.60705706370086,2494634.319085861,6145.635056520268
O2,-13.9,22.0,100.0,0.0003311606673595273,-2.0857285842290437e-08,1046645804510.3522,13.732523847256159,127424.39574278472,1432254726.0782251,261.97353560327355,2612099.6799414973,6359.095791693106
O2,-13.9,22.0,250.0,0.00032734515793892734,-2.001718163911023e-08,1130513828308.1643,14.112848367340385,134319.82229393814,1546508680.188092,272.6758609084352,2786458.885672376,6670.883349657406
O2,-13.9,22.0,500.0,0.00032658998420133026,-1.982351327111287e-08,1152182914355.678,14.208175179612539,136075.03655875428,1576020945.052729,275.3753696088483,2831124.7729772804,6749.8284757799975
O2,-13.9,22.0,1000.0,0.00032619326197613036,-1.9737642854369837e-08,1161629947739.4175,14.249377831143232,136837.01601453382,1588886387.211275,276.54424372292306,2850550.154501521,6784.048123662122
