operator,binding_energy,repressor,inducer_uM,num_mom,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m0p4,lambda_m0p5,lambda_m0p6
O2,-13.9,22.0,250.0,4,0.002043609930499003,-1.1176375076633841e-07,-1.4213034818134257e-13,6.833593481820703e-20,0.0,0.0
O2,-13.9,22.0,500.0,4,0.0020356810099258042,-1.1044511655249371e-07,-1.48454947029237e-13,1.2807600252537102e-20,0.0,0.0
O2,-13.9,22.0,1000.0,4,0.0020323062287964234,-1.0988706537572195e-07,-1.5088337325210374e-13,-1.1234438476372754e-20,0.0,0.0
O2,-13.9,22.0,5000.0,4,0.002029870271736055,-1.0948415207701377e-07,-1.5274019476619754e-13,-2.859271754773475e-20,0.0,0.0
O2,-13.9,22.0,0.0,4,0.006432903903659967,-2.6994837521332917e-06,2.4463009848493906e-12,1.034903919241049e-17,0.0,0.0
O2,-13.9,22.0,0.1,4,0.006421842111041044,-2.684241426064286e-06,2.4306364881100273e-12,1.033573373985075e-17,0.0,0.0
O2,-13.9,22.0,5.0,4,0.004698364789157663,-1.0709561545927037e-06,8.582955498048976e-13,6.8578638835589945e-18,0.0,0.0
O2,-13.9,22.0,10.0,4,0.0033584340966731716,-4.405366231591949e-07,2.061163324955335e-13,3.7966833137366756e-18,0.0,0.0
O2,-13.9,22.0,25.0,4,0.0023661454933705476,-1.7247345748369954e-07,-9.659626837890633e-14,5.738680220526921e-19,0.0,0.0
O2,-13.9,22.0,50.0,4,0.0021640970440119883,-1.3157729142973834e-07,-5.6013735091599596e-14,8.185582686861406e-19,0.0,0.0
O2,-13.9,22.0,75.0,4,0.002099304235863712,-1.2119715444990854e-07,-9.9766545077874e-14,4.463281116808179e-19,0.0,0.0
O2,-13.9,22.0,100.0,4,0.002075912071987294,-1.1720102666235533e-07,-1.1771771277767318e-13,2.922512022212218e-19,0.0,0.0
O2,-13.9,22.0,250.0,4,0.002043609930499003,-1.1176375076633841e-07,-1.4213034818134257e-13,6.833593481820703e-20,0.0,0.0
O2,-13.9,22.0,500.0,4,0.0020356810099258042,-1.1044511655249371e-07,-1.48454947029237e-13,1.2807600252537102e-20,0.0,0.0
O2,-13.9,22.0,1000.0,4,0.0020323062287964234,-1.0988706537572195e-07,-1.5088337325210374e-13,-1.1234438476372754e-20,0.0,0.0
O2,-13.9,22.0,5000.0,4,0.002029870271736055,-1.0948415207701377e-07,-1.5274019476619754e-13,-2.859271754773475e-20,0.0,0.0
O2,-13.9,260.0,0.0,4,-0.008579906197363077,-1.7093483365470312e-07,-1.1594014313769525e-12,3.612944581730465e-18,0.0,0.0
O2,-13.9,260.0,0.1,4,-0.008541721352634556,-1.7018247309395893e-07,-1.1542528067762495e-12,3.596943519502467e-18,0.0,0.0
O2,-13.9,260.0,5.0,4,-0.004112965803572329,-8.292754137712939e-08,-5.5708830079027e-13,1.74114915996888e-18,0.0,0.0
O2,-13.9,260.0,10.0,4,0.008051352418863154,-7.895613328325197e-06,7.311299216610563e-12,1.317949358550663e-17,0.0,0.0
O2,-13.9,260.0,25.0,4,0.005249855819252905,-1.458832124730424e-06,1.226287170607758e-12,8.112151288206381e-18,0.0,0.0
O2,-13.9,260.0,50.0,4,0.003386655406316351,-4.5032619172662275e-07,2.157040114737859e-13,3.871427700141652e-18,0.0,0.0
O2,-13.9,260.0,75.0,4,0.0028413352745718704,-2.8357430069546013e-07,5.318778743030091e-14,2.239289899273933e-18,0.0,0.0
O2,-13.9,260.0,100.0,4,0.002606283647031061,-2.2502555870009232e-07,-1.821949661349245e-14,1.4686977593398052e-18,0.0,0.0
O2,-13.9,260.0,250.0,4,0.0023044197143083016,-1.577620042565053e-07,4.899450841106725e-14,1.6453929554163837e-18,0.0,0.0
O2,-13.9,260.0,500.0,4,0.00221740240477117,-1.41241564853282e-07,-1.568058402359928e-14,1.1440379042034898e-18,0.0,0.0
O2,-13.9,260.0,1000.0,4,0.002179299779769233,-1.3429787088720328e-07,-4.4458696441378546e-14,9.119401458662091e-19,0.0,0.0
O2,-13.9,260.0,5000.0,4,0.0021514870370749595,-1.293466844167727e-07,-6.563441821993959e-14,7.389042746787353e-19,0.0,0.0
O2,-13.9,1740.0,0.0,4,-0.05580581500110341,-1.1021685556564293e-06,-7.538151996622189e-12,2.347724906791589e-17,0.0,0.0
O2,-13.9,1740.0,0.1,4,-0.055562038728218015,-1.097363806341398e-06,-7.505286596375853e-12,2.3375116107900323e-17,0.0,0.0
O2,-13.9,1740.0,5.0,4,-0.026943163897689283,-5.327379627944533e-07,-3.6344452784497436e-12,1.1301904132835002e-17,0.0,0.0
O2,-13.9,1740.0,10.0,4,-0.012014401780153632,-2.3860602696448225e-07,-1.622469283985557e-12,5.052015180798028e-18,0.0,0.0
O2,-13.9,1740.0,25.0,4,-0.003014059697224061,-6.128288217347752e-08,-4.089409574210591e-13,1.2809494668981014e-18,0.0,0.0
O2,-13.9,1740.0,50.0,4,0.007282009460428092,-4.2338175775619925e-06,3.9998509121882336e-12,1.1314413425718669e-17,0.0,0.0
O2,-13.9,1740.0,75.0,4,0.005978553616210293,-2.1393107517802145e-06,1.877892398204193e-12,9.700127213507058e-18,0.0,0.0
O2,-13.9,1740.0,100.0,4,0.005155047876384676,-1.385299645648091e-06,1.1577828852039799e-12,7.927732125536856e-18,0.0,0.0
O2,-13.9,1740.0,250.0,4,0.003592968038565989,-5.258973066221341e-07,2.901433891812607e-13,4.401728496277015e-18,0.0,0.0
O2,-13.9,1740.0,500.0,4,0.0031249603918765893,-3.644927572586795e-07,1.3334165493631383e-13,3.101149647603228e-18,0.0,0.0
O2,-13.9,1740.0,1000.0,4,0.0029115207022943936,-3.025028322168239e-07,7.353708196368159e-14,2.4607348308984145e-18,0.0,0.0
O2,-13.9,1740.0,5000.0,4,0.0027530400140110744,-2.6072913421560685e-07,2.6052449569427375e-14,1.957865379421104e-18,0.0,0.0
O3,-9.7,0.0,0.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,0.1,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,5.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,10.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,25.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,50.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,75.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,100.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,250.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,500.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,1000.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,0.0,5000.0,4,0.0020191055783859886,-1.0771089833624634e-07,-1.6087916439819307e-13,-1.0577274501092447e-19,0.0,0.0
O3,-9.7,22.0,0.0,4,0.0022257985739934883,-1.3245498086281443e-07,-7.80144460376314e-14,6.972206767924688e-19,0.0,0.0
O3,-9.7,22.0,0.1,4,0.0022248880167489086,-1.3234023892670878e-07,-7.839258345598075e-14,6.93766732452899e-19,0.0,0.0
O3,-9.7,22.0,5.0,4,0.002122444704110704,-1.1947883175337226e-07,-1.2186963869935144e-13,2.8566434137229583e-19,0.0,0.0
O3,-9.7,22.0,10.0,4,0.0020618172065898703,-1.1273208163309508e-07,-1.4379179789978796e-13,6.788748653471769e-20,0.0,0.0
O3,-9.7,22.0,25.0,4,0.0020298218051792278,-1.0895032315360807e-07,-1.5675937977291796e-13,-6.283678227777851e-20,0.0,0.0
O3,-9.7,22.0,50.0,4,0.0020228439106032264,-1.0814399110296694e-07,-1.594373085881156e-13,-9.079964015012656e-20,0.0,0.0
O3,-9.7,22.0,75.0,4,0.0020213006822752374,-1.0796307903771187e-07,-1.600405596209178e-13,-9.698570897085568e-20,0.0,0.0
O3,-9.7,22.0,100.0,4,0.0020207468897573697,-1.0789358288367683e-07,-1.6029593104420637e-13,-9.958591925335291e-20,0.0,0.0
O3,-9.7,22.0,250.0,4,0.0020198183799910907,-1.0778962506407339e-07,-1.606296114323148e-13,-1.0312663390716791e-19,0.0,0.0
O3,-9.7,22.0,500.0,4,0.0020196224348064534,-1.0776590265533437e-07,-1.607140021456411e-13,-1.0398996903044514e-19,0.0,0.0
O3,-9.7,22.0,1000.0,4,0.002019522082538397,-1.0775491117198445e-07,-1.60748443442693e-13,-1.0435642929631801e-19,0.0,0.0
O3,-9.7,22.0,5000.0,4,0.0020194539321501735,-1.0774722340397338e-07,-1.6077351730646968e-13,-1.0461995440758098e-19,0.0,0.0
O3,-9.7,22.0,0.0,4,0.0022257985739934883,-1.3245498086281443e-07,-7.80144460376314e-14,6.972206767924688e-19,0.0,0.0
O3,-9.7,22.0,0.1,4,0.0022248880167489086,-1.3234023892670878e-07,-7.839258345598075e-14,6.93766732452899e-19,0.0,0.0
O3,-9.7,22.0,5.0,4,0.002122444704110704,-1.1947883175337226e-07,-1.2186963869935144e-13,2.8566434137229583e-19,0.0,0.0
O3,-9.7,22.0,10.0,4,0.0020618172065898703,-1.1273208163309508e-07,-1.4379179789978796e-13,6.788748653471769e-20,0.0,0.0
O3,-9.7,22.0,25.0,4,0.0020298218051792278,-1.0895032315360807e-07,-1.5675937977291796e-13,-6.283678227777851e-20,0.0,0.0
O3,-9.7,22.0,50.0,4,0.0020228439106032264,-1.0814399110296694e-07,-1.594373085881156e-13,-9.079964015012656e-20,0.0,0.0
O3,-9.7,22.0,75.0,4,0.0020213006822752374,-1.0796307903771187e-07,-1.600405596209178e-13,-9.698570897085568e-20,0.0,0.0
O3,-9.7,22.0,100.0,4,0.0020207468897573697,-1.0789358288367683e-07,-1.6029593104420637e-13,-9.958591925335291e-20,0.0,0.0
O3,-9.7,22.0,250.0,4,0.0020198183799910907,-1.0778962506407339e-07,-1.606296114323148e-13,-1.0312663390716791e-19,0.0,0.0
O3,-9.7,22.0,500.0,4,0.0020196224348064534,-1.0776590265533437e-07,-1.607140021456411e-13,-1.0398996903044514e-19,0.0,0.0
O3,-9.7,22.0,1000.0,4,0.002019522082538397,-1.0775491117198445e-07,-1.60748443442693e-13,-1.0435642929631801e-19,0.0,0.0
O3,-9.7,22.0,5000.0,4,0.0020194539321501735,-1.0774722340397338e-07,-1.6077351730646968e-13,-1.0461995440758098e-19,0.0,0.0
O3,-9.7,260.0,0.0,4,0.003826561497871906,-4.561099127604383e-07,1.763887317930753e-13,3.939953666604584e-18,0.0,0.0
O3,-9.7,260.0,0.1,4,0.003819998166269645,-4.542134409683952e-07,1.748015642647496e-13,3.921566151539601e-18,0.0,0.0
O3,-9.7,260.0,5.0,4,0.0029689374611209765,-2.5244095528863836e-07,-3.1781783971490313e-14,1.6295247988454677e-18,0.0,0.0
O3,-9.7,260.0,10.0,4,0.002498981046988528,-1.7068715345148418e-07,4.912179259079049e-14,1.778582519784354e-18,0.0,0.0
O3,-9.7,260.0,25.0,4,0.002149799927777746,-1.228326455095696e-07,-1.1079468977574187e-13,3.9435756332054733e-19,0.0,0.0
O3,-9.7,260.0,50.0,4,0.002062965133259263,-1.1285816209015667e-07,-1.434101616436901e-13,7.189879004424064e-20,0.0,0.0
O3,-9.7,260.0,75.0,4,0.002044574523875066,-1.1068030226220808e-07,-1.509348708625032e-13,-2.605164525182089e-21,0.0,0.0
O3,-9.7,260.0,100.0,4,0.002037110574469219,-1.0980566330905645e-07,-1.5388774708871964e-13,-3.284899345486668e-20,0.0,0.0
O3,-9.7,260.0,250.0,4,0.0020268118857170794,-1.0860620551579349e-07,-1.578734384084487e-13,-7.454739646598167e-20,0.0,0.0
O3,-9.7,260.0,500.0,4,0.002024584374280667,-1.0832970904621995e-07,-1.5888188769125982e-13,-8.478746285783385e-20,0.0,0.0
O3,-9.7,260.0,1000.0,4,0.002023290924161961,-1.0819421832260573e-07,-1.5927557510832325e-13,-8.90895341285915e-20,0.0,0.0
O3,-9.7,260.0,5000.0,4,0.002022551325531179,-1.0810678550600567e-07,-1.5956379500823115e-13,-9.198561803742767e-20,0.0,0.0
O3,-9.7,1740.0,0.0,4,0.008249823660400906,-4.016154697825118e-06,3.719513276429341e-12,1.3269873836933989e-17,0.0,0.0
O3,-9.7,1740.0,0.1,4,0.008238636868340407,-3.994636785617082e-06,3.703464507300473e-12,1.3223059596446938e-17,0.0,0.0
O3,-9.7,1740.0,5.0,4,0.006260854095897593,-1.627821629738357e-06,1.3510767897244687e-12,9.619327941896108e-18,0.0,0.0
O3,-9.7,1740.0,10.0,4,0.004394788446837501,-6.389364436032543e-07,3.494674761054291e-13,5.421891452603138e-18,0.0,0.0
O3,-9.7,1740.0,25.0,4,0.0027304195894816605,-2.0892601279295187e-07,-8.507419423991954e-14,9.632658026078269e-19,0.0,0.0
O3,-9.7,1740.0,50.0,4,0.0023093589390668174,-1.4352492980403993e-07,-4.041646835462155e-14,1.0297928773017079e-18,0.0,0.0
O3,-9.7,1740.0,75.0,4,0.0021929439090138227,-1.2824777502204568e-07,-9.232489415911733e-14,5.670262857224093e-19,0.0,0.0
O3,-9.7,1740.0,100.0,4,0.0021447522565621996,-1.2221417904340816e-07,-1.1280822024526732e-13,3.7630599599796696e-19,0.0,0.0
O3,-9.7,1740.0,250.0,4,0.002070208372307229,-1.1373133790571787e-07,-1.404888563754991e-13,1.0168928293619219e-19,0.0,0.0
O3,-9.7,1740.0,500.0,4,0.0020538213936358075,-1.1177579777650165e-07,-1.4733292555227083e-13,3.5350957195308936e-20,0.0,0.0
O3,-9.7,1740.0,1000.0,4,0.002046819203598965,-1.109473927628609e-07,-1.4996744971053478e-13,6.548621355713339e-21,0.0,0.0
O3,-9.7,1740.0,5000.0,4,0.0020416795678038784,-1.1034482149993084e-07,-1.5204932369643553e-13,-1.4059343409100837e-20,0.0,0.0
O1,-15.3,0.0,0.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,0.1,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,5.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,10.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,25.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,50.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,75.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,100.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,250.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,500.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,1000.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,0.0,5000.0,5,0.0015499197458315739,-5.44756942229928e-08,-2.175066153249188e-12,8.787712515034838e-18,-5.645062765125797e-23,0.0
O1,-15.3,22.0,0.0,5,-0.0030708203819281472,2.075920705017112e-08,-5.398089141175102e-13,7.421988433188191e-18,-3.4113667929564675e-23,0.0
O1,-15.3,22.0,0.1,5,-0.0030576078526604617,2.0662248355295543e-08,-5.375055776819424e-13,7.39049931969421e-18,-3.3967528444438706e-23,0.0
O1,-15.3,22.0,5.0,5,0.004946316032857955,-3.944166595950013e-06,2.326306583215551e-11,4.9899240727099656e-17,5.397638421592633e-22,0.0
O1,-15.3,22.0,10.0,5,0.00372787664816802,-1.3952490524613442e-06,8.649412888342309e-12,2.3495536759256937e-17,2.568306870546521e-22,0.0
O1,-15.3,22.0,25.0,5,0.0021946987144454426,-2.9376615360244216e-07,9.283574104567716e-13,1.0147148422085425e-17,6.580291062075758e-23,0.0
O1,-15.3,22.0,50.0,5,0.0017995423747632173,-1.4082507828418322e-07,-6.321231647548096e-13,9.605959784928743e-18,4.0754438419503876e-25,0.0
O1,-15.3,22.0,75.0,5,0.0016723581625103221,-1.0285200030263708e-07,-1.328670437521789e-12,9.562422559641547e-18,-2.3205924808623357e-23,0.0
O1,-15.3,22.0,100.0,5,0.0016876640148103027,-9.648569835457187e-08,-1.2327711860594206e-12,8.87074150815139e-18,-2.1739698132417934e-23,0.0
O1,-15.3,22.0,250.0,5,0.0014136020901636326,-5.035025106567795e-08,-2.5208689005356335e-12,4.216874611668758e-18,-3.8150532029052795e-23,0.0
O1,-15.3,22.0,500.0,5,0.001448726006885321,-5.116298720830706e-08,-2.421406139869023e-12,6.2481190988423015e-18,-4.734801230830899e-23,0.0
O1,-15.3,22.0,1000.0,5,0.0014663681462576841,-5.1681498304460214e-08,-2.3740459361326943e-12,6.93902031288832e-18,-5.021942719832013e-23,0.0
O1,-15.3,22.0,5000.0,5,0.0014800082349105171,-5.211340372118694e-08,-2.3384495148454025e-12,7.374602254921403e-18,-5.1859349498284593e-23,0.0
O1,-15.3,22.0,0.0,5,-0.0030708203819281472,2.075920705017112e-08,-5.398089141175102e-13,7.421988433188191e-18,-3.4113667929564675e-23,0.0
O1,-15.3,22.0,0.1,5,-0.0030576078526604617,2.0662248355295543e-08,-5.375055776819424e-13,7.39049931969421e-18,-3.3967528444438706e-23,0.0
O1,-15.3,22.0,5.0,5,0.004946316032857955,-3.944166595950013e-06,2.326306583215551e-11,4.9899240727099656e-17,5.397638421592633e-22,0.0
O1,-15.3,22.0,10.0,5,0.00372787664816802,-1.3952490524613442e-06,8.649412888342309e-12,2.3495536759256937e-17,2.568306870546521e-22,0.0
O1,-15.3,22.0,25.0,5,0.0021946987144454426,-2.9376615360244216e-07,9.283574104567716e-13,1.0147148422085425e-17,6.580291062075758e-23,0.0
O1,-15.3,22.0,50.0,5,0.0017995423747632173,-1.4082507828418322e-07,-6.321231647548096e-13,9.605959784928743e-18,4.0754438419503876e-25,0.0
O1,-15.3,22.0,75.0,5,0.0016723581625103221,-1.0285200030263708e-07,-1.328670437521789e-12,9.562422559641547e-18,-2.3205924808623357e-23,0.0
O1,-15.3,22.0,100.0,5,0.0016876640148103027,-9.648569835457187e-08,-1.2327711860594206e-12,8.87074150815139e-18,-2.1739698132417934e-23,0.0
O1,-15.3,22.0,250.0,5,0.0014136020901636326,-5.035025106567795e-08,-2.5208689005356335e-12,4.216874611668758e-18,-3.8150532029052795e-23,0.0
O1,-15.3,22.0,500.0,5,0.001448726006885321,-5.116298720830706e-08,-2.421406139869023e-12,6.2481190988423015e-18,-4.734801230830899e-23,0.0
O1,-15.3,22.0,1000.0,5,0.0014663681462576841,-5.1681498304460214e-08,-2.3740459361326943e-12,6.93902031288832e-18,-5.021942719832013e-23,0.0
O1,-15.3,22.0,5000.0,5,0.0014800082349105171,-5.211340372118694e-08,-2.3384495148454025e-12,7.374602254921403e-18,-5.1859349498284593e-23,0.0
O1,-15.3,260.0,0.0,5,-0.034352620983127066,2.4961910504801683e-07,-6.0160141310945184e-12,8.216209248353502e-17,-3.8060423291196214e-22,0.0
O1,-15.3,260.0,0.1,5,-0.034201403322495265,2.485131072871636e-07,-5.989539525647307e-12,8.180076781546324e-17,-3.7892935375247144e-22,0.0
O1,-15.3,260.0,5.0,5,-0.016546058598700435,1.193638742891009e-07,-2.8983763046762627e-12,3.961457344359845e-17,-1.8337377454273797e-22,0.0
O1,-15.3,260.0,10.0,5,-0.007412926520634891,5.253922583098108e-08,-1.2994198782882086e-12,1.7792554297362656e-17,-8.220728288121544e-23,0.0
O1,-15.3,260.0,25.0,5,0.00512952959033607,-5.322083143836067e-06,4.11413040658065e-11,2.3857841883492767e-17,9.166257707181975e-22,0.0
O1,-15.3,260.0,50.0,5,0.0037637175814231646,-1.4375716434389201e-06,8.794416720873077e-12,2.47358707969217e-17,2.581402137883029e-22,0.0
O1,-15.3,260.0,75.0,5,0.0029763888966771856,-7.24980179147781e-07,3.5947281502098063e-12,2.0012174022183434e-17,1.3416063185783156e-22,0.0
O1,-15.3,260.0,100.0,5,0.0025921968856465042,-4.880523417577627e-07,2.0184948364873134e-12,1.643574591651784e-17,9.349933463199082e-23,0.0
O1,-15.3,260.0,250.0,5,0.002017392535348304,-2.2341660145020341e-07,1.3537208218512723e-13,1.0163029935659065e-17,3.572212820378097e-23,0.0
O1,-15.3,260.0,500.0,5,0.001863574672793163,-1.6772285984117375e-07,-5.02864433494368e-13,1.0633690405917167e-17,7.546069534111914e-24,0.0
O1,-15.3,260.0,1000.0,5,0.0018148573183053335,-1.480298287568023e-07,-5.983003881228866e-13,9.885521000091318e-18,2.350272305320832e-24,0.0
O1,-15.3,260.0,5000.0,5,0.0017882695265164356,-1.350125762579304e-07,-6.581287395720232e-13,9.372659412660681e-18,-1.136719163418824e-24,0.0
O1,-15.3,1740.0,0.0,5,-0.20956606168633957,1.5300781574467777e-06,-3.6681035476425943e-11,5.009260985156204e-16,-2.3221916800346384e-21,0.0
O1,-15.3,1740.0,0.1,5,-0.208716435097881,1.523994795658407e-06,-3.65326693421225e-11,4.989426259214841e-16,-2.313238967627932e-21,0.0
O1,-15.3,1740.0,5.0,5,-0.10517426247693935,7.673679098735377e-07,-1.841346469845363e-11,2.5137665454202233e-16,-1.1649210488672976e-21,0.0
O1,-15.3,1740.0,10.0,5,-0.04788444754958478,3.485818156609725e-07,-8.385077941945293e-12,1.1449483257795275e-16,-5.304758209903439e-22,0.0
O1,-15.3,1740.0,25.0,5,-0.012129099936133121,8.704749622046334e-08,-2.1250547402702865e-12,2.9060783422899527e-17,-1.3444823486123997e-22,0.0
O1,-15.3,1740.0,50.0,5,-0.004356798239142643,3.0173387938334036e-08,-7.646331471227279e-13,1.0492314454856725e-17,-4.8356324928646066e-23,0.0
O1,-15.3,1740.0,75.0,5,0.004973250442828539,-7.32894688756804e-06,5.922832213136672e-11,-8.788007437249495e-18,1.3318574481081385e-21,0.0
O1,-15.3,1740.0,100.0,5,0.005116346983068841,-5.07763714684245e-06,3.8281031465280574e-11,2.7971067831734315e-17,8.553046699637306e-22,0.0
O1,-15.3,1740.0,250.0,5,0.004004013928223596,-1.7509072465127676e-06,8.083820362843003e-12,3.9639262415562503e-17,2.2507039219966355e-22,0.0
O1,-15.3,1740.0,500.0,5,0.003405667934048814,-1.0682519390193128e-06,6.131564377901552e-12,2.2168714867090575e-17,1.9815425794993875e-22,0.0
O1,-15.3,1740.0,1000.0,5,0.003084207274240287,-8.037272942753629e-07,4.168764047193497e-12,2.0554199061220444e-17,1.491393739401711e-22,0.0
O1,-15.3,1740.0,5000.0,5,0.0028336010380272682,-6.305450597069406e-07,2.921664041148981e-12,1.794735275986781e-17,1.2693034787250287e-22,0.0
O2,-13.9,0.0,0.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,0.1,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,5.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,10.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,25.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,50.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,75.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,100.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,250.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,500.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,1000.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,0.0,5000.0,5,0.0015498875512910486,-5.447451606101637e-08,-2.1750299834033023e-12,8.787504915033269e-18,-5.64494464498659e-23,0.0
O2,-13.9,22.0,0.0,5,0.00650183078167438,-2.7552719098500308e-06,1.5790738457087296e-11,5.0156369969079104e-17,4.302078811973966e-22,0.0
O2,-13.9,22.0,0.1,5,0.00649171521894011,-2.7407348574598737e-06,1.588523706412729e-11,4.901916795621473e-17,4.340712383669994e-22,0.0
O2,-13.9,22.0,5.0,5,0.0047742830233863595,-1.1049466851291188e-06,5.3916044680633215e-12,3.1534417505286413e-17,2.023424931584931e-22,0.0
O2,-13.9,22.0,10.0,5,0.003421459038446135,-4.5743254032203445e-07,1.5322756637529813e-12,1.5420272676212495e-17,1.0367540486183166e-22,0.0
O2,-13.9,22.0,25.0,5,0.0021515846572135217,-1.3956780854403072e-07,-1.796259673912983e-12,1.2936405207346703e-17,-3.056818752769059e-23,0.0
O2,-13.9,22.0,50.0,5,0.0015563156784124776,-5.681705625987178e-08,-2.9539280864486056e-12,9.964042508658758e-19,-2.4661656932804e-23,0.0
O2,-13.9,22.0,75.0,5,0.0015450428626338473,-5.484984344429862e-08,-2.6616405989496477e-12,5.977833677234302e-18,-4.7785792761411684e-23,0.0
O2,-13.9,22.0,100.0,5,0.0015448437211230317,-5.45794567083263e-08,-2.523058436685399e-12,7.204926757230035e-18,-5.259096585893785e-23,0.0
O2,-13.9,22.0,250.0,5,0.001546911966236427,-5.444887441818761e-08,-2.325311865606205e-12,8.315082688806148e-18,-5.591724096043871e-23,0.0
O2,-13.9,22.0,500.0,5,0.0015479178504050914,-5.4464162101346674e-08,-2.2763235608781817e-12,8.501209359754126e-18,-5.625531053330877e-23,0.0
O2,-13.9,22.0,1000.0,5,0.0015483412903350344,-5.447063693511553e-08,-2.255371747534324e-12,8.572007850471068e-18,-5.635424642623659e-23,0.0
