operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,m0p1,m0p2,m0p3,m0p4,m0p5,m0p6,m1p1,m1p2,m1p3,m1p4,m1p5,m2p1,m2p2,m2p3,m2p4,m3p1,m3p2,m3p3,m4p0,m4p1,m4p2,m5p0,m5p1,m6p0
O2,-13.9,16.0,250.0,0.14180097004275405,-0.005989842373512051,2.5779908518064326e-05,7615.192452592143,60537361.97709143,502677718968.1724,4355159166664137.5,3.926735519596311e+19,3.67089749663366e+23,123415.44413621625,1045250676.1323304,9228031440206.48,8.459777941992082e+16,8.017651012123938e+20,2711417.6341680624,24248346606.847267,224580505957809.03,2.1441274287584248e+18,75415579.00406082,702545097557.2528,6728518242240943.0,270095.7622548726,2522351479.679413,24159688930436.77,10205787.032830127,97540231527.44176,437072101.762976
O2,-13.9,16.0,500.0,0.14436569341307437,-0.006045153097607448,2.6005044983087238e-05,7652.745191604688,61130351.80718622,510013651463.4912,4439331833520409.0,4.020962917042421e+19,3.7758929492947993e+23,124624.24022017815,1060499985.3157699,9406286895405.568,8.662634103670069e+16,8.246772909832325e+20,2744434.1449555475,24659206891.339188,229441385310536.53,2.200474547455656e+18,76446738.45024455,715485415657.543,6883944819717008.0,272774.77468221984,2559465304.585204,24629424178946.09,10315040.001431763,99050594663.22893,442017075.5328502
O2,-13.9,16.0,1000.0,0.14536861046925809,-0.006064810701713906,2.608120876594095e-05,7668.933080359093,61386859.82907023,513197680624.2186,4475986695419565.0,4.062129888940289e+19,3.821910842712186e+23,125147.12859637711,1067118679.169574,9483911769214.76,8.751258790770846e+16,8.347191723919666e+20,2758737.2944565937,24837802881.442608,231561353421094.53,2.2251287702374707e+18,76893851.48647952,721115566246.221,6951793051200653.0,273932.89793504024,2575567922.079605,24833927594977.99,10362290.793684967,99706197311.66504,444156476.43266505
O2,-13.9,16.0,5000.0,0.14591963837386845,-0.006069136843450337,2.6084040646574363e-05,7680.617689238466,61572274.11492825,515502995311.86896,4502569882916697.0,4.092034800125316e+19,3.855394244320744e+23,125525.11365203095,1071910888.7126954,9540208173493.893,8.815638486284715e+16,8.420257826036145e+20,2769084.038595213,24967211610.403282,233100015418894.9,2.2430521620890967e+18,77217429.90383868,725196995097.4415,7001060021322623.0,274769.88391585014,2587225034.3409104,24982223933306.81,10396446.303749053,100180912658.19817,445703203.35723794
O2,-13.9,19.0,0.0,-0.5634030430796513,0.022721928904233406,-0.00042879215591278225,1144.6609933814368,1421419.9596149153,1912432385.2739167,2780480195465.917,4351353252098861.0,7.294619508589331e+18,2896.894196517905,3977290.190611304,5898885239.155692,9399885667327.453,1.5999093090496218e+16,23851.735083086656,34833390.04889028,54607333551.593834,91323217839171.58,326870.31723580696,500765752.7407979,817311186306.9613,4277.242479767916,6369996.96298577,10095834335.173624,104586.5590526368,160368251.78829044,3136130.20055052
O2,-13.9,19.0,0.1,-0.5611489343005214,0.022542974547527808,-0.0004245203549339317,1149.0609834854054,1432186.255066645,1933852633.725189,2821437310977.2583,4430416518092535.0,7.451633916009794e+18,2918.8427468227974,4021847.9647282264,5985784486.42111,9570671797385.467,1.6343422316268314e+16,24074.18186724545,35284660.78143477,55507527813.454285,93142613363678.44,330377.63802499353,507954532.6117047,831926747935.7225,4312.1125057213485,6445678.433571218,10252358293.810043,105541.24615052562,162429445.3262477,3167394.520882721
O2,-13.9,19.0,5.0,-0.2696404231852918,0.0038787349708424607,-4.747881584815985e-05,2069.714826469945,4574784.088834818,10796819851.681843,27159886850541.355,7.259317665251912e+16,2.0529903563007823e+20,9325.8837536869,22459745.715461213,57623256749.2822,156775942411548.94,4.5001882971996486e+17,102861.60656184098,263259741.60242635,713159266873.6843,2033879587757500.8,1770793.1938025858,4747395654.7364,13370954070095.766,15692.35572552413,41453611.322884336,114827004023.87035,447259.34002839547,1214822906.260036,15270283.202699944
O2,-13.9,19.0,10.0,-0.10985334520965381,-0.0009515087614499744,2.380813258475194e-06,3501.6661489445814,12967712.994056307,50800132567.574165,210219526536521.28,9.163153073247712e+17,4.1906489777549575e+21,26437.729653642997,105675442.42397356,445899044714.9446,1977781818768546.5,9.177529303502408e+18,387511.8457417536,1643281153.1126788,7308160473511.94,3.3915424334701188e+16,8220264.792421979,36449441773.58911,168242853535606.34,51321.18724103889,225982720.35931185,1033608426770.4241,1665455.6725656532,7527712986.818294,63242449.73806272
O2,-13.9,19.0,25.0,0.019526745694287497,-0.0025115783829931363,-7.011896782394874e-06,5956.536911429183,37198055.31807808,243663023523.90585,1672188584603048.5,1.1990507907112108e+19,8.949816058524336e+22,75836.90453984098,506761156.5321041,3544733890897.627,2.585193210120465e+16,1.956851776382494e+20,1475034.9956483515,10426395762.695066,76643678599133.12,5.831223361383886e+17,37948080.24462834,279785934925.9357,2129496166737280.5,163054.40085316362,1201431231.1364474,9117494885703.396,5908357.121572548,44596652074.291885,244911382.6209249
O2,-13.9,19.0,50.0,0.06506898800010043,-0.003071119469727751,-8.959203683495687e-06,7000.145734034956,51231449.47290424,392222403422.3268,3137645995208490.0,2.615794377444831e+19,2.264223334790153e+23,104445.25079469004,815632986.1910533,6649380073925.57,5.637056822183242e+16,4.947287398265942e+20,2202747.4256504555,18175381133.40406,155540362946131.0,1.374068546826155e+18,59706028.0323236,513412161081.1818,4545420994998970.0,227768.43605163452,1961275477.144518,17346834873018.842,8489384.951892367,74836559814.44655,359726191.19490284
O2,-13.9,19.0,75.0,0.07823447602949203,-0.00324262096977966,-9.367951990120964e-06,7291.43068998688,55543238.49231201,442290466664.0296,3677550620434540.0,3.1845109360145576e+19,2.86123371484306e+23,113234.94259161387,919718874.7350904,7792947043098.098,6.8617352786827256e+16,6.250562892799486e+20,2436147.832044732,20900563821.389927,185843590415309.1,1.7046945824773076e+18,66871086.55867125,597756999665.8582,5497554077682811.0,247445.83250619532,2216113889.9652944,20372019019843.8,9284942.394451687,85116595572.47173,395492926.9102091
O2,-13.9,19.0,100.0,0.08397007334301361,-0.003319013778849209,-9.536415902655283e-06,7415.696009781178,57435075.87638991,464869524654.4609,3927655339257677.0,3.454975268340142e+19,3.152547907835557e+23,117091.45594304631,966656519.0239793,8322653735439.433,7.444089686980859e+16,6.886404668622888e+20,2539824.128604243,22144931851.54071,200056281629037.72,1.8638685991494687e+18,70077898.53786589,636565579812.6991,5947541068588298.0,256044.15500297648,2330766522.7198915,21771293233260.94,9633898.361015694,89759488177.71823,411227885.60277367
O2,-13.9,19.0,250.0,0.14025306616969102,-0.005955587738349648,2.563938582761064e-05,7593.578003620079,60197366.96972282,498487355242.9674,4307255083707365.0,3.873301972230896e+19,3.611567908579418e+23,122722.37315743865,1036540054.2205207,9126582087293.572,8.344742249377086e+16,7.888178459199954e+20,2692518.6185008693,24014049832.22403,221818697878105.8,2.112227358808026e+18,74825922.5183915,695173256447.9143,6640299381417245.0,268558.78183149314,2501142997.111654,23892276378053.77,10143138.63145179,96677581739.99657,434237629.16303
O2,-13.9,19.0,500.0,0.14340426077352394,-0.006025230473105446,2.5925443784216684e-05,7637.96273576187,60896578.01756001,507117459096.9108,4406054190346877.0,3.983658893936659e+19,3.734269859282531e+23,124147.70500462035,1054479701.0979273,9335814391441.426,8.582325512185011e+16,8.155943748289213e+20,2731410.088087534,24496899806.604027,227518433419542.8,2.178153176708996e+18,76039820.6092255,710371470275.9591,6822434631385171.0,271718.8991144853,2544815534.2217197,24443738103632.07,10271972.02904716,98454300319.1125,440067456.8863008
O2,-13.9,19.0,1000.0,0.14464081029333278,-0.00605065427707897,2.6026607221739136e-05,7657.119735076116,61199621.55612084,510872868268.9724,4449216060090065.0,4.03205594451219e+19,3.788284427971215e+23,124765.44022668588,1062286032.8966248,9427218876705.863,8.686515284795354e+16,8.273813268041622e+20,2748295.2992517757,24707384824.276,230012856161246.8,2.2071157750510185e+18,76567413.37978263,717003894903.2296,6902230679140270.0,273087.4998928801,2563810777.902,24684572132748.863,10327797.889675932,99227498729.9006,442594681.9531039
O2,-13.9,19.0,5000.0,0.14549728245921179,-0.0060674188813270675,2.60914967459822e-05,7670.9540519962875,61418874.14979281,513595334825.0535,4480568551783569.5,4.0672806686091e+19,3.827674213723124e+23,125212.39154634051,1067945306.5268828,9493615002651.623,8.76234753442517e+16,8.359768440432769e+20,2760522.892418642,24860116672.5082,231826468327617.72,2.228214933091272e+18,76949678.68353681,721819169044.8328,6960280185348445.0,274077.41746915353,2577578791.588137,24859488894171.6,10368187.378448682,99788076635.56084,444423471.60528624
O2,-13.9,22.0,0.0,-0.6396741093201441,0.029169065766195934,-0.0005896804915505857,1008.9377260250284,1109229.725967994,1326638878.3358119,1720960463141.432,2411355808991554.0,3.631018061141535e+18,2260.462269214644,2758766.876336917,3650906363.39744,5209179832306.052,7964523883588566.0,17603.25156378471,22855011.40743005,31974364705.866367,47887542618074.37,230661.0185654314,314240420.24445367,457810336488.4587,3284.0675332994365,4332514.66189718,6107510519.645586,77817.96688783099,105724624.0588534,2270966.905021117
O2,-13.9,22.0,0.1,-0.6372695554501532,0.028959404172130474,-0.000584379393106739,1012.8964866599181,1117789.1385664882,1341750113.321958,1746698421273.301,2455771423391784.5,3.710133025671935e+18,2277.9112387463565,2790199.3231147444,3705513884.798914,5305126540972.048,8138038329360542.0,17769.09246315892,23154375.797909293,32507179919.828106,48851332314233.6,233152.0081811301,318788566.44864416,466067497918.7938,3310.8142591373653,4384229.246287105,6202837290.465744,78527.24142493942,107088794.77494316,2293576.719429938
O2,-13.9,22.0,5.0,-0.3155135262190096,0.006129484021420047,-8.3375648228236e-05,1855.1931821342096,3684453.693627471,7830862371.383841,17778362929020.49,4.2974167731595096e+16,1.1013065249672254e+20,7510.658531500621,16289489.27151464,37719691146.02216,92816051135116.1,2.4144044551924128e+17,78237.25653183063,180368851.8170633,441106577903.92334,1138092540463793.5,1289423.2736241885,3114804249.2713127,7922157734504.013,12276.615327235246,29162205.07299025,72806399639.53618,340106.71393672767,830926065.2456669,11339716.671924388
O2,-13.9,22.0,10.0,-0.12050343022971313,-0.0010132866720963675,2.662262354646547e-06,3223.200568796934,11002642.481378386,39783752410.49392,152156273942860.97,6.137501449126004e+17,2.6007503061792147e+21,22431.28147728703,82760062.70208426,322759571964.08673,1324880720387625.2,5.696681685649128e+18,314244.07881134417,1230434426.6703491,5059436786423.986,2.173714317031923e+16,6454309.667132936,26433857381.96665,112847289912769.08,42623.63666593918,173169112.767342,731788894915.3602,1356674.532464865,5659448813.148942,50716888.16165359
O2,-13.9,22.0,25.0,0.010486210531268105,-0.002409601871266907,-6.529513328689392e-06,5748.0700916754295,34660643.10995676,219354309679.5364,1455219329633631.2,1.0092746696237177e+19,7.290414148650488e+22,70663.97539636414,456214981.56003094,3084967951141.6416,2.176236027456867e+16,1.5942461828217186e+20,1349534.1625962234,9218649310.445986,65525736851150.4,4.823270581083854e+17,34306073.95288141,244477492952.7839,1799574091098130.2,151271.59449804574,1076888475.667524,7900345876884.124,5445510.054485153,39717522018.32007,224566395.184233
O2,-13.9,22.0,50.0,0.060500906158766334,-0.0030137470690528457,-8.790522396810387e-06,6896.9869197446615,49745767.26016672,375430874536.55945,2961338518548700.5,2.4348968034504643e+19,2.079186303249031e+23,101416.57769538849,780723916.3910849,6275918141877.456,5.247467180882846e+16,4.54328906944716e+20,2123303.142845863,17272729520.769375,145767509539748.8,1.2702025955736684e+18,57285512.67169293,485688817089.5002,4240723722109392.0,220963.10069967003,1875634634.469269,16357750965474.045,8215288.784226272,71395228824.7851,347439827.98308206
O2,-13.9,22.0,75.0,0.07523860151676706,-0.0032022446583416142,-9.294372089249814e-06,7226.333200600447,54564743.68521042,430757096574.9211,3551355187769914.0,3.049678751036841e+19,2.717719538649628e+23,111240.26430703107,895742709.6803932,7525663525955.762,6.571403800752078e+16,5.937296452332902e+20,2382822.612290645,20268528454.962284,178712761700383.44,1.6257878587774976e+18,65227304.95613449,578113783899.683,5272571383512362.0,242990.06472607012,2157482616.0338306,19665457502349.4,9104418.605344422,82746445900.7626,387363698.5836344
O2,-13.9,22.0,100.0,0.08175986500636859,-0.0032894226281492476,-9.472597970146569e-06,7368.034494141638,56705717.23434975,456121080907.1604,3830276894916399.0,3.349166951085081e+19,3.038050576937092e+23,115604.68371562836,948470371.979323,8116415390607.756,7.2162719598078e+16,6.636502454717535e+20,2499765.411213653,21661710563.674305,194510205546451.84,1.8014606503544945e+18,68837158.42922282,621474475334.5726,5771706137970065.0,252731.9919033204,2286364941.685296,21226658142849.184,9499384.495275527,87960187774.29507,405159208.2670445
O2,-13.9,22.0,250.0,0.09133357473068808,-0.0034191585639494967,-9.738395835971066e-06,7572.090034122682,59860261.17797384,494343762819.4948,4260011454890655.0,3.820742836306479e+19,3.553359164179274e+23,122035.20075319847,1027926680.6062279,9026531039815.742,8.231587989383149e+16,7.761150040370214e+20,2673802.525792304,23782649539.61953,219098275505736.75,2.0808871474466547e+18,74242393.61175574,687897917156.8818,6553466952137569.0,267034.19075544784,2480165345.1235194,23628497956003.953,10081017.264310284,95824634383.6083,431427779.7034391
O2,-13.9,22.0,500.0,0.1424155162617755,-0.006004209241234021,2.5840452569165425e-05,7623.2337565283815,60664123.73292652,504243083174.069,4373087970304508.0,3.946770364461004e+19,3.693182796522515e+23,123673.84563691088,1048504629.5731066,9266000079117.44,8.502910004261141e+16,8.066282690298472e+20,2718470.001260221,24335946145.19536,225615026371163.7,2.156098289408792e+18,75635730.41736425,705302734485.1941,6761580417724658.0,270668.6431690058,2530272609.186026,24259757385679.69,10229144.249029698,97862506049.58997,438129094.7514243
O2,-13.9,22.0,1000.0,0.14385223949354217,-0.0060337846830758185,2.595810031872707e-05,7645.347291209257,61013267.58672652,508562293105.3843,4422647147169693.0,4.002250622036788e+19,3.755004603457264e+23,124385.57508475993,1057483096.2482986,9370953771642.225,8.62235026849188e+16,8.201191017176477e+20,2737909.5528732627,24577852625.091244,228477053253530.28,2.1892754518788472e+18,76242856.64549164,712921766158.6484,6853094267701757.0,272245.98886705644,2552124463.581152,24536330028189.24,10293469.613581203,98751776445.5552,441040557.2914708
O2,-13.9,22.0,5000.0,0.1448617790182973,-0.0060540186452265835,2.603749770750361e-05,7661.3082910744,61265984.936208606,511696538088.7093,4458696832954553.0,4.042702045342341e+19,3.80018299606492e+23,124900.7388734618,1063998249.3657845,9447296568819.69,8.709434243474013e+16,8.299777845832264e+20,2751996.155380464,24753583909.73673,230561146527694.1,2.2134910170305009e+18,76683098.33987765,718460243670.7544,6919777562706581.0,273387.3358209936,2567977044.527809,24737469508256.44,10340030.45718318,99397121301.42336,443148523.23573947
O2,-13.9,22.0,0.0,-0.6396741093201441,0.029169065766195934,-0.0005896804915505857,1008.9377260250284,1109229.725967994,1326638878.3358119,1720960463141.432,2411355808991554.0,3.631018061141535e+18,2260.462269214644,2758766.876336917,3650906363.39744,5209179832306.052,7964523883588566.0,17603.25156378471,22855011.40743005,31974364705.866367,47887542618074.37,230661.0185654314,314240420.24445367,457810336488.4587,3284.0675332994365,4332514.66189718,6107510519.645586,77817.96688783099,105724624.0588534,2270966.905021117
O2,-13.9,22.0,0.1,-0.6372695554501532,0.028959404172130474,-0.000584379393106739,1012.8964866599181,1117789.1385664882,1341750113.321958,1746698421273.301,2455771423391784.5,3.710133025671935e+18,2277.9112387463565,2790199.3231147444,3705513884.798914,5305126540972.048,8138038329360542.0,17769.09246315892,23154375.797909293,32507179919.828106,48851332314233.6,233152.0081811301,318788566.44864416,466067497918.7938,3310.8142591373653,4384229.246287105,6202837290.465744,78527.24142493942,107088794.77494316,2293576.719429938
O2,-13.9,22.0,5.0,-0.3155135262190096,0.006129484021420047,-8.3375648228236e-05,1855.1931821342096,3684453.693627471,7830862371.383841,17778362929020.49,4.2974167731595096e+16,1.1013065249672254e+20,7510.658531500621,16289489.27151464,37719691146.02216,92816051135116.1,2.4144044551924128e+17,78237.25653183063,180368851.8170633,441106577903.92334,1138092540463793.5,1289423.2736241885,3114804249.2713127,7922157734504.013,12276.615327235246,29162205.07299025,72806399639.53618,340106.71393672767,830926065.2456669,11339716.671924388
O2,-13.9,22.0,10.0,-0.12050343022971313,-0.0010132866720963675,2.662262354646547e-06,3223.200568796934,11002642.481378386,39783752410.49392,152156273942860.97,6.137501449126004e+17,2.6007503061792147e+21,22431.28147728703,82760062.70208426,322759571964.08673,1324880720387625.2,5.696681685649128e+18,314244.07881134417,1230434426.6703491,5059436786423.986,2.173714317031923e+16,6454309.667132936,26433857381.96665,112847289912769.08,42623.63666593918,173169112.767342,731788894915.3602,1356674.532464865,5659448813.148942,50716888.16165359
O2,-13.9,22.0,25.0,0.010486210531268105,-0.002409601871266907,-6.529513328689392e-06,5748.0700916754295,34660643.10995676,219354309679.5364,1455219329633631.2,1.0092746696237177e+19,7.290414148650488e+22,70663.97539636414,456214981.56003094,3084967951141.6416,2.176236027456867e+16,1.5942461828217186e+20,1349534.1625962234,9218649310.445986,65525736851150.4,4.823270581083854e+17,34306073.95288141,244477492952.7839,1799574091098130.2,151271.59449804574,1076888475.667524,7900345876884.124,5445510.054485153,39717522018.32007,224566395.184233
O2,-13.9,22.0,50.0,0.060500906158766334,-0.0030137470690528457,-8.790522396810387e-06,6896.9869197446615,49745767.26016672,375430874536.55945,2961338518548700.5,2.4348968034504643e+19,2.079186303249031e+23,101416.57769538849,780723916.3910849,6275918141877.456,5.247467180882846e+16,4.54328906944716e+20,2123303.142845863,17272729520.769375,145767509539748.8,1.2702025955736684e+18,57285512.67169293,485688817089.5002,4240723722109392.0,220963.10069967003,1875634634.469269,16357750965474.045,8215288.784226272,71395228824.7851,347439827.98308206
O2,-13.9,22.0,75.0,0.07523860151676706,-0.0032022446583416142,-9.294372089249814e-06,7226.333200600447,54564743.68521042,430757096574.9211,3551355187769914.0,3.049678751036841e+19,2.717719538649628e+23,111240.26430703107,895742709.6803932,7525663525955.762,6.571403800752078e+16,5.937296452332902e+20,2382822.612290645,20268528454.962284,178712761700383.44,1.6257878587774976e+18,65227304.95613449,578113783899.683,5272571383512362.0,242990.06472607012,2157482616.0338306,19665457502349.4,9104418.605344422,82746445900.7626,387363698.5836344
O2,-13.9,22.0,100.0,0.08175986500636859,-0.0032894226281492476,-9.472597970146569e-06,7368.034494141638,56705717.23434975,456121080907.1604,3830276894916399.0,3.349166951085081e+19,3.038050576937092e+23,115604.68371562836,948470371.979323,8116415390607.756,7.2162719598078e+16,6.636502454717535e+20,2499765.411213653,21661710563.674305,194510205546451.84,1.8014606503544945e+18,68837158.42922282,621474475334.5726,5771706137970065.0,252731.9919033204,2286364941.685296,21226658142849.184,9499384.495275527,87960187774.29507,405159208.2670445
O2,-13.9,22.0,250.0,0.09133357473068808,-0.0034191585639494967,-9.738395835971066e-06,7572.090034122682,59860261.17797384,494343762819.4948,4260011454890655.0,3.820742836306479e+19,3.553359164179274e+23,122035.20075319847,1027926680.6062279,9026531039815.742,8.231587989383149e+16,7.761150040370214e+20,2673802.525792304,23782649539.61953,219098275505736.75,2.0808871474466547e+18,74242393.61175574,687897917156.8818,6553466952137569.0,267034.19075544784,2480165345.1235194,23628497956003.953,10081017.264310284,95824634383.6083,431427779.7034391
O2,-13.9,22.0,500.0,0.1424155162617755,-0.006004209241234021,2.5840452569165425e-05,7623.2337565283815,60664123.73292652,504243083174.069,4373087970304508.0,3.946770364461004e+19,3.693182796522515e+23,123673.84563691088,1048504629.5731066,9266000079117.44,8.502910004261141e+16,8.066282690298472e+20,2718470.001260221,24335946145.19536,225615026371163.7,2.156098289408792e+18,75635730.41736425,705302734485.1941,6761580417724658.0,270668.6431690058,2530272609.186026,24259757385679.69,10229144.249029698,97862506049.58997,438129094.7514243
O2,-13.9,22.0,1000.0,0.14385223949354217,-0.0060337846830758185,2.595810031872707e-05,7645.347291209257,61013267.58672652,508562293105.3843,4422647147169693.0,4.002250622036788e+19,3.755004603457264e+23,124385.57508475993,1057483096.2482986,9370953771642.225,8.62235026849188e+16,8.201191017176477e+20,2737909.5528732627,24577852625.091244,228477053253530.28,2.1892754518788472e+18,76242856.64549164,712921766158.6484,6853094267701757.0,272245.98886705644,2552124463.581152,24536330028189.24,10293469.613581203,98751776445.5552,441040557.2914708
O2,-13.9,22.0,5000.0,0.1448617790182973,-0.0060540186452265835,2.603749770750361e-05,7661.3082910744,61265984.936208606,511696538088.7093,4458696832954553.0,4.042702045342341e+19,3.80018299606492e+23,124900.7388734618,1063998249.3657845,9447296568819.69,8.709434243474013e+16,8.299777845832264e+20,2751996.155380464,24753583909.73673,230561146527694.1,2.2134910170305009e+18,76683098.33987765,718460243670.7544,6919777562706581.0,273387.3358209936,2567977044.527809,24737469508256.44,10340030.45718318,99397121301.42336,443148523.23573947
O2,-13.9,26.0,0.0,-0.7354059409153162,0.03809955216003406,-0.0008344461892912687,871.2047318631807,831866.3102013736,868634618.7299509,988517865470.5071,1220441328517235.8,1.6259240424354865e+18,1695.0523712698541,1806119.3556657885,2096932079.801936,2636529237322.5835,3566764525640332.0,12415.39897484687,14074803.59569893,17277316821.409115,22806093531229.965,154776.3198504019,184169153.763613,235489284464.29706,2433.4378983254,2789873.444280372,3435850955.5675693,55658.332296365625,65731646.79339821,1575080.6887170044
O2,-13.9,26.0,0.1,-0.7327172255477266,0.0378383308536155,-0.0008270662795388371,874.6932060061589,838400.5286563919,878682625.0534155,1003498634046.9678,1243174039152391.5,1.6616807886847716e+18,1708.3721059870925,1827018.3206638445,2128715016.5851867,2685637846327.9727,3645193880098108.0,12533.213481457375,14260673.426476015,17567467786.714058,23268243446250.477,156451.61167660446,186846431.71791136,239756901311.9709,2453.1034268301105,2823161.533259938,3489596823.764668,56161.10511172834,66578287.10692131,1590618.3651121757
O2,-13.9,26.0,5.0,-0.3754620079863391,0.009466953835693143,-0.00014171893006526543,1629.9406055748434,2852868.0038136863,5359271160.134432,10783718139238.38,2.316327264009752e+16,5.288113102682345e+19,5815.222663431499,11147704.015374796,22879491985.398098,50031815111090.49,1.1594789947204782e+17,56704.52858385584,115573422.10599668,250585254233.7341,574727525366911.0,888085.0522707228,1897258146.631402,4279494610070.775,9204.07962225026,19284654.17113424,42591951265.69762,246519.6290608189,531406062.71681297,7989211.249528505
O2,-13.9,26.0,10.0,-0.14654803036705427,-0.00064950903388964,5.577229043855463e-06,2914.2064765307355,9009989.9545387,29556952186.408638,102725593619341.34,3.771408099052028e+17,1.4568140825321427e+21,18368.5831466482,61486373.44350877,217918700579.2864,814225826345594.4,3.191643710892591e+18,243556.27687343548,865545596.0894045,3235634982853.6035,1.2658625573942098e+16,4807530.842053623,17876971588.803596,69407732094711.77,33972.447617396065,125145491.38313572,480331177036.863,1055460.535923785,3993537289.1201563,38688062.33914141
O2,-13.9,26.0,25.0,-0.0007652620011936147,-0.0022855657198025264,-5.8642639425885555e-06,5491.8076227582815,31662993.756022044,191735863834.1144,1217979871813464.2,8.09435671543422e+18,5.606449956960426e+22,64552.76940795205,398784747.698735,2582209686514.6733,1.7455392666254338e+16,1.2262083306545527e+20,1204083.829728582,7872636508.753546,53599838776939.83,3.78182533165243e+17,30136046.97479281,205605848595.63766,1449982294296575.0,137336.63243098534,935505022.9356935,6571854829704.954,4901582.966241765,34214047273.574425,200776181.5002997
O2,-13.9,26.0,50.0,0.054641257549360354,-0.00294024981187028,-8.582913036005669e-06,6764.102231645033,47863611.46972404,354505096069.1105,2745143065187177.0,2.216564786631927e+19,1.859311532036419e+23,97579.72652891836,737219335.7155622,5817946866011.214,4.777227502212644e+16,4.063186079167371e+20,2023414.7699746024,16156390928.132631,133874572977278.6,1.1457861419754534e+18,54256215.72277699,451563849807.9822,3871676554889103.0,212324.88481974386,1768799990.0152388,15144243638430.852,7868187.222253721,67112534642.326675,331909525.202575
O2,-13.9,26.0,75.0,0.0713908276844068,-0.0031521570610563766,-9.172130574482052e-06,7141.339014667484,53299988.38536716,415997178255.13104,3391427717001591.0,2.880440340125392e+19,2.539276268455293e+23,108662.01232499654,865058625.1987388,7186926621673.513,6.206971462655339e+16,5.547764234994959e+20,2314203.3532276726,19463336135.565044,169716746278178.44,1.5271905279764265e+18,63117859.63231249,553158601812.1884,4989533490869086.0,237221.97202541487,2082384372.0345,18769547410486.188,8871048.330347924,79714883111.97528,376866009.1270489
O2,-13.9,26.0,100.0,0.0788752587298622,-0.003251086365709859,-9.387057494913034e-06,7305.418555495424,55754620.47958527,444795036205.2836,3705095629733578.5,3.2140892062729376e+19,2.892871991142585e+23,113665.84405578974,924925454.661416,7851286878913.343,6.925424200135163e+16,6.319621684177223e+20,2447694.427590548,21038140592.24168,187403734384554.84,1.722044995493543e+18,67227526.80193307,602038999485.4493,5546849384439438.0,248407.62082117746,2228840174.3953547,20526195398464.37,9323937.027604587,85631427871.20877,397249894.470664
O2,-13.9,26.0,250.0,0.08997920995493369,-0.0034005555002315996,-9.702378059529352e-06,7543.618904469446,59415125.89296024,488889887017.1488,4198022861220945.5,3.751990706773027e+19,3.477445206013925e+23,121127.77714737786,1016589372.1246492,8895251490819.502,8.083569308673094e+16,7.595480162572835e+20,2649122.686117825,23478505022.154274,215533832143397.9,2.0399487419182648e+18,73473588.66701525,678343753768.5586,6439793224487436.0,265019.63459101337,2452543431.196664,23282303254843.727,9998967.992139736,94702022394.4278,427717830.4386912
O2,-13.9,26.0,500.0,0.14098602076198938,-0.0059719233800988505,2.5706536830370885e-05,7603.6880643662,60356285.84616857,500444595904.54,4329614361284629.0,3.898224747832853e+19,3.639221766576043e+23,123046.32606628805,1040608633.6164869,9173933806634.137,8.39839803266094e+16,7.948526611897591e+20,2701349.57665706,24123450584.19464,223107360511076.2,2.1271016052804856e+18,75101399.16904916,698614733928.4031,6681454273202519.0,269277.2818018038,2511049901.606484,24017098730678.0,10172422.44150183,97080503316.78304,435562452.4744672
O2,-13.9,26.0,1000.0,0.14286146403348401,-0.006013911413899699,2.5880128154958508e-05,7629.6930296966075,60766021.37903252,505502473770.646,4387524771414645.0,3.962916860794327e+19,3.711158233257035e+23,123881.55917381211,1051122504.5104274,9296573127922.46,8.53767063376035e+16,8.1055088307654e+20,2724141.0247875503,24406449027.83079,226448369570319.7,2.1657495726642772e+18,75812800.96384327,707522693514.2925,6788219598480953.0,271129.1137679855,2536644680.1346445,24340327871554.824,10247920.24438108,98121786880.56032,438978840.6313544
O2,-13.9,26.0,5000.0,0.144072535789737,-0.0060386926512947785,2.5978433341378346e-05,7648.493615838489,61063103.56753042,509180085105.0343,4429748399154617.0,4.010213450172745e+19,3.763891639292427e+23,124487.14258019127,1058767177.206751,9385991430434.264,8.639492196872589e+16,8.220583685745036e+20,2740686.3350337017,24612477584.878933,228887433498963.7,2.1940405074238264e+18,76329626.32791315,714012828159.7358,6866222254731544.0,272470.93915870826,2555248617.5244465,24575948681627.36,10302646.369439684,98878948072.37132,441456015.4414519
O2,-13.9,30.0,0.0,-0.8251419915645488,0.04716255769394678,-0.0010982765748883947,766.5595843008277,647718.1000651789,601577868.4774274,611733940521.8746,677711799512136.1,8.133166939929435e+17,1319.6824659314502,1250684.8995043924,1297571219.870687,1464081816377.4756,1784313232436945.2,9192.432497094478,9269615.236344758,10169188466.5625,12047648542778.314,109971.11552886483,116426932.82434784,133075097887.9409,1887.121694320179,1915514.9814573487,2099335988.3684185,41904.133737264696,43824523.595225096,1155520.54660149
O2,-13.9,30.0,0.1,-0.8231160402545519,0.04696959451125585,-0.0010896063214379692,769.6760459274501,652870.439619159,608608402.0520941,621079861995.6329,690412084262291.0,8.312778046840847e+17,1330.1847780886599,1265306.657523079,1317398406.8923135,1491518193222.06,1823712608302765.2,9279.923361654504,9392473.898462627,10340494207.924713,12292293845256.295,111159.21254178238,118119356.71230444,135487131100.27437,1902.1949212604413,1938263.8916669542,2132099477.3030434,42277.67142876233,44385453.007746935,1166761.8161847405
