operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,lambda_m0p3,m1p0,m2p0,m3p0
O2,-13.9,60.0,100.0,0.010371489521232942,-5.946309887350913e-07,-2.7370877579379203e-12,16.494407397720988,361.00920256587585,9467.818047288676
O2,-13.9,60.0,250.0,0.012008587541803473,-6.409309412613029e-07,-2.812683421005327e-12,17.697153117182538,399.3062960259311,10658.33876604777
O2,-13.9,60.0,500.0,0.012584977918582551,-6.599974900865791e-07,-2.832241747607734e-12,18.01539208780241,409.5972968014755,10981.024676107087
O2,-13.9,60.0,1000.0,0.012861405522148268,-6.693525696591984e-07,-2.846709237148422e-12,18.155150869210924,414.1367890354649,11123.718372652398
O2,-13.9,60.0,5000.0,0.013074308834269455,-6.767538717395707e-07,-2.8535933697250366e-12,18.256950045719094,417.4509272286327,11228.028324236
O2,-13.9,66.0,0.0,0.008322964173122735,-9.649333945106973e-06,-2.5046724000979636e-11,0.8917616730522592,6.58096311278957,82.15044198626022
O2,-13.9,66.0,0.1,0.008336489789125887,-9.618436338849814e-06,-2.499334499503156e-11,0.8955952140547127,6.614380245252841,82.6167848945049
O2,-13.9,66.0,5.0,0.00905375416247177,-5.069398827292665e-06,-1.5582421461095946e-11,1.7821486050170852,15.442314775985176,217.68897426859334
O2,-13.9,66.0,10.0,0.00827244563352441,-2.2706041638994087e-06,-9.264115252445863e-12,3.6020153860468267,39.772329157125355,668.9328131315872
O2,-13.9,66.0,25.0,0.007330043858440189,-7.650636973700193e-07,-4.523161815314054e-12,9.195708803446877,154.08295495333857,3433.5605371677175
O2,-13.9,66.0,50.0,0.00831427906434685,-5.714361959964427e-07,-3.272542856065466e-12,13.72985173926335,276.9555020937231,6921.647639407405
O2,-13.9,66.0,75.0,0.009373064507045259,-5.702465151101256e-07,-3.042052540141465e-12,15.469028794553536,329.1517417068648,8491.06382019267
O2,-13.9,66.0,100.0,0.01016426793287559,-5.898459361345012e-07,-2.7340612657672553e-12,16.300608732830455,354.930312384833,9280.437141738534
O2,-13.9,66.0,250.0,0.01184816581403152,-6.358089890975432e-07,-2.8068469154422085e-12,17.600978988966986,396.2089378700792,10561.439068429478
O2,-13.9,66.0,500.0,0.012456314141198412,-6.556565198982544e-07,-2.8281817308368376e-12,17.94783384898265,407.40730864573936,10912.26150521075
O2,-13.9,66.0,1000.0,0.012750800091115616,-6.655380506621068e-07,-2.8435844332132044e-12,18.100531223903058,412.3612492541588,11067.880960897386
O2,-13.9,66.0,5000.0,0.012978934219798509,-6.734254061604946e-07,-2.8505689162816252e-12,18.21189793371016,415.9834391021039,11181.826420094776
O2,-13.9,77.0,0.0,-0.002540649764809978,-4.44335238787343e-08,2.194360546282919e-13,0.769604497793075,5.538405027147896,67.81013099062366
O2,-13.9,77.0,0.1,-0.002529496487512523,-4.42451579169593e-08,2.1846597795710948e-13,0.7729356715254881,5.566259096108432,68.18785748769648
O2,-13.9,77.0,5.0,0.009087049812463149,-5.8718076953293e-06,-1.7097747724156388e-11,1.548617148118225,12.909716919435613,176.79217269323556
O2,-13.9,77.0,10.0,0.008453408263400984,-2.6374613718814148e-06,-1.019291271841063e-11,3.1747076355899573,33.370529251783964,541.8825202856817
O2,-13.9,77.0,25.0,0.007324434172368574,-8.323666860548793e-07,-4.838916305721563e-12,8.476899737420771,136.72460792057922,2973.2633698869927
O2,-13.9,77.0,50.0,0.00806810951554833,-5.79978401145929e-07,-3.3803150614868922e-12,13.145806822526884,259.9916045162236,6421.023627006214
O2,-13.9,77.0,75.0,0.009052935760751455,-5.670045841094671e-07,-3.0840462580776665e-12,15.033885937706778,315.867331517592,8087.779795521681
O2,-13.9,77.0,100.0,0.009826828857952576,-5.827825930706285e-07,-2.7404841513777824e-12,15.956889575673532,344.2142907152986,8951.246654304363
O2,-13.9,77.0,250.0,0.011573731648602432,-6.273339710735019e-07,-2.7926157390601824e-12,17.42734786175715,390.63210442582727,10387.23350028938
O2,-13.9,77.0,500.0,0.012231799093474088,-6.481935426782881e-07,-2.8207489953253316e-12,17.825284080394894,403.44201519668786,10787.88398829841
O2,-13.9,77.0,1000.0,0.012557735813979377,-6.590747213684542e-07,-2.831390061634923e-12,18.001244091205425,409.13843475854713,10966.612773769732
O2,-13.9,77.0,5000.0,0.012809865661727612,-6.675682692484061e-07,-2.8454341820132192e-12,18.129877279853037,413.3149819850668,11097.870038854393
O2,-13.9,90.0,0.0,-0.0029595169875758645,-5.1508962433983474e-08,2.5585472991675254e-13,0.6623727673343089,4.65918081974385,56.047626683571174
O2,-13.9,90.0,0.1,-0.002946486107543912,-5.12888156364273e-08,2.547220855239588e-13,0.6652569983328175,4.6823856826893575,56.35396749227027
O2,-13.9,90.0,5.0,0.009043876753430288,-6.776164992051445e-06,-1.934785655259732e-11,1.3409512725046115,10.7799855302621,143.63969561066745
O2,-13.9,90.0,10.0,0.008633070915498958,-3.076014925410376e-06,-1.1249477536148901e-11,2.784344465107377,27.878437330339004,437.09816273736664
O2,-13.9,90.0,25.0,0.007354301968158642,-9.165317699885011e-07,-5.1906598656384504e-12,7.760026741932808,120.096974798786,2542.70044375035
O2,-13.9,90.0,50.0,0.007846622872020472,-5.934676757564427e-07,-3.5183081579658817e-12,12.51656686686274,242.0576969225692,5897.46615296647
O2,-13.9,90.0,75.0,0.0087440688841497,-5.662467044413618e-07,-3.1440856728341355e-12,14.550173073768358,301.2726164397577,7647.653734661398
O2,-13.9,90.0,100.0,0.009452697422573502,-5.713350060406623e-07,-3.0345736118764675e-12,15.568910063956185,332.22121697899087,8584.594203334775
O2,-13.9,90.0,250.0,0.01127827413390903,-6.186568784413827e-07,-2.7706897648458847e-12,17.226513136272064,384.2060086946412,10186.926408405545
O2,-13.9,90.0,500.0,0.011983905912192632,-6.401367916855127e-07,-2.811814556015492e-12,17.682592919539932,398.8369938828035,10643.65016140058
O2,-13.9,90.0,1000.0,0.012340335710293924,-6.517813813380186e-07,-2.824482038888107e-12,17.885300020291375,405.38274453742235,10848.737206869455
O2,-13.9,90.0,5000.0,0.01262083959140666,-6.612151148282359e-07,-2.8333583896655962e-12,18.03389122711648,410.19746798825514,10999.878114952482
O2,-13.9,105.0,0.0,-0.00344260934885591,-5.967146959221044e-08,2.978335974430196e-13,0.5706324771241169,3.9339919387478206,46.591429319667355
O2,-13.9,105.0,0.1,-0.0034274139025766946,-5.941469584456727e-08,2.965134711141927e-13,0.5731299137196251,3.953401260750169,46.841488418246534
O2,-13.9,105.0,5.0,0.008905055659819215,-7.752790272732346e-06,-2.1364858155901325e-11,1.161270224835148,9.032422125782547,117.37695345777985
O2,-13.9,105.0,10.0,0.00879493888967601,-3.5845385145191773e-06,-1.2409697582394137e-11,2.4383919287636138,23.307570265305923,353.28550841626793
O2,-13.9,105.0,25.0,0.0074168197896226674,-1.0185094529247013e-06,-5.5613597756403964e-12,7.070135229835056,104.78308142210429,2156.362156033321
O2,-13.9,105.0,50.0,0.007679653066617995,-6.139988961860509e-07,-3.682708787165139e-12,11.86145578388567,223.78335622974342,5370.5025965882405
O2,-13.9,105.0,75.0,0.008458986403622864,-5.686363392885165e-07,-3.2212865085148113e-12,14.02933655567591,285.76835507589635,7183.662478328542
O2,-13.9,105.0,100.0,0.009129778383761403,-5.675706789426025e-07,-3.0730561648690288e-12,15.14404563801942,319.21669375118734,8189.224092374914
O2,-13.9,105.0,250.0,0.010967650696240729,-6.098128578370543e-07,-2.7543725342545996e-12,17.000457149321896,377.00478057385385,9963.012758404888
O2,-13.9,105.0,500.0,0.01171888241048241,-6.317581883460263e-07,-2.8014066020872545e-12,17.52076199763386,393.63003692214994,10480.838619740247
O2,-13.9,105.0,1000.0,0.01210508085201097,-6.440479536767089e-07,-2.8163833350206425e-12,17.75336062003512,401.11923649074487,10715.103900244167
O2,-13.9,105.0,5000.0,0.012412500170405395,-6.541885838161371e-07,-2.826771626762551e-12,17.92439336471099,406.6481232030618,10888.435659187115
O2,-13.9,123.0,0.0,-0.004022015740572287,-6.946321127210778e-08,3.4815920483860874e-13,0.4893080122441306,3.3121993979868214,38.67269830579888
O2,-13.9,123.0,0.1,-0.004004225534378492,-6.916254208743575e-08,3.4661428206983926e-13,0.4914591611992612,3.328390123296,38.876579822163464
O2,-13.9,123.0,5.0,0.00863467577516446,-8.816965725807477e-06,-2.345545338526836e-11,1.000410040415349,7.544401723534966,95.75418463732063
O2,-13.9,123.0,10.0,0.00893616371019108,-4.1928894836826766e-06,-1.3745425307996919e-11,2.122003305876902,19.38067228377108,284.0925487429536
O2,-13.9,123.0,25.0,0.007507551422226224,-1.1447685406639396e-06,-6.112664391946209e-12,6.388577003922375,90.36100693857523,1802.7700412771792
O2,-13.9,123.0,50.0,0.0075345199246489546,-6.421528214339571e-07,-3.857007048014309e-12,11.160493929791816,204.70314528022962,4828.003413593417
O2,-13.9,123.0,75.0,0.00819128048413812,-5.749848445968824e-07,-3.3235873863897577e-12,13.451525237642539,268.83409631520124,6681.34818577636
O2,-13.9,123.0,100.0,0.008812674942694325,-5.661739541118235e-07,-3.128429861189117e-12,14.663846569801267,304.68574762701513,7750.297804499433
O2,-13.9,123.0,250.0,0.010650602252979417,-6.016450836436944e-07,-2.740122754086212e-12,16.736899940413476,368.652240414216,9704.053244150367
O2,-13.9,123.0,500.0,0.011427629822484292,-6.229168482671834e-07,-2.7860729315696588e-12,17.330432454412,387.52780822837167,10290.412190032814
O2,-13.9,123.0,1000.0,0.01184260869284477,-6.356335281192921e-07,-2.8066221630690773e-12,17.59758034057904,396.09959044020553,10558.020074239006
O2,-13.9,123.0,5000.0,0.012177536285149552,-6.464119075627432e-07,-2.818911529885576e-12,17.794738430300395,402.45513813731486,10756.954946910046
O2,-13.9,124.0,0.0,-0.004054195249945728,-7.000707445388244e-08,3.50953671763191e-13,0.4854643118123799,3.2833044337471224,38.309152904097026
O2,-13.9,124.0,0.1,-0.004036260977785772,-6.970396837496213e-08,3.493962668305475e-13,0.4875990146309928,3.299346516922117,38.51093850465397
O2,-13.9,124.0,5.0,0.00861669731435886,-8.872414037032773e-06,-2.3563784710954454e-11,0.9927700741003546,7.4755508369179475,94.77131647252226
O2,-13.9,124.0,10.0,0.008942477510598212,-4.226528997920523e-06,-1.3817642921809577e-11,2.1068163225778616,19.19841830701697,280.9502871082933
O2,-13.9,124.0,25.0,0.007513133098974901,-1.1519766106811155e-06,-6.137050128661557e-12,6.354545025331713,89.66012052093274,1785.8649187749954
O2,-13.9,124.0,50.0,0.00752806019215381,-6.438135505945575e-07,-3.8664165071347135e-12,11.123972833579076,203.72296476428787,4800.361227623294
O2,-13.9,124.0,75.0,0.008178432056150847,-5.754444155366054e-07,-3.3288027018906688e-12,13.42081696703626,267.9421728713903,6655.027022719686
O2,-13.9,124.0,100.0,0.00879690951392612,-5.661780781910091e-07,-3.1318405509059385e-12,14.638060186931718,303.91058592624836,7726.970681029943
O2,-13.9,124.0,250.0,0.010633177039712357,-6.011695085984461e-07,-2.741049313290465e-12,16.72249727311862,368.19715777116164,9689.967651110732
O2,-13.9,124.0,500.0,0.011412175915447345,-6.224555246652327e-07,-2.7853258280724677e-12,17.319979763936278,387.19336516410317,10279.987501425006
O2,-13.9,124.0,1000.0,0.011828626695456958,-6.351950306488284e-07,-2.8059029963901807e-12,17.58900600067804,395.82375435899877,10549.396014297437
O2,-13.9,124.0,5000.0,0.012164936957605068,-6.459998135791543e-07,-2.818466626135895e-12,17.787590353704715,402.2242815352069,10749.72132386439
O2,-13.9,143.0,0.0,-0.004665411990897056,-8.033778656420209e-08,4.040230003962237e-13,0.4224175532611642,2.8157434239125685,32.48346519972965
O2,-13.9,143.0,0.1,-0.00464474214287924,-7.998841188867353e-08,4.0222856822018746e-13,0.4242814750034144,2.8293931552638436,32.65198977024871
O2,-13.9,143.0,5.0,0.008230035785828482,-9.851497984766458e-06,-2.5425198107163446e-11,0.8669724851299996,6.365898513261312,79.15891171885815
O2,-13.9,143.0,10.0,0.009033190571674872,-4.8570902011567654e-06,-1.51516246375518e-11,1.854622428437668,16.25732551989164,231.1630723833624
O2,-13.9,143.0,25.0,0.007622492996297645,-1.2912530729239705e-06,-6.588372996342423e-12,5.770495380561623,77.92904434541471,1507.1273207361774
O2,-13.9,143.0,50.0,0.007430784130857175,-6.770132419846562e-07,-4.0469847349839885e-12,10.472827488918087,186.48764711173018,4318.18079452635
O2,-13.9,143.0,75.0,0.00796345849586839,-5.854820128676463e-07,-3.44057605388414e-12,12.862891684845245,251.88327361771928,6183.559050747172
O2,-13.9,143.0,100.0,0.008528719616928521,-5.67692272386593e-07,-3.20042510545629e-12,14.16479304486905,289.77914756766074,7303.327768831918
O2,-13.9,143.0,250.0,0.010326789288426768,-5.935836481363381e-07,-2.735628841171869e-12,16.453480541725973,359.7232592024031,9428.141051060751
O2,-13.9,143.0,500.0,0.01113429790085755,-6.14498905974872e-07,-2.7635699428376536e-12,17.123747190792223,380.92808722254784,10084.929816991538
O2,-13.9,143.0,1000.0,0.011574220465734511,-6.273488848115793e-07,-2.7926378692311944e-12,17.427666547098877,390.64232233748635,10387.552368072353
O2,-13.9,143.0,5000.0,0.011933909153892256,-6.385313492630765e-07,-2.8102111622519055e-12,17.65285974847171,397.87905969044687,10613.675320285367
O2,-13.9,167.0,0.0,-0.0054369487122318105,-9.33765199079978e-08,4.709503092127706e-13,0.3628876374863276,2.3853792787604338,27.219364937842784
O2,-13.9,167.0,0.1,-0.005412828354014325,-9.296868611772379e-08,4.688552429182314e-13,0.3644941154620968,2.3968506831627696,27.358419008758105
O2,-13.9,167.0,5.0,-0.0026177023795358706,-4.5734908037913515e-08,2.2613729362157358e-13,0.7473517809478302,5.353169044060642,65.30595755230951
O2,-13.9,167.0,10.0,0.009084115290657179,-5.6377484376666095e-06,-1.6668467282774028e-11,1.6110273803063382,13.572425243968775,187.3458107470817
O2,-13.9,167.0,25.0,0.007762682493330752,-1.4724281271595411e-06,-7.139135182131727e-12,5.170242990333343,66.48192701524775,1243.5377985923767
O2,-13.9,167.0,50.0,0.007359138590577473,-7.223569420102794e-07,-4.3042318857873965e-12,9.751786667066929,167.95554968207554,3808.504083442262
O2,-13.9,167.0,75.0,0.007769134665608137,-6.021915864952075e-07,-3.5930998058786846e-12,12.221140799277224,233.7654015248076,5657.495735625265
O2,-13.9,167.0,100.0,0.008259664878474494,-5.728813348716411e-07,-3.2934260143293327e-12,13.609007903547466,273.42111530020685,6816.931853848153
O2,-13.9,167.0,250.0,0.009987670507431979,-5.859812476939504e-07,-2.7377144832694888e-12,16.125795256314213,349.46965787166266,9112.506216794063
O2,-13.9,167.0,500.0,0.010814092485997746,-6.05614480642148e-07,-2.746237844003158e-12,16.88214054799388,373.2493252320792,9846.478540667234
O2,-13.9,167.0,1000.0,0.011280452759999459,-6.187178260133038e-07,-2.7709558209034726e-12,17.22805158577642,384.2551336510205,10188.455919133692
O2,-13.9,167.0,5000.0,0.01166401937024493,-6.301099703391127e-07,-2.7963613339452026e-12,17.485563418810468,392.49974736761186,10445.535716203067
O2,-13.9,195.0,0.0,-0.006336315566039142,-1.0858242060593595e-07,5.490395418089679e-13,0.3116481624558197,2.023655571102278,22.871163575485586
O2,-13.9,195.0,0.1,-0.006308176103892029,-1.08106740151675e-07,5.465979616346776e-13,0.3130316749230422,2.0333161817081358,22.98635745995833
O2,-13.9,195.0,5.0,-0.00304655738385814,-5.2979486403741474e-08,2.634198157747323e-13,0.643729891761678,4.5097856746456335,54.08085778286789
O2,-13.9,195.0,10.0,0.009065612097249574,-6.512031460279251e-06,-1.826270404885166e-11,1.3969629002965538,11.342905852689581,152.2849311797105
O2,-13.9,195.0,25.0,0.007920599518613217,-1.6896833702506567e-06,-7.750726053998518e-12,4.610698855788487,56.40039081197274,1019.2901937499958
O2,-13.9,195.0,50.0,0.007325503998800023,-7.79561538434281e-07,-4.594118094070519e-12,9.026728153304957,149.94284693474103,3322.8445531659277
O2,-13.9,195.0,75.0,0.007610516467703286,-6.25791421565954e-07,-3.756478592541477e-12,11.548914031010039,215.21392458405347,5125.833460666028
O2,-13.9,195.0,100.0,0.008018272004627378,-5.824874378502552e-07,-3.405718242522356e-12,13.013303190359087,256.18502633502123,6309.391010127747
O2,-13.9,195.0,250.0,0.009612255273556154,-5.738386895342343e-07,-3.021014026868893e-12,15.759617779372231,338.10249056589186,8764.158464116601
O2,-13.9,195.0,500.0,0.010500932566054376,-5.978730508397967e-07,-2.735467082926093e-12,16.608743617666992,364.6078719057164,9578.959902527846
O2,-13.9,195.0,1000.0,0.010968196166547527,-6.098279624014681e-07,-2.754400432941359e-12,17.000870693474305,377.01792328366463,9963.420873042116
O2,-13.9,195.0,5000.0,0.011374537703369865,-6.213363609025125e-07,-2.783503731625901e-12,17.294348254089993,386.3735657168492,10254.4394091131
O2,-13.9,228.0,0.0,-0.00739526206462952,-1.2648369836966606e-07,6.409137972197033e-13,0.2671849885178625,1.7163361936633834,19.234168043635005
O2,-13.9,228.0,0.1,-0.007362395184795393,-1.2592808675343613e-07,6.380625693499485e-13,0.268373991480426,1.7244746049680908,19.329786195861207
O2,-13.9,228.0,5.0,-0.0035517599482113144,-6.15159446199948e-08,3.0731572481500684e-13,0.5533123483834479,3.799899277630056,44.86853199388233
O2,-13.9,228.0,10.0,0.008953802360293377,-7.47990508205601e-06,-2.0807049621039594e-11,1.2078163211666089,9.476541378976409,123.96576396344122
O2,-13.9,228.0,25.0,0.008090053133265223,-1.9513875567158765e-06,-8.439745768070428e-12,4.089131524518564,47.54484622088234,829.3591975355433
O2,-13.9,228.0,50.0,0.007328565121009161,-8.514504259691923e-07,-4.9219372981034045e-12,8.299459940349575,132.54362119402586,2863.9932370890538
O2,-13.9,228.0,75.0,0.007482404474696807,-6.571435386047821e-07,-3.940598446438579e-12,10.845806400645149,196.30387127504318,4591.8895265144065
O2,-13.9,228.0,100.0,0.007813974182077462,-5.978421056289103e-07,-3.5562654307686283e-12,12.374890036068235,238.07059222220315,5781.910938593636
O2,-13.9,228.0,250.0,0.009280376379112313,-5.69112854237472e-07,-3.051856624809145e-12,15.348844595661593,325.46825888497716,8378.994405624386
O2,-13.9,228.0,500.0,0.010161231466285215,-5.89777798299029e-07,-2.734068276051201e-12,16.297680984810967,354.8386798865004,9277.616087218265
O2,-13.9,228.0,1000.0,0.010655129396383,-6.017607919815537e-07,-2.7403118422593257e-12,16.74069599738186,368.77220846092837,9707.76687295985
O2,-13.9,228.0,5000.0,0.01106670438384536,-6.125836129152766e-07,-2.7598649097730197e-12,17.07428819894591,379.352995715324,10035.962471081215
O2,-13.9,260.0,0.0,-0.008421052189399625,-1.438246248844796e-07,7.298935021840159e-13,0.23471298761626405,1.4957723782251198,16.657527405304283
O2,-13.9,260.0,0.1,-0.008383610671909675,-1.4319167804226117e-07,7.266460006982319e-13,0.2357593327850542,1.502828443924748,16.739511596957975
O2,-13.9,260.0,5.0,-0.004041412454823945,-6.979103306867295e-08,3.4984362064106667e-13,0.4869839227359762,3.294722748185785,38.45276560590619
O2,-13.9,260.0,10.0,0.00877032115701713,-8.348422907401207e-06,-2.256433525090722e-11,1.0676400468980742,8.157423351553806,104.57527451094678
O2,-13.9,260.0,25.0,0.00823916603141917,-2.2097803746363146e-06,-9.108273399717027e-12,3.684920809968161,41.06011019344511,695.0688587632499
O2,-13.9,260.0,50.0,0.007358407965716143,-9.247281354632029e-07,-5.226010374933559e-12,7.698036633204267,118.69269709608228,2506.8453361532347
O2,-13.9,260.0,75.0,0.007403045045913547,-6.90377452317473e-07,-4.1315280893580415e-12,10.24120682506587,180.46957418806028,4151.6256488804665
O2,-13.9,260.0,100.0,0.007667983079155358,-6.1569382440604e-07,-3.6948353663500756e-12,11.812926892446356,222.44633562318126,5332.222805655344
O2,-13.9,260.0,250.0,0.009009833011138255,-5.667429547978338e-07,-3.091032604506115e-12,14.970464979884,313.9433036707948,8029.578444943316
O2,-13.9,260.0,500.0,0.009873731943451989,-5.837035797402981e-07,-2.7385379525088915e-12,16.006973425573452,345.770468449559,8998.960548768813
O2,-13.9,260.0,1000.0,0.010373135366852663,-5.946703461815644e-07,-2.737118054792666e-12,16.49589909302471,361.05609445247666,9469.265250176904
O2,-13.9,260.0,5000.0,0.010807864989205615,-6.057191930341202e-07,-2.747948873901894e-12,16.86617971785038,372.74344007906785,9830.793182981379
O2,-13.9,266.0,0.0,-0.008613270985123657,-1.4707407171279845e-07,7.465653485462002e-13,0.22948361073215284,1.460559028601769,16.248829583953352
O2,-13.9,266.0,0.1,-0.008574972765048103,-1.464266429245866e-07,7.432436435030144e-13,0.2305069341572673,1.46744313086046,16.328670372513407
O2,-13.9,266.0,5.0,-0.004133195898536469,-7.134227295235022e-08,3.578138703250483e-13,0.47627879521570204,3.2144334563190715,37.444274390477794
O2,-13.9,266.0,10.0,0.00872863366744403,-8.502962267312959e-06,-2.2872633760558687e-11,1.0449021386877733,7.9486589025128795,101.55726548425687
O2,-13.9,266.0,25.0,0.008266016649451988,-2.2587436262415943e-06,-9.233730778942609e-12,3.6178659158741504,40.017406732838786,673.8925081136555
O2,-13.9,266.0,50.0,0.007366120895886965,-9.388246831563816e-07,-5.279103066418843e-12,7.5948435647666255,116.36720957347643,2447.652956588135
O2,-13.9,266.0,75.0,0.00739203111863334,-6.968886524884485e-07,-4.1676096394967894e-12,10.135271054508976,177.73737897728057,4076.3347016233283
O2,-13.9,266.0,100.0,0.0076446574802379935,-6.192757563448501e-07,-3.72016823860467e-12,11.713192934646251,219.70595105782195,5253.88531680906
O2,-13.9,266.0,250.0,0.008963978453390791,-5.665192272534627e-07,-3.0987491870037056e-12,14.901586141761351,311.85724680177134,7966.536450979084
O2,-13.9,266.0,500.0,0.009823785082345894,-5.827236038017837e-07,-2.7406094343953856e-12,15.953616483488616,344.11265412102773,8948.131469560172
O2,-13.9,266.0,1000.0,0.01032385095735045,-5.935129356290071e-07,-2.7356537333142235e-12,16.45079452150209,359.6389038713636,9425.539027298091
O2,-13.9,266.0,5000.0,0.010760343111283462,-6.044709669628539e-07,-2.74558097784874e-12,16.82772286019187,371.52524312946855,9793.034389619186
O2,-13.9,311.0,0.0,-0.0100537381205929,-1.714228083162883e-07,8.714543164874854e-13,0.19662735812893867,1.2412659853960266,13.720524370482405
O2,-13.9,311.0,0.1,-0.01000902505725915,-1.7066704880608967e-07,8.675786247689602e-13,0.19750573248582465,1.2470846319516975,13.787229502679914
O2,-13.9,311.0,5.0,-0.004821307122983183,-8.297297417597466e-08,4.175582916413447e-13,0.4088690451711025,2.7168442912831354,31.265258312075172
O2,-13.9,311.0,10.0,0.008355141246158057,-9.575124909081704e-06,-2.4935945507584738e-11,0.900987296915292,6.661454930972848,83.27440737243963
O2,-13.9,311.0,25.0,0.008449592266533659,-2.628970327939047e-06,-1.0172123884979979e-11,3.1834008048757867,33.49676436654505,544.338921648369
O2,-13.9,311.0,50.0,0.007436734885053206,-1.0472126324586084e-06,-5.67257025933965e-12,6.901025724742697,101.13734356340021,2065.9832950978084
O2,-13.9,311.0,75.0,0.007338551324390848,-7.480990819592017e-07,-4.436499896332325e-12,9.405581066660154,159.2744114821358,3573.174217485209
O2,-13.9,311.0,100.0,0.007509512164378481,-6.488541561968305e-07,-3.895012462533539e-12,11.015671168773329,200.8245840949242,4718.758730607815
O2,-13.9,311.0,250.0,0.008660024742692209,-5.666360142026165e-07,-3.1619400941143097e-12,14.404523987721404,296.91459027598734,7516.852077313346
O2,-13.9,311.0,500.0,0.00944912153448533,-5.712833415733528e-07,-3.0349096989752483e-12,15.56450129654199,332.08557295322805,8580.458271373964
O2,-13.9,311.0,1000.0,0.009982207007880464,-5.858685764686416e-07,-2.7377276361296414e-12,16.12021446541585,349.2956888241341,9107.162362371668
O2,-13.9,311.0,5000.0,0.01042789208312449,-5.9602185964212e-07,-2.7367345298942475e-12,16.54479243158792,362.59392710935987,9516.741539114937
O2,-13.9,363.0,0.0,-0.011715701244184753,-1.9951364452854192e-07,1.0154946874495731e-12,0.16871420853765465,1.057619086078393,11.626039766975206
O2,-13.9,363.0,0.1,-0.011663598434609332,-1.9863299994020633e-07,1.0109796340148502e-12,0.16946902999570118,1.0625530717242602,11.682034295677305
O2,-13.9,363.0,5.0,-0.005615874837540337,-9.640185976644901e-08,4.864909581109154e-13,0.3513977167728745,2.303563980520586,26.229659225522518
O2,-13.9,363.0,10.0,-0.0025150968711020872,-4.400196812070209e-08,2.1721351398013144e-13,0.7772792696566196,5.602627421481945,68.68150318149617
O2,-13.9,363.0,25.0,0.0086279097604631,-3.061782052291273e-06,-1.12156643119659e-11,2.795474833383397,28.03018445339488,439.9360502107269
O2,-13.9,363.0,50.0,0.007532186052073611,-1.176451191849158e-06,-6.219139939788658e-12,6.242083917730268,87.3573574831066,1730.5160755068591
O2,-13.9,363.0,75.0,0.007322365747044307,-8.114807389768135e-07,-4.744984581393439e-12,8.683188791912865,141.63790564441882,3102.4896025254197
O2,-13.9,363.0,100.0,0.0074101729563272505,-6.864594147007517e-07,-4.1106659931705254e-12,10.306448918358381,182.15859891392003,4198.272336068361
O2,-13.9,363.0,250.0,0.008380307118153144,-5.699972711743247e-07,-3.247995786770472e-12,13.8699072083587,281.0674207892297,7043.7391040446655
O2,-13.9,363.0,500.0,0.009125382864230447,-5.675342295676264e-07,-3.0736747497273908e-12,15.137849052726526,319.02804069282274,8183.505977487777
O2,-13.9,363.0,1000.0,0.009607742692862275,-5.737626175852651e-07,-3.021369434191984e-12,15.754382223208092,337.9406719630366,8759.21171704201
O2,-13.9,363.0,5000.0,0.010091224458079424,-5.882141424288421e-07,-2.7352976329797525e-12,16.229473841008232,352.70565145194826,9211.977052091846
O2,-13.9,424.0,0.0,-0.013661800482937561,-2.3240580491515772e-07,1.1841205195265549e-12,0.14462917291724706,0.9011245801991524,9.858102028597283
O2,-13.9,424.0,0.1,-0.013601060085908263,-2.3137921304413015e-07,1.1788580920543912e-12,0.14527708261341946,0.9053105355957528,9.905185838630038
O2,-13.9,424.0,5.0,-0.0065471536788161595,-1.1214661300110101e-07,5.673342479362281e-13,0.3016575050381636,1.9540695928930492,22.04295638581151
O2,-13.9,424.0,10.0,-0.0029277300385285652,-5.097194918403637e-08,2.5309177444055883e-13,0.66945273991229,4.7161861799671625,56.80059459282635
O2,-13.9,424.0,25.0,0.00879150647070631,-3.5720970351503043e-06,-1.237747115409104e-11,2.4458418487032874,23.402988923051414,355.00062607114336
O2,-13.9,424.0,50.0,0.007656430970019088,-1.3344736947936362e-06,-6.7212437674961344e-12,5.613330289022469,74.87067651597059,1435.8427281143656
O2,-13.9,424.0,75.0,0.007342125267292644,-8.903975655065346e-07,-5.085970867818057e-12,7.9655138990050895,124.79073001985094,2663.1375021121858
O2,-13.9,424.0,100.0,0.0073478687860966275,-7.345538808599014e-07,-4.3699531014318655e-12,9.58270333927851,163.69772631720963,3692.7961764547454
O2,-13.9,424.0,250.0,0.008125833530421275,-5.775486411915966e-07,-3.3490619241378114e-12,13.291231326362288,264.1874857796387,6544.377583377069
O2,-13.9,424.0,500.0,0.008814154078838597,-5.661755233331963e-07,-3.1280442535653267e-12,14.666237927400214,304.75766084274915,7752.4623643786
O2,-13.9,424.0,1000.0,0.009277932895060409,-5.690694374783144e-07,-3.0527111679894764e-12,15.345847905167615,325.37655369569364,8376.206681834658
O2,-13.9,424.0,5000.0,0.009713214164971517,-5.75604784670793e-07,-3.013973043308884e-12,15.874565191424773,341.6603001731823,8873.006988926518
O2,-13.9,495.0,0.0,-0.015922175711026842,-2.7060784719645154e-07,1.3799259097778072e-12,0.12402181840570525,0.7686768559467982,8.374240083605507
O2,-13.9,495.0,0.1,-0.015851423841326394,-2.6941211670712166e-07,1.3737978563474969e-12,0.12457803041829665,0.7722341525646058,8.413942929768378
