operator,binding_energy,repressor,inducer_uM,num_mom,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m0p4,lambda_m0p5,lambda_m0p6
O2,-13.9,22.0,1000.0,4,0.0029920499295380595,-1.959293628261424e-07,-1.791828515744326e-15,1.83171715206424e-18,0.0,0.0
O2,-13.9,22.0,5000.0,4,0.0029879743788363746,-1.9522256364594452e-07,-4.398189346075849e-15,1.810438408082309e-18,0.0,0.0
O2,-13.9,22.0,0.0,4,0.011006353421569224,-5.465932500213066e-06,5.084588468674922e-12,1.775658562845125e-17,0.0,0.0
O2,-13.9,22.0,0.1,4,0.010983400871943457,-5.433203639966452e-06,5.051407338541021e-12,1.7731028601832358e-17,0.0,0.0
O2,-13.9,22.0,5.0,4,0.007653782237203082,-2.0686352878143754e-06,1.7349338603813899e-12,1.1937948685601971e-17,0.0,0.0
O2,-13.9,22.0,10.0,4,0.005269754968640317,-8.202110620224119e-07,4.764321764811014e-13,6.872147978358869e-18,0.0,0.0
O2,-13.9,22.0,25.0,4,0.0035485403829405727,-3.0865193455683954e-07,-2.317222325704881e-14,2.121293697515144e-18,0.0,0.0
O2,-13.9,22.0,50.0,4,0.00314927078278312,-2.2693330333665782e-07,-1.3811161159042523e-13,7.572903936798501e-19,0.0,0.0
O2,-13.9,22.0,75.0,4,0.0031024705157163142,-2.1578600548633677e-07,7.114865245458689e-14,2.4026750656021157e-18,0.0,0.0
O2,-13.9,22.0,100.0,4,0.0030640073064205848,-2.0875613594822936e-07,4.5729443987728704e-14,2.2062953427498105e-18,0.0,0.0
O2,-13.9,22.0,250.0,4,0.0030105775524788166,-1.9919760377913947e-07,1.0290544391935441e-14,1.9295926070158172e-18,0.0,0.0
O2,-13.9,22.0,500.0,4,0.0029975567027317597,-1.9690403277998064e-07,1.834313905753493e-15,1.8611505199496614e-18,0.0,0.0
O2,-13.9,22.0,1000.0,4,0.0029920499295380595,-1.959293628261424e-07,-1.791828515744326e-15,1.83171715206424e-18,0.0,0.0
O2,-13.9,22.0,5000.0,4,0.0029879743788363746,-1.9522256364594452e-07,-4.398189346075849e-15,1.810438408082309e-18,0.0,0.0
O2,-13.9,260.0,0.0,4,-0.010193447190164831,-2.0347487810624617e-07,-1.3779731125668762e-12,4.296053951477565e-18,0.0,0.0
O2,-13.9,260.0,0.1,4,-0.010148168707062123,-2.0257965643875153e-07,-1.3718642156447094e-12,4.27705422173652e-18,0.0,0.0
O2,-13.9,260.0,5.0,4,-0.0048945283366248265,-9.871074545213947e-08,-6.630086982723604e-13,2.072358703569425e-18,0.0,0.0
O2,-13.9,260.0,10.0,4,0.015538914296689424,-1.7719899830490557e-05,1.775824799407117e-11,1.730381402158147e-17,0.0,0.0
O2,-13.9,260.0,25.0,4,0.008676255351171707,-2.856710185706856e-06,2.4779019697339454e-12,1.413269633450261e-17,0.0,0.0
O2,-13.9,260.0,50.0,4,0.005319226931898899,-8.392133982660475e-07,4.940383290022149e-13,6.990897986926422e-18,0.0,0.0
O2,-13.9,260.0,75.0,4,0.0043637473016340895,-5.174277568171144e-07,1.9871597436257685e-13,4.494875803184027e-18,0.0,0.0
O2,-13.9,260.0,100.0,4,0.003961289865698019,-4.0684132026203174e-07,9.374425246319677e-14,3.354134649356534e-18,0.0,0.0
O2,-13.9,260.0,250.0,4,0.003381347194036068,-2.728984978313776e-07,-6.994313195305231e-14,1.572055671829509e-18,0.0,0.0
O2,-13.9,260.0,500.0,4,0.003236660081294968,-2.437408996719569e-07,-1.1218058369931807e-13,1.079411610260106e-18,0.0,0.0
O2,-13.9,260.0,1000.0,4,0.0031740779110709673,-2.31642179432365e-07,-1.3086507182323205e-13,8.515275036864635e-19,0.0,0.0
O2,-13.9,260.0,5000.0,4,0.003128843830591414,-2.2308966009214782e-07,-1.4431789360856681e-13,6.797940755384793e-19,0.0,0.0
O2,-13.9,1740.0,0.0,4,-0.06595223408824279,-1.306576848076975e-06,-8.911472468197109e-12,2.776524868487697e-17,0.0,0.0
O2,-13.9,1740.0,0.1,4,-0.06566562042911392,-1.3009102571268433e-06,-8.872834234041937e-12,2.7645179301460798e-17,0.0,0.0
O2,-13.9,1740.0,5.0,4,-0.0319312454879419,-6.332169327102495e-07,-4.309277305726711e-12,1.340790279893292e-17,0.0,0.0
O2,-13.9,1740.0,10.0,4,-0.014264668150263485,-2.8396817252163725e-07,-1.927211232279631e-12,6.004134581227514e-18,0.0,0.0
O2,-13.9,1740.0,25.0,4,-0.003590300949310073,-7.292968623124323e-08,-4.870464962818624e-13,1.5252129766203604e-18,0.0,0.0
O2,-13.9,1740.0,50.0,4,0.012912458543561779,-8.858231727270318e-06,8.44050078325132e-12,1.9957492170272196e-17,0.0,0.0
O2,-13.9,1740.0,75.0,4,0.010083412963313339,-4.273669909262223e-06,3.8830348994782036e-12,1.6430706012043675e-17,0.0,0.0
O2,-13.9,1740.0,100.0,4,0.008497931987381552,-2.7060946555818303e-06,2.3382574241672697e-12,1.3751390047784509e-17,0.0,0.0
O2,-13.9,1740.0,250.0,4,0.0056826027978437435,-9.865706539635666e-07,6.288148032422519e-13,7.856527652168322e-18,0.0,0.0
O2,-13.9,1740.0,500.0,4,0.004854246691066784,-6.722813709352141e-07,3.4361525177969766e-13,5.8305095636596675e-18,0.0,0.0
O2,-13.9,1740.0,1000.0,4,0.004481268982760253,-5.531842083495679e-07,2.320267545318845e-13,4.84370843218294e-18,0.0,0.0
O2,-13.9,1740.0,5000.0,4,0.0042139534839594804,-4.742708200347007e-07,1.6001908507740837e-13,4.0739255261506776e-18,0.0,0.0
O3,-9.7,0.0,0.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,0.1,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,5.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,10.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,25.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,50.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,75.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,100.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,250.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,500.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,1000.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,0.0,5000.0,4,0.002970158977677987,-1.921254414355679e-07,-1.59275437918094e-14,1.716000913349828e-18,0.0,0.0
O3,-9.7,22.0,0.0,4,0.0032011922792189126,-2.260869395407478e-07,-1.5441241968693204e-13,6.337340256220868e-19,0.0,0.0
O3,-9.7,22.0,0.1,4,0.003199993016079077,-2.2590505735127947e-07,-1.546527048332849e-13,6.303859370138176e-19,0.0,0.0
O3,-9.7,22.0,5.0,4,0.0031049544727448026,-2.1111732214966628e-07,4.3527370227362384e-14,2.2204090023270815e-18,0.0,0.0
O3,-9.7,22.0,10.0,4,0.0030301159790104247,-2.0044324565651785e-07,9.93376525973568e-15,1.940927612171544e-18,0.0,0.0
O3,-9.7,22.0,25.0,4,0.0029852444810906814,-1.9418229619041978e-07,-9.566024386344676e-15,1.771919358044471e-18,0.0,0.0
O3,-9.7,22.0,50.0,4,0.0029753587493101443,-1.9284035493457276e-07,-1.369386365136951e-14,1.7355969671386183e-18,0.0,0.0
O3,-9.7,22.0,75.0,4,0.002973235167991195,-1.9254299808573988e-07,-1.463782457756691e-14,1.7273688241763881e-18,0.0,0.0
O3,-9.7,22.0,100.0,4,0.002972402568972074,-1.9242466982174787e-07,-1.5018677482741497e-14,1.724063642804151e-18,0.0,0.0
O3,-9.7,22.0,250.0,4,0.0029711757793098995,-1.922570426335698e-07,-1.5539658579659935e-14,1.7194821104764866e-18,0.0,0.0
O3,-9.7,22.0,500.0,4,0.002970892846089361,-1.9221731621632926e-07,-1.566629106330463e-14,1.7183785908012386e-18,0.0,0.0
O3,-9.7,22.0,1000.0,4,0.002970760163224133,-1.92199591578954e-07,-1.5720230338921104e-14,1.7179003684090376e-18,0.0,0.0
O3,-9.7,22.0,5000.0,4,0.0029706003906675546,-1.9218287705057586e-07,-1.5757327190875712e-14,1.7175257856484114e-18,0.0,0.0
O3,-9.7,22.0,0.0,4,0.0032011922792189126,-2.260869395407478e-07,-1.5441241968693204e-13,6.337340256220868e-19,0.0,0.0
O3,-9.7,22.0,0.1,4,0.003199993016079077,-2.2590505735127947e-07,-1.546527048332849e-13,6.303859370138176e-19,0.0,0.0
O3,-9.7,22.0,5.0,4,0.0031049544727448026,-2.1111732214966628e-07,4.3527370227362384e-14,2.2204090023270815e-18,0.0,0.0
O3,-9.7,22.0,10.0,4,0.0030301159790104247,-2.0044324565651785e-07,9.93376525973568e-15,1.940927612171544e-18,0.0,0.0
O3,-9.7,22.0,25.0,4,0.0029852444810906814,-1.9418229619041978e-07,-9.566024386344676e-15,1.771919358044471e-18,0.0,0.0
O3,-9.7,22.0,50.0,4,0.0029753587493101443,-1.9284035493457276e-07,-1.369386365136951e-14,1.7355969671386183e-18,0.0,0.0
O3,-9.7,22.0,75.0,4,0.002973235167991195,-1.9254299808573988e-07,-1.463782457756691e-14,1.7273688241763881e-18,0.0,0.0
O3,-9.7,22.0,100.0,4,0.002972402568972074,-1.9242466982174787e-07,-1.5018677482741497e-14,1.724063642804151e-18,0.0,0.0
O3,-9.7,22.0,250.0,4,0.0029711757793098995,-1.922570426335698e-07,-1.5539658579659935e-14,1.7194821104764866e-18,0.0,0.0
O3,-9.7,22.0,500.0,4,0.002970892846089361,-1.9221731621632926e-07,-1.566629106330463e-14,1.7183785908012386e-18,0.0,0.0
O3,-9.7,22.0,1000.0,4,0.002970760163224133,-1.92199591578954e-07,-1.5720230338921104e-14,1.7179003684090376e-18,0.0,0.0
O3,-9.7,22.0,5000.0,4,0.0029706003906675546,-1.9218287705057586e-07,-1.5757327190875712e-14,1.7175257856484114e-18,0.0,0.0
O3,-9.7,260.0,0.0,4,0.005700655567247788,-8.066051949135539e-07,4.163614266032441e-13,7.049353001775527e-18,0.0,0.0
O3,-9.7,260.0,0.1,4,0.005689919936862584,-8.031241752393696e-07,4.129242782096433e-13,7.025541776255341e-18,0.0,0.0
O3,-9.7,260.0,5.0,4,0.004352709896219244,-4.404237520470844e-07,9.228559252893279e-14,3.616674430235337e-18,0.0,0.0
O3,-9.7,260.0,10.0,4,0.0035889808972847737,-2.8904518015742806e-07,-7.592309230513781e-14,1.6694801879437287e-18,0.0,0.0
O3,-9.7,260.0,25.0,4,0.0031431640934310627,-2.1668659973835977e-07,6.084207776478817e-14,2.363539978942415e-18,0.0,0.0
O3,-9.7,260.0,50.0,4,0.0030316333444685975,-2.006468792248558e-07,1.0538616096527906e-14,1.9462207994394498e-18,0.0,0.0
O3,-9.7,260.0,75.0,4,0.0030058734339001984,-1.9704437809212412e-07,-6.482788788078117e-16,1.849574461830578e-18,0.0,0.0
O3,-9.7,260.0,100.0,4,0.0029953955387240793,-1.9559486789322128e-07,-5.141527370716925e-15,1.810446689979039e-18,0.0,0.0
O3,-9.7,260.0,250.0,4,0.00298090945424818,-1.9360479797823665e-07,-1.1303946932775964e-14,1.7564869586878883e-18,0.0,0.0
O3,-9.7,260.0,500.0,4,0.002977631185385592,-1.9313817116751832e-07,-1.280722174191926e-14,1.743506839271548e-18,0.0,0.0
O3,-9.7,260.0,1000.0,4,0.002976052665791833,-1.9292774249129513e-07,-1.3444386828267822e-14,1.7378597187651532e-18,0.0,0.0
O3,-9.7,260.0,5000.0,4,0.002974983595946677,-1.9278064108716433e-07,-1.3903698154229865e-14,1.733833056994305e-18,0.0,0.0
O3,-9.7,1740.0,0.0,4,0.01376202674667912,-7.936876599330504e-06,7.482450159839157e-12,2.1872327776612337e-17,0.0,0.0
O3,-9.7,1740.0,0.1,4,0.013737164119772221,-7.890915427473548e-06,7.435943372054032e-12,2.1849822553486974e-17,0.0,0.0
O3,-9.7,1740.0,5.0,4,0.009838929696261538,-3.033658898114113e-06,2.61027078047047e-12,1.588459270810062e-17,0.0,0.0
O3,-9.7,1740.0,10.0,4,0.006625937799182883,-1.1430197544769007e-06,7.238631974605077e-13,9.190464608628512e-18,0.0,0.0
O3,-9.7,1740.0,25.0,4,0.003991053542492856,-3.640312809801421e-07,1.078459449160174e-14,2.707538056634768e-18,0.0,0.0
O3,-9.7,1740.0,50.0,4,0.0033180335397128085,-2.441203060589556e-07,-1.3138486998620628e-13,9.556717230788094e-19,0.0,0.0
O3,-9.7,1740.0,75.0,4,0.0032036897925830153,-2.256890090915922e-07,8.866817015257071e-14,2.5904839339316808e-18,0.0,0.0
O3,-9.7,1740.0,100.0,4,0.003136114602573492,-2.1565823342847126e-07,5.765784556265843e-14,2.3372722372991364e-18,0.0,0.0
O3,-9.7,1740.0,250.0,4,0.0030419327407414576,-2.0210462655525605e-07,1.5073871284106882e-14,1.9851256320472145e-18,0.0,0.0
O3,-9.7,1740.0,500.0,4,0.0030189209884658383,-1.9886731912571054e-07,5.023064343951489e-15,1.898667079529631e-18,0.0,0.0
O3,-9.7,1740.0,1000.0,4,0.003009001035884742,-1.9748387872336217e-07,7.289193126432445e-16,1.861488984749635e-18,0.0,0.0
O3,-9.7,1740.0,5000.0,4,0.0030018230848010883,-1.9648908685955257e-07,-2.3526466148985496e-15,1.8346950268478656e-18,0.0,0.0
O1,-15.3,0.0,0.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,0.1,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,5.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,10.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,25.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,50.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,75.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,100.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,250.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,500.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,1000.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,0.0,5000.0,5,0.0026638021672842527,-1.5114490139848007e-07,-1.8895553562488665e-12,1.3646971887990583e-17,-3.233120567655388e-23,0.0
O1,-15.3,22.0,0.0,5,-0.0036389195762482358,2.4690205162262582e-08,-6.371764132386207e-13,8.773536305484482e-18,-4.034074840649954e-23,0.0
O1,-15.3,22.0,0.1,5,-0.003623254505232751,2.4576266049065627e-08,-6.344445252383566e-13,8.736154586590953e-18,-4.016746713490897e-23,0.0
O1,-15.3,22.0,5.0,5,0.01033929199949755,-9.379962663906151e-06,3.407440618683601e-11,1.5222173631655922e-16,8.287426820764387e-22,0.0
O1,-15.3,22.0,10.0,5,0.006999514334104098,-3.0615870915773947e-06,1.7169847365660524e-11,5.521106108495047e-17,4.646773209455617e-22,0.0
O1,-15.3,22.0,25.0,5,0.0037518926104468052,-5.950351459963738e-07,2.3001492587701235e-12,1.9643958240335473e-17,1.275383171991102e-22,0.0
O1,-15.3,22.0,50.0,5,0.0029425820080940307,-2.7946117513570735e-07,-6.525697426485842e-13,1.708641342076078e-17,1.7106572328177936e-23,0.0
O1,-15.3,22.0,75.0,5,0.0028129621898012164,-2.259330455636039e-07,-9.301804467640323e-13,1.5111652609353133e-17,2.995428096826461e-24,0.0
O1,-15.3,22.0,100.0,5,0.0026119635260100325,-1.8055487724131e-07,-2.3337955159697022e-12,1.6776136537321527e-17,-3.9070097164399506e-23,0.0
O1,-15.3,22.0,250.0,5,0.0026175599732561894,-1.6237153503127712e-07,-2.062200039201974e-12,1.4889636581515515e-17,-3.4969988787344697e-23,0.0
O1,-15.3,22.0,500.0,5,0.002626770863604015,-1.5848632419898127e-07,-2.0006277228745695e-12,1.445438239345684e-17,-3.391839456292712e-23,0.0
O1,-15.3,22.0,1000.0,5,0.0026325372770938417,-1.569016279639901e-07,-1.9767651983733553e-12,1.428288400461536e-17,-3.357029271073287e-23,0.0
O1,-15.3,22.0,5000.0,5,0.002637236803901121,-1.557898677195741e-07,-1.9600720342402986e-12,1.4162115524773342e-17,-3.3329901857373324e-23,0.0
O1,-15.3,22.0,0.0,5,-0.0036389195762482358,2.4690205162262582e-08,-6.371764132386207e-13,8.773536305484482e-18,-4.034074840649954e-23,0.0
O1,-15.3,22.0,0.1,5,-0.003623254505232751,2.4576266049065627e-08,-6.344445252383566e-13,8.736154586590953e-18,-4.016746713490897e-23,0.0
O1,-15.3,22.0,5.0,5,0.01033929199949755,-9.379962663906151e-06,3.407440618683601e-11,1.5222173631655922e-16,8.287426820764387e-22,0.0
O1,-15.3,22.0,10.0,5,0.006999514334104098,-3.0615870915773947e-06,1.7169847365660524e-11,5.521106108495047e-17,4.646773209455617e-22,0.0
O1,-15.3,22.0,25.0,5,0.0037518926104468052,-5.950351459963738e-07,2.3001492587701235e-12,1.9643958240335473e-17,1.275383171991102e-22,0.0
O1,-15.3,22.0,50.0,5,0.0029425820080940307,-2.7946117513570735e-07,-6.525697426485842e-13,1.708641342076078e-17,1.7106572328177936e-23,0.0
O1,-15.3,22.0,75.0,5,0.0028129621898012164,-2.259330455636039e-07,-9.301804467640323e-13,1.5111652609353133e-17,2.995428096826461e-24,0.0
O1,-15.3,22.0,100.0,5,0.0026119635260100325,-1.8055487724131e-07,-2.3337955159697022e-12,1.6776136537321527e-17,-3.9070097164399506e-23,0.0
O1,-15.3,22.0,250.0,5,0.0026175599732561894,-1.6237153503127712e-07,-2.062200039201974e-12,1.4889636581515515e-17,-3.4969988787344697e-23,0.0
O1,-15.3,22.0,500.0,5,0.002626770863604015,-1.5848632419898127e-07,-2.0006277228745695e-12,1.445438239345684e-17,-3.391839456292712e-23,0.0
O1,-15.3,22.0,1000.0,5,0.0026325372770938417,-1.569016279639901e-07,-1.9767651983733553e-12,1.428288400461536e-17,-3.357029271073287e-23,0.0
O1,-15.3,22.0,5000.0,5,0.002637236803901121,-1.557898677195741e-07,-1.9600720342402986e-12,1.4162115524773342e-17,-3.3329901857373324e-23,0.0
O1,-15.3,260.0,0.0,5,-0.04062987329671013,2.9359746091036606e-07,-7.0979645028990075e-12,9.7115749587617e-17,-4.495762166236122e-22,0.0
O1,-15.3,260.0,0.1,5,-0.040451558393158046,2.923014188068971e-07,-7.066817605009216e-12,9.668987949575273e-17,-4.476036107901153e-22,0.0
O1,-15.3,260.0,5.0,5,-0.019599044139348834,1.4072682290479885e-07,-3.424374183513571e-12,4.688719056206776e-17,-2.1691349798709586e-22,0.0
O1,-15.3,260.0,10.0,5,-0.00878578252527453,6.211460526607759e-08,-1.5356618494154479e-12,2.1062165713647235e-17,-9.728072948928426e-23,0.0
O1,-15.3,260.0,25.0,5,0.011399363048748778,-1.3213035925338339e-05,1.0498179073185812e-10,1.5118530054473067e-17,2.4346218056054693e-21,0.0
O1,-15.3,260.0,50.0,5,0.0070811351597218535,-3.1575335716521507e-06,1.7006766849702394e-11,5.931544742600404e-17,4.570131234124097e-22,0.0
O1,-15.3,260.0,75.0,5,0.0053611452864264445,-1.537947168974916e-06,8.355592800866502e-12,3.5369170965859744e-17,2.767719482947045e-22,0.0
O1,-15.3,260.0,100.0,5,0.004574431253026343,-1.0161916448538758e-06,4.7722382310299314e-12,2.8573191454778147e-17,2.0195015650822474e-22,0.0
O1,-15.3,260.0,250.0,5,0.003422054388442343,-4.5617359169043296e-07,1.5126852661531965e-12,1.544263451261976e-17,1.0308269771654832e-22,0.0
O1,-15.3,260.0,500.0,5,0.0031302924060248685,-3.4396514033843834e-07,2.4189878290519953e-13,1.5482858270328524e-17,5.537285200848564e-23,0.0
O1,-15.3,260.0,1000.0,5,0.003018365335186112,-3.019415514056569e-07,-1.0305419510461612e-13,1.486313015047294e-17,4.064323061567402e-23,0.0
O1,-15.3,260.0,5000.0,5,0.0029104361195762306,-2.6707782461820644e-07,-7.183379404775187e-13,1.6632341226415046e-17,1.3975966250429336e-23,0.0
O1,-15.3,1740.0,0.0,5,-0.24423458684082258,1.7736819761413894e-06,-4.2656714623812754e-11,5.838547925127665e-16,-2.7064734760539275e-21,0.0
O1,-15.3,1740.0,0.1,5,-0.24326069763433258,1.7666220830198808e-06,-4.2486704028233604e-11,5.815327021061305e-16,-2.6957381552912985e-21,0.0
O1,-15.3,1740.0,5.0,5,-0.12362791190356452,8.966727014638275e-07,-2.1594146635897935e-11,2.953374562119557e-16,-1.3676969635243032e-21,0.0
O1,-15.3,1740.0,10.0,5,-0.056567083757589925,4.094256270269635e-07,-9.88173336279999e-12,1.3517842431265775e-16,-6.258785029504154e-22,0.0
O1,-15.3,1740.0,25.0,5,-0.014371775571264105,1.0272630235055362e-07,-2.5112986041642562e-12,3.440270499016554e-17,-1.590815185247938e-22,0.0
O1,-15.3,1740.0,50.0,5,-0.005163562239386239,3.5778196018113244e-08,-9.031960436582948e-13,1.2412761678461152e-17,-5.720674450655692e-23,0.0
O1,-15.3,1740.0,75.0,5,0.012330839425055537,-1.9343249640688242e-05,1.5895645396412453e-10,-5.5396087653740146e-17,3.5001312975069754e-21,0.0
O1,-15.3,1740.0,100.0,5,0.011253698009565842,-1.252296493366109e-05,9.936757145637337e-11,2.838839492118139e-17,2.1797694582142023e-21,0.0
O1,-15.3,1740.0,250.0,5,0.007643087498347899,-3.891989629972771e-06,1.3931492739566522e-11,8.896375095081357e-17,3.806241449127524e-22,0.0
O1,-15.3,1740.0,500.0,5,0.006294674206357127,-2.316964215518125e-06,1.4474206597651096e-11,3.827395100124368e-17,4.229501674677373e-22,0.0
O1,-15.3,1740.0,1000.0,5,0.005604595034913499,-1.7178489364683395e-06,9.753142485095472e-12,3.6158254848515834e-17,3.1088009096473126e-22,0.0
O1,-15.3,1740.0,5000.0,5,0.005074325075437068,-1.3304915102144064e-06,6.857255663750144e-12,3.389149897870442e-17,2.3954184082818787e-22,0.0
O2,-13.9,0.0,0.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,0.1,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,5.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,10.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,25.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,50.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,75.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,100.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,250.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,500.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,1000.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,0.0,5000.0,5,0.0026638961528366468,-1.511500351633275e-07,-1.8896163514993655e-12,1.3647415746253327e-17,-3.233218964307354e-23,0.0
O2,-13.9,22.0,0.0,5,0.011071608204678682,-5.531312105173993e-06,2.4714098056669535e-11,1.1427109553488056e-16,6.3956140655963255e-22,0.0
O2,-13.9,22.0,0.1,5,0.011050313808238156,-5.499419769965729e-06,2.4788437377796458e-11,1.1377345145300474e-16,6.396392399745102e-22,0.0
O2,-13.9,22.0,5.0,5,0.0077644207616550795,-2.127313786505942e-06,1.147213092511678e-11,5.034375376108883e-17,3.836121606662836e-22,0.0
O2,-13.9,22.0,10.0,5,0.005369825588847462,-8.509182946094211e-07,3.342157573340704e-12,2.8262192336210205e-17,1.7902025316007251e-22,0.0
O2,-13.9,22.0,25.0,5,0.003474400448700616,-2.9427792820003404e-07,-1.033981003599364e-12,1.9103631780511407e-17,8.801369466235219e-24,0.0
O2,-13.9,22.0,50.0,5,0.0028664257776561536,-1.8418394974924474e-07,-2.345027527291546e-12,1.6927047130426327e-17,-3.9391487356053567e-23,0.0
O2,-13.9,22.0,75.0,5,0.0027810024900859313,-1.6986792730923627e-07,-2.147465425461566e-12,1.5515031648095098e-17,-3.632490777409205e-23,0.0
O2,-13.9,22.0,100.0,5,0.0027459189581683584,-1.6426445569039192e-07,-2.0674980257948966e-12,1.49428237269851e-17,-3.5006555480845107e-23,0.0
O2,-13.9,22.0,250.0,5,0.002698318792741802,-1.5664005812578651e-07,-1.9638557451079e-12,1.4189591920560617e-17,-3.343378082773352e-23,0.0
O2,-13.9,22.0,500.0,5,0.0026871261955995563,-1.5485160715914118e-07,-1.9397387491724588e-12,1.4013294839286665e-17,-3.3071898829516997e-23,0.0
O2,-13.9,22.0,1000.0,5,0.0026823913689743815,-1.5409137834947306e-07,-1.9295308697164665e-12,1.3939723814761812e-17,-3.2926323991024665e-23,0.0
O2,-13.9,22.0,5000.0,5,0.0026789063104898643,-1.5354296231386508e-07,-1.9220071137141587e-12,1.3883268642455776e-17,-3.280133363949555e-23,0.0
O2,-13.9,22.0,0.0,5,0.011071608204678682,-5.531312105173993e-06,2.4714098056669535e-11,1.1427109553488056e-16,6.3956140655963255e-22,0.0
